,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
15,2020-10-31,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,2,2,UNAM,1.8,1.1,49.0,,Jesús Molina,4-1-2-1-2◆,César Arturo Ramos,Match Report,,12,3,17.6,0.0,0,0,2021,Guadalajara
16,2020-11-07,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,3,1,Monterrey,1.3,1.2,66.0,,Jesús Molina,3-4-3,Fernando Hernández,Match Report,,12,6,19.8,0.0,0,0,2021,Guadalajara
17,2020-11-21,21:10,Liga MX,Reclassification,Sat,Home,W,1,0,Necaxa,1.3,0.6,58.0,,Jesús Molina,4-2-2-2,César Arturo Ramos,Match Report,,18,2,18.4,1.0,0,0,2021,Guadalajara
18,2020-11-25,21:06,Liga MX,Quarter-finals,Wed,Home,W,1,0,América,0.8,1.1,50.0,,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,18,2,18.2,0.0,0,0,2021,Guadalajara
19,2020-11-28,21:06,Liga MX,Quarter-finals,Sat,Away,W,2,1,América,1.0,2.2,33.0,,Jesús Molina,4-2-3-1,Jorge Pérez,Match Report,Leg 2 of 2; Guadalajara won,13,5,18.2,0.0,0,0,2021,Guadalajara
20,2020-12-02,21:05,Liga MX,Semi-finals,Wed,Home,D,1,1,León,1.2,1.6,38.0,,Jesús Molina,4-2-3-1,Marco Antonio Nava,Match Report,Leg 1 of 2,9,1,16.8,0.0,1,1,2021,Guadalajara
21,2020-12-05,21:00,Liga MX,Semi-finals,Sat,Away,L,0,1,León,0.5,1.1,57.0,,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,Leg 2 of 2; León won,12,1,21.1,0.0,0,0,2021,Guadalajara
22,2021-01-08,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,D,1,1,Puebla,2.0,0.8,54.0,,Jesús Molina,4-2-3-1,Edgar Rangel,Match Report,,10,6,22.5,1.0,0,1,2021,Guadalajara
23,2021-01-16,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,1,1,Toluca,1.2,0.4,60.0,,Jesús Molina,4-3-3,César Arturo Ramos,Match Report,,16,6,18.1,1.0,0,0,2021,Guadalajara
24,2021-01-21,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,L,1,3,Atlético,0.5,2.1,60.0,,Jesús Molina,4-4-2,Eduardo Basulto,Match Report,,10,3,19.6,0.0,0,0,2021,Guadalajara
25,2021-01-30,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,1,2,FC Juárez,0.7,0.4,70.0,,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,,12,1,15.5,2.0,0,0,2021,Guadalajara
26,2021-02-08,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,W,3,1,León,1.7,1.8,39.0,,Jesús Molina,4-4-2,Fernando Guerrero,Match Report,,12,8,18.1,0.0,0,0,2021,Guadalajara
27,2021-02-13,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,2,2,Necaxa,1.3,0.6,66.0,,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,15,6,16.6,0.0,0,0,2021,Guadalajara
28,2021-02-22,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,D,1,1,Pachuca,1.2,3.2,52.0,,Jesús Molina,4-2-3-1,César Arturo Ramos,Match Report,,12,4,16.8,0.0,0,0,2021,Guadalajara
29,2021-02-28,21:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,1,UNAM,1.9,1.0,53.0,,Jesús Molina,4-2-3-1,Fernando Hernández,Match Report,,15,3,17.3,0.0,0,0,2021,Guadalajara
30,2021-03-03,19:00,Liga MX,Guardianes 2021 Regular Season,Wed,Away,D,2,2,Querétaro,0.8,0.7,62.0,,Jesús Molina,4-2-3-1,Erick Yair Miranda,Match Report,,7,2,14.7,0.0,0,0,2021,Guadalajara
31,2021-03-06,20:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,1,1,Mazatlán,0.7,0.6,63.0,,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,8,4,19.4,0.0,0,0,2021,Guadalajara
32,2021-03-14,20:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,0,3,América,0.3,2.1,48.0,,Jesús Molina,4-2-3-1,Marco Antonio Nava,Match Report,,5,1,17.1,0.0,0,0,2021,Guadalajara
33,2021-04-04,17:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,1,1,Santos,1.7,0.8,60.0,,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,22,8,18.8,0.0,0,0,2021,Guadalajara
34,2021-04-10,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,1,Cruz Azul,0.3,1.6,58.0,,Jesús Molina,5-4-1,Marco Ortíz,Match Report,,6,2,18.3,0.0,0,0,2021,Guadalajara
35,2021-04-17,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,2,0,Tijuana,3.0,0.2,57.0,,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,22,9,19.5,1.0,0,1,2021,Guadalajara
36,2021-04-21,21:00,Liga MX,Guardianes 2021 Regular Season,Wed,Away,W,2,1,Monterrey,1.5,1.3,54.0,,Isaác Brizuela,4-2-3-1,Eduardo Basulto,Match Report,,10,5,22.4,1.0,0,0,2021,Guadalajara
37,2021-04-24,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,Atlas,0.8,1.0,51.0,,Jesús Molina,4-2-3-1,Fernando Hernández,Match Report,,3,2,16.0,0.0,0,0,2021,Guadalajara
38,2021-05-01,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,0,0,UANL,1.1,0.6,50.0,11076.0,Jesús Molina,4-2-3-1,Óscar Macias,Match Report,,13,8,21.4,0.0,0,0,2021,Guadalajara
39,2021-05-09,21:15,Liga MX,Reclassification,Sun,Away,L,2,4,Pachuca,1.8,2.3,54.0,9768.0,Jesús Molina,4-2-3-1,Marco Ortíz,Match Report,,13,5,22.8,0.0,1,1,2021,Guadalajara
0,2020-07-27,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,W,4,1,Mazatlán,2.9,1.7,34.0,,Christian Tabó,5-4-1,Edgar Rangel,Match Report,,6,3,14.9,0.0,1,1,2021,Puebla
1,2020-07-31,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,D,1,1,Cruz Azul,0.4,1.9,34.0,,Pablo González Díaz,4-2-3-1,Óscar Macias,Match Report,,6,1,14.6,0.0,0,0,2021,Puebla
2,2020-08-08,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,W,1,0,Guadalajara,1.0,1.0,55.0,,Pablo González Díaz,4-4-2,Jorge Pérez,Match Report,,14,3,16.8,0.0,0,0,2021,Puebla
3,2020-08-11,21:00,Liga MX,Guardianes 2020 Regular Season,Tue,Away,L,1,2,UANL,1.2,1.6,50.0,,Christian Tabó,4-2-3-1,Erick Yair Miranda,Match Report,,17,6,21.3,1.0,0,0,2021,Puebla
4,2020-08-14,21:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,L,0,1,Pachuca,0.3,1.0,42.0,,Brayan Angulo,4-4-2,Fernando Guerrero,Match Report,,7,2,20.2,1.0,0,0,2021,Puebla
5,2020-08-23,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,0,1,Tijuana,0.2,2.5,45.0,,Brayan Angulo,3-4-3,Diego Montaño,Match Report,,6,3,20.1,0.0,0,0,2021,Puebla
6,2020-08-28,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,W,4,1,Toluca,2.4,2.1,43.0,,Brayan Angulo,4-4-2,Eduardo Basulto,Match Report,,16,7,16.9,3.0,0,0,2021,Puebla
7,2020-09-05,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,1,4,UNAM,1.0,2.2,47.0,,Brayan Angulo,4-4-1-1,Fernando Hernández,Match Report,,6,3,15.6,1.0,0,0,2021,Puebla
8,2020-09-08,21:00,Liga MX,Guardianes 2020 Regular Season,Tue,Home,L,2,3,América,1.9,2.5,44.0,,Pablo González Díaz,5-3-2,Marco Antonio Nava,Match Report,,17,7,17.0,1.0,0,0,2021,Puebla
9,2020-09-11,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,0,1,FC Juárez,0.3,0.6,52.0,,Brayan Angulo,4-3-3,Diego Montaño,Match Report,,8,3,16.7,0.0,0,0,2021,Puebla
10,2020-09-18,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,W,1,0,Necaxa,0.3,0.8,45.0,,Brayan Angulo,4-2-3-1,Jorge Pérez,Match Report,,8,1,22.9,0.0,0,0,2021,Puebla
11,2020-09-25,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,D,3,3,Querétaro,0.7,2.3,65.0,,Brayan Angulo,4-2-3-1,Jorge Rojas,Match Report,,15,6,21.9,1.0,0,0,2021,Puebla
12,2020-10-02,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,L,0,2,Santos,0.7,1.1,61.0,,Brayan Angulo,4-2-3-1,Marco Antonio Nava,Match Report,,14,6,19.6,1.0,0,0,2021,Puebla
13,2020-10-17,17:06,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,1,3,Monterrey,1.4,2.3,55.0,,Brayan Angulo,4-2-3-1,Oscar Mejia,Match Report,,15,4,24.4,1.0,1,1,2021,Puebla
14,2020-10-23,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,L,1,2,León,1.6,1.5,40.0,,Brayan Angulo,4-2-3-1,Fernando Hernández,Match Report,,18,5,17.1,0.0,0,0,2021,Puebla
15,2020-10-31,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,W,1,0,Atlas,0.5,2.0,35.0,,Brayan Angulo,4-1-3-2,Óscar Macias,Match Report,,5,2,22.2,0.0,0,0,2021,Puebla
16,2020-11-06,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Home,W,1,0,Atlético,1.1,1.5,44.0,,Brayan Angulo,4-1-2-1-2◆,Marco Antonio Nava,Match Report,,6,2,18.6,0.0,1,1,2021,Puebla
17,2020-11-22,21:10,Liga MX,Reclassification,Sun,Away,D,2 (4),2 (2),Monterrey,1.1,3.0,44.0,,Brayan Angulo,4-1-2-1-2◆,Fernando Guerrero,Match Report,Puebla won on penalty kicks following extra time,8,3,27.5,1.0,1,1,2021,Puebla
18,2020-11-25,19:00,Liga MX,Quarter-finals,Wed,Home,W,2,1,León,0.3,1.8,30.0,,Brayan Angulo,4-2-3-1,Erick Yair Miranda,Match Report,Leg 1 of 2,5,2,19.9,0.0,0,0,2021,Puebla
19,2020-11-28,19:00,Liga MX,Quarter-finals,Sat,Away,L,0,2,León,0.4,1.5,30.0,,Brayan Angulo,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; León won,7,0,16.4,1.0,0,0,2021,Puebla
20,2021-01-08,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,1,1,Guadalajara,0.8,2.0,46.0,,Javier Salas,4-4-2,Edgar Rangel,Match Report,,10,4,18.9,1.0,0,0,2021,Puebla
21,2021-01-16,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,Cruz Azul,0.6,0.9,36.0,,Javier Salas,5-4-1,Juan Esquivel,Match Report,,8,3,19.7,0.0,0,0,2021,Puebla
22,2021-01-22,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,0,1,Tijuana,1.9,1.8,52.0,,Javier Salas,5-4-1,Adonai Escobedo,Match Report,,18,4,16.3,1.0,0,0,2021,Puebla
23,2021-02-02,21:00,Liga MX,Guardianes 2021 Regular Season,Tue,Home,D,0,0,Monterrey,0.4,1.2,51.0,,Javier Salas,5-4-1,Saul Silva,Match Report,,9,3,23.4,1.0,0,0,2021,Puebla
24,2021-02-06,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,1,América,0.8,0.8,47.0,,Javier Salas,5-4-1,César Arturo Ramos,Match Report,,9,1,16.1,0.0,0,0,2021,Puebla
25,2021-02-12,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,4,0,FC Juárez,1.8,1.3,47.0,,Javier Salas,3-4-3,Fernando Hernández,Match Report,,7,4,19.9,0.0,1,1,2021,Puebla
26,2021-02-21,17:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,D,1,1,Querétaro,1.4,0.8,63.0,,Javier Salas,3-4-3,Eduardo Basulto,Match Report,,8,2,22.3,2.0,1,1,2021,Puebla
27,2021-02-26,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,1,0,Necaxa,1.7,0.4,54.0,,Javier Salas,3-4-3,César Arturo Ramos,Match Report,,17,9,21.0,0.0,0,0,2021,Puebla
28,2021-03-02,21:00,Liga MX,Guardianes 2021 Regular Season,Tue,Away,W,2,1,León,1.7,1.3,37.0,,Javier Salas,3-4-3,Óscar Macias,Match Report,,10,2,15.5,0.0,1,1,2021,Puebla
29,2021-03-05,21:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,1,1,UANL,1.7,1.8,42.0,,Javier Salas,3-4-3◆,Oscar Mejia,Match Report,,13,5,18.2,1.0,0,0,2021,Puebla
30,2021-03-12,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,L,0,1,Atlas,0.4,1.4,58.0,,Javier Salas,3-4-3,Diego Montaño,Match Report,,8,2,17.6,1.0,0,0,2021,Puebla
31,2021-03-21,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,D,4,4,Toluca,3.0,1.8,43.0,,Javier Salas,3-4-3,Luis Santander,Match Report,,18,7,16.6,1.0,1,1,2021,Puebla
32,2021-04-02,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,W,3,1,Mazatlán,2.0,0.9,60.0,,Javier Salas,3-5-1-1,Eduardo Basulto,Match Report,,18,7,21.1,0.0,1,1,2021,Puebla
33,2021-04-12,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,W,3,1,Pachuca,1.3,0.9,36.0,,Javier Salas,3-4-3,Victor Caceres,Match Report,,13,7,24.9,0.0,0,0,2021,Puebla
34,2021-04-17,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,4,1,Atlético,2.4,0.7,53.0,,Javier Salas,3-4-3,César Arturo Ramos,Match Report,,17,6,21.9,0.0,1,1,2021,Puebla
35,2021-04-23,19:30,Liga MX,Guardianes 2021 Regular Season,Fri,Home,D,0,0,UNAM,1.2,0.9,61.0,,Javier Salas,3-4-3,Oscar Mejia,Match Report,,14,2,16.6,1.0,0,0,2021,Puebla
36,2021-05-02,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Away,D,0,0,Santos,0.8,2.0,39.0,,Christian Tabó,3-4-3,Erick Yair Miranda,Match Report,,10,4,16.8,0.0,0,0,2021,Puebla
37,2021-05-12,21:05,Liga MX,Quarter-finals,Wed,Away,L,0,1,Atlas,0.2,1.8,54.0,,Javier Salas,3-4-3,Luis Santander,Match Report,Leg 1 of 2,4,1,12.5,0.0,0,0,2021,Puebla
38,2021-05-15,18:00,Liga MX,Quarter-finals,Sat,Home,W,1,0,Atlas,0.7,0.8,58.0,,Javier Salas,3-4-1-2,Diego Montaño,Match Report,Leg 2 of 2; Puebla won,13,1,23.4,0.0,0,0,2021,Puebla
39,2021-05-20,21:00,Liga MX,Semi-finals,Thu,Away,L,0,3,Santos,1.2,2.1,48.0,13132.0,Javier Salas,3-4-1-2,Marco Ortíz,Match Report,Leg 1 of 2,18,4,21.2,2.0,0,0,2021,Puebla
40,2021-05-23,19:00,Liga MX,Semi-finals,Sun,Home,W,1,0,Santos,1.8,0.5,61.0,,Javier Salas,4-3-3,Fernando Guerrero,Match Report,Leg 2 of 2; Santos won,17,4,18.8,1.0,0,0,2021,Puebla
0,2020-07-27,20:00,Liga MX,Guardianes 2020 Regular Season,Mon,Home,L,1,2,América,1.5,1.7,53.0,,Jorge Daniel Hernández,4-3-3,Mario Vargas,Match Report,,9,2,21.8,0.0,1,1,2021,Pachuca
1,2020-08-01,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,1,1,UANL,0.8,1.2,35.0,,Óscar Ustari,4-4-1-1,César Arturo Ramos,Match Report,,15,6,21.9,2.0,0,0,2021,Pachuca
2,2020-08-06,19:00,Liga MX,Guardianes 2020 Regular Season,Thu,Home,W,1,0,Querétaro,1.3,0.3,60.0,,Jorge Daniel Hernández,4-3-3,Adonai Escobedo,Match Report,,12,6,21.4,1.0,0,0,2021,Pachuca
3,2020-08-11,19:00,Liga MX,Guardianes 2020 Regular Season,Tue,Home,L,0,1,León,0.6,1.7,45.0,,Jorge Daniel Hernández,4-3-3,Eduardo Basulto,Match Report,,8,3,22.3,2.0,0,0,2021,Pachuca
4,2020-08-14,21:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,W,1,0,Puebla,1.0,0.3,58.0,,Jorge Daniel Hernández,4-3-3,Fernando Guerrero,Match Report,,7,2,29.3,0.0,1,1,2021,Pachuca
5,2020-08-24,21:05,Liga MX,Guardianes 2020 Regular Season,Mon,Home,W,4,3,Mazatlán,1.9,1.0,49.0,,Jorge Daniel Hernández,4-3-3,César Arturo Ramos,Match Report,,21,8,20.0,0.0,1,1,2021,Pachuca
6,2020-08-29,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,D,0,0,Guadalajara,0.4,0.3,51.0,,Jorge Daniel Hernández,4-3-3,Fernando Hernández,Match Report,,10,0,21.9,0.0,0,0,2021,Pachuca
7,2020-09-03,21:00,Liga MX,Guardianes 2020 Regular Season,Thu,Home,W,3,1,Atlético,2.0,0.3,56.0,,Jorge Daniel Hernández,4-3-3,Óscar Macias,Match Report,,12,5,18.2,0.0,1,1,2021,Pachuca
8,2020-09-09,19:00,Liga MX,Guardianes 2020 Regular Season,Wed,Away,L,0,1,Cruz Azul,0.5,0.7,46.0,,Jorge Daniel Hernández,4-3-3,Adonai Escobedo,Match Report,,12,2,18.8,0.0,0,0,2021,Pachuca
9,2020-09-14,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Home,D,1,1,Monterrey,1.6,0.5,67.0,,Óscar Ustari,4-3-3,Luis Santander,Match Report,,22,4,22.0,1.0,0,0,2021,Pachuca
10,2020-09-19,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,W,1,0,Atlas,2.3,0.7,43.0,,Óscar Ustari,4-4-1-1,Eduardo Basulto,Match Report,,16,3,17.9,0.0,1,1,2021,Pachuca
11,2020-09-24,21:00,Liga MX,Guardianes 2020 Regular Season,Thu,Home,D,0,0,Toluca,1.7,0.5,61.0,,Óscar Ustari,4-2-3-1,Fernando Hernández,Match Report,,21,5,22.8,1.0,0,0,2021,Pachuca
12,2020-10-04,16:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,D,1,1,FC Juárez,1.5,1.2,57.0,,Óscar Ustari,4-2-3-1,Oscar Mejia,Match Report,,17,3,19.1,2.0,0,0,2021,Pachuca
13,2020-10-18,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Away,D,1,1,Santos,0.2,1.8,49.0,,Óscar Ustari,4-2-3-1,Jorge Rojas,Match Report,,6,3,32.9,1.0,0,0,2021,Pachuca
14,2020-10-26,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Home,D,1,1,UNAM,1.8,1.2,59.0,,Óscar Ustari,4-2-3-1,Óscar Macias,Match Report,,12,6,22.1,1.0,0,1,2021,Pachuca
15,2020-10-30,20:06,Liga MX,Guardianes 2020 Regular Season,Fri,Away,W,2,0,Tijuana,1.9,2.2,46.0,,Óscar Ustari,4-2-3-1,Diego Montaño,Match Report,,15,4,25.1,3.0,1,1,2021,Pachuca
16,2020-11-07,17:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,L,0,1,Necaxa,0.7,0.8,47.0,,Óscar Murillo,4-4-2,Eduardo Basulto,Match Report,,10,2,22.0,0.0,0,0,2021,Pachuca
17,2020-11-21,19:00,Liga MX,Reclassification,Sat,Away,W,3,0,Santos,2.1,0.8,46.0,,Óscar Ustari,4-3-3,Marco Antonio Nava,Match Report,,19,8,13.5,1.0,0,0,2021,Pachuca
18,2020-11-26,21:06,Liga MX,Quarter-finals,Thu,Home,L,0,1,UNAM,1.8,0.4,66.0,,Óscar Ustari,4-1-4-1,Eduardo Basulto,Match Report,Leg 1 of 2,13,2,20.4,1.0,0,1,2021,Pachuca
19,2020-11-29,12:00,Liga MX,Quarter-finals,Sun,Away,D,0,0,UNAM,2.9,1.1,62.0,,Óscar Ustari,4-3-3,Fernando Hernández,Match Report,Leg 2 of 2; UNAM won,20,3,19.1,0.0,0,0,2021,Pachuca
20,2021-01-11,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,D,1,1,FC Juárez,1.3,0.2,71.0,,Óscar Ustari,4-3-3,Brian Gonzalez,Match Report,,20,4,20.2,1.0,0,0,2021,Pachuca
21,2021-01-18,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,D,0,0,León,0.4,0.8,44.0,,Óscar Ustari,4-3-3,Jorge Rojas,Match Report,,9,3,21.5,1.0,0,0,2021,Pachuca
22,2021-01-25,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,L,0,1,Cruz Azul,1.9,0.4,58.0,,Óscar Ustari,4-3-3,Edgar Morales,Match Report,,21,5,18.2,1.0,0,0,2021,Pachuca
23,2021-01-29,20:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,L,0,1,Mazatlán,0.9,1.8,57.0,,Óscar Ustari,4-3-3,Eduardo Basulto,Match Report,,20,4,20.7,1.0,0,0,2021,Pachuca
24,2021-02-04,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,L,1,3,Querétaro,1.6,1.9,64.0,,Óscar Ustari,3-1-4-2,Oscar Mejia,Match Report,,22,5,16.5,1.0,0,0,2021,Pachuca
25,2021-02-15,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,L,0,1,Atlas,1.0,1.6,64.0,,Jorge Daniel Hernández,4-3-3,Marco Ortíz,Match Report,,8,1,20.3,1.0,0,0,2021,Pachuca
26,2021-02-22,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,D,1,1,Guadalajara,3.2,1.2,48.0,,Jorge Daniel Hernández,4-3-3,César Arturo Ramos,Match Report,,19,4,16.0,0.0,0,1,2021,Pachuca
27,2021-02-27,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,2,América,0.2,2.0,43.0,,Jorge Daniel Hernández,4-3-3,Jorge Rojas,Match Report,,6,0,22.9,0.0,0,0,2021,Pachuca
28,2021-03-04,19:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,D,2,2,Necaxa,2.2,1.9,46.0,4948.0,Jorge Daniel Hernández,4-3-3,Fernando Guerrero,Match Report,,18,7,15.0,0.0,0,0,2021,Pachuca
29,2021-03-08,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,W,2,1,Tijuana,1.2,0.9,36.0,,Óscar Ustari,4-3-3,Diego Montaño,Match Report,,10,2,22.6,1.0,1,1,2021,Pachuca
30,2021-03-14,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,W,2,0,Toluca,2.6,0.4,50.0,,Óscar Ustari,4-2-3-1,Erick Yair Miranda,Match Report,,14,3,19.6,1.0,1,1,2021,Pachuca
31,2021-03-18,20:00,Liga MX,Guardianes 2021 Regular Season,Thu,Home,W,1,0,UANL,0.5,0.5,38.0,,Óscar Ustari,4-2-3-1,Jorge Pérez,Match Report,,7,2,24.8,0.0,0,0,2021,Pachuca
32,2021-04-04,12:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,D,2,2,UNAM,0.8,1.8,40.0,,Óscar Ustari,4-4-2,Jorge Rojas,Match Report,,7,4,27.9,0.0,0,0,2021,Pachuca
33,2021-04-12,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,L,1,3,Puebla,0.9,1.3,64.0,,Jorge Daniel Hernández,4-2-3-1,Victor Caceres,Match Report,,16,5,14.2,0.0,0,0,2021,Pachuca
34,2021-04-18,21:06,Liga MX,Guardianes 2021 Regular Season,Sun,Away,W,1,0,Monterrey,0.9,2.2,47.0,,Óscar Ustari,4-2-3-1,Jorge Pérez,Match Report,,5,1,18.5,1.0,0,0,2021,Pachuca
35,2021-04-26,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Home,W,1,0,Santos,1.4,0.3,41.0,,Érick Aguirre,4-2-3-1,Diego Montaño,Match Report,,9,0,18.6,1.0,1,1,2021,Pachuca
36,2021-04-29,21:00,Liga MX,Guardianes 2021 Regular Season,Thu,Away,W,5,1,Atlético,1.8,0.8,43.0,5448.0,Óscar Ustari,4-2-3-1,Fernando Hernández,Match Report,,11,7,17.5,0.0,0,0,2021,Pachuca
37,2021-05-09,21:15,Liga MX,Reclassification,Sun,Home,W,4,2,Guadalajara,2.3,1.8,46.0,9768.0,Óscar Ustari,4-2-3-1,Marco Ortíz,Match Report,,26,10,16.4,0.0,0,0,2021,Pachuca
38,2021-05-13,19:00,Liga MX,Quarter-finals,Thu,Home,W,3,1,América,1.9,0.5,43.0,9053.0,Óscar Ustari,4-4-2,Eduardo Basulto,Match Report,Leg 1 of 2,15,5,15.2,0.0,0,0,2021,Pachuca
39,2021-05-16,20:05,Liga MX,Quarter-finals,Sun,Away,L,2,4,América,1.6,1.8,38.0,16564.0,Jorge Daniel Hernández,4-4-2,Fernando Guerrero,Match Report,Leg 2 of 2; Pachuca won,14,2,18.9,0.0,1,1,2021,Pachuca
40,2021-05-19,20:30,Liga MX,Semi-finals,Wed,Home,D,0,0,Cruz Azul,1.1,0.5,56.0,12221.0,Óscar Ustari,4-4-2,Luis Santander,Match Report,Leg 1 of 2,11,2,14.9,0.0,0,0,2021,Pachuca
41,2021-05-22,20:00,Liga MX,Semi-finals,Sat,Away,L,0,1,Cruz Azul,0.5,1.3,53.0,19807.0,Óscar Ustari,4-4-2,César Arturo Ramos,Match Report,Leg 2 of 2; Cruz Azul won,10,5,15.5,0.0,0,0,2021,Pachuca
0,2020-07-28,19:00,Liga MX,Guardianes 2020 Regular Season,Tue,Away,L,1,3,Monterrey,1.7,2.0,52.0,,Rubens Sambueza,4-4-2,Alejandro Funk,Match Report,,11,4,19.7,1.0,0,0,2021,Toluca
1,2020-08-02,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,2,Atlético,2.6,3.2,45.0,,Rubens Sambueza,5-3-2,Diego Montaño,Match Report,,15,9,13.8,1.0,0,0,2021,Toluca
2,2020-08-07,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,L,1,2,Mazatlán,2.2,0.5,56.0,,Rubens Sambueza,5-3-2,Oscar Mejia,Match Report,,18,7,15.8,1.0,0,0,2021,Toluca
3,2020-08-13,19:00,Liga MX,Guardianes 2020 Regular Season,Thu,Away,W,2,1,Atlas,2.7,1.5,38.0,,Rubens Sambueza,4-1-2-1-2◆,Luis Santander,Match Report,,10,5,23.8,0.0,2,2,2021,Toluca
4,2020-08-16,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,2,UANL,1.5,1.4,49.0,,Rubens Sambueza,4-1-2-1-2◆,Jorge Rojas,Match Report,,9,3,14.7,0.0,0,0,2021,Toluca
5,2020-08-23,17:30,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,1,0,Guadalajara,0.9,1.8,46.0,,Rubens Sambueza,4-4-2,Marco Antonio Nava,Match Report,,14,5,21.9,1.0,0,0,2021,Toluca
