,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
20,2021-10-09,20:15,Primera Div,Matchweek 15,Sat,Away,L,2,4,Boca Juniors,,,36,,José Sand,4-4-2,Pablo Echavarría,Match Report,,7,3,,,0,0,2022,Lanus
21,2021-10-16,18:00,Primera Div,Matchweek 16,Sat,Home,D,1,1,Banfield,,,61,,Lautaro Acosta,4-4-2,Darío Herrera,Match Report,,10,3,,,0,0,2022,Lanus
22,2021-10-20,16:45,Primera Div,Matchweek 17,Wed,Away,W,3,1,San Lorenzo,,,51,,Lautaro Acosta,4-4-2,Ariel Penel,Match Report,,13,6,,,0,0,2022,Lanus
23,2021-10-25,16:45,Primera Div,Matchweek 18,Mon,Home,D,3,3,Talleres,,,55,,Lautaro Acosta,4-4-2,Hernán Mastrángelo,Match Report,,19,6,,,0,0,2022,Lanus
24,2021-10-29,21:15,Primera Div,Matchweek 19,Fri,Away,W,1,0,Argentinos Jun,,,39,,Lautaro Acosta,4-4-2,Pablo Dóvalo,Match Report,,14,7,,,0,0,2022,Lanus
25,2021-11-05,21:15,Primera Div,Matchweek 20,Fri,Home,D,1,1,Estudiantes,,,67,,Lautaro Acosta,4-4-2,Patricio Loustau,Match Report,,14,3,,,1,1,2022,Lanus
26,2021-11-18,19:15,Primera Div,Matchweek 21,Thu,Away,L,2,3,Patronato,,,49,,José Sand,4-4-2,Jorge Baliño,Match Report,,5,3,,,0,0,2022,Lanus
27,2021-11-25,19:15,Primera Div,Matchweek 22,Thu,Home,D,3,3,Platense,,,47,,Lautaro Acosta,4-4-2,Pablo Dóvalo,Match Report,,12,4,,,0,0,2022,Lanus
28,2021-11-29,19:15,Primera Div,Matchweek 23,Mon,Away,L,1,3,Racing Club,,,53,,Lautaro Acosta,4-4-2,Darío Herrera,Match Report,,15,5,,,0,0,2022,Lanus
29,2021-12-04,21:30,Primera Div,Matchweek 24,Sat,Home,D,2,2,Rosario Cent,,,52,,José Sand,4-4-2,Fernando Echenique,Match Report,,19,8,,,0,0,2022,Lanus
30,2021-12-12,19:15,Primera Div,Matchweek 25,Sun,Away,L,1,2,Defensa y Just,,,56,,José Sand,4-4-2,Adrián Franklin,Match Report,,21,6,,,0,0,2022,Lanus
0,2021-07-17,18:00,Primera Div,Matchweek 1,Sat,Home,D,2,2,Platense,,,68,,,4-4-2,Fernando Espinoza,Match Report,,6,3,,,0,0,2022,Gimnasia ELP
1,2021-07-24,18:00,Primera Div,Matchweek 2,Sat,Away,D,0,0,Racing Club,,,33,,Maximiliano Coronel,5-4-1,Leandro Rey Hilfer,Match Report,,6,0,,,0,0,2022,Gimnasia ELP
2,2021-07-29,18:45,Primera Div,Matchweek 3,Thu,Home,W,1,0,Rosario Cent,,,38,,Maximiliano Coronel,4-3-3,Ariel Penel,Match Report,,12,5,,,0,0,2022,Gimnasia ELP
3,2021-08-01,13:30,Primera Div,Matchweek 4,Sun,Away,L,2,3,Defensa y Just,,,37,,Matías Melluso,4-1-3-2,Jorge Baliño,Match Report,,6,4,,,0,0,2022,Gimnasia ELP
4,2021-08-08,13:30,Primera Div,Matchweek 5,Sun,Home,W,1,0,Tucumán,,,57,,Matías Melluso,4-1-3-2,Hernán Mastrángelo,Match Report,,10,2,,,0,0,2022,Gimnasia ELP
5,2021-08-13,19:00,Primera Div,Matchweek 6,Fri,Away,L,0,1,Colón,,,37,,Matías Melluso,4-4-1-1,Fernando Espinoza,Match Report,,8,4,,,0,0,2022,Gimnasia ELP
6,2021-08-22,20:15,Primera Div,Matchweek 7,Sun,Home,D,1,1,River Plate,,,35,,Matías Melluso,4-2-3-1,Pablo Dóvalo,Match Report,,3,1,,,0,0,2022,Gimnasia ELP
7,2021-08-25,16:30,Primera Div,Matchweek 8,Wed,Away,L,0,2,Lanús,,,43,,Matías Melluso,4-3-3,Nazareno Arasa,Match Report,,17,2,,,0,0,2022,Gimnasia ELP
8,2021-08-28,15:45,Primera Div,Matchweek 9,Sat,Home,D,0,0,CA Huracán,,,47,,Matías Melluso,4-2-3-1,Andrés Merlos,Match Report,,9,4,,,0,0,2022,Gimnasia ELP
9,2021-09-05,13:30,Primera Div,Matchweek 10,Sun,Away,L,0,4,Godoy Cruz,,,47,,Brahian Alemán,5-3-2,Silvio Trucco,Match Report,,6,1,,,0,0,2022,Gimnasia ELP
10,2021-09-13,21:00,Primera Div,Matchweek 11,Mon,Home,D,0,0,Vélez Sarsf,,,35,,Brahian Alemán,4-4-2,Nazareno Arasa,Match Report,,13,2,,,0,0,2022,Gimnasia ELP
11,2021-09-20,13:30,Primera Div,Matchweek 12,Mon,Home,W,1,0,CA Unión,,,45,,Brahian Alemán,4-4-2,Diego Abal,Match Report,,12,5,,,0,0,2022,Gimnasia ELP
12,2021-09-25,13:30,Primera Div,Matchweek 13,Sat,Away,W,3,1,Aldosivi,,,39,,Brahian Alemán,4-4-2,Pablo Echavarría,Match Report,,9,5,,,0,0,2022,Gimnasia ELP
13,2021-10-03,13:30,Primera Div,Matchweek 14,Sun,Home,L,0,1,Sarmiento,,,62,,Brahian Alemán,4-2-3-1,Silvio Trucco,Match Report,,14,3,,,0,0,2022,Gimnasia ELP
14,2021-10-11,19:00,Primera Div,Matchweek 15,Mon,Away,D,1,1,Independiente,,,34,,Brahian Alemán,4-2-3-1,Germán Delfino,Match Report,,6,2,,,0,0,2022,Gimnasia ELP
15,2021-10-16,15:45,Primera Div,Matchweek 16,Sat,Home,W,1,0,Newell's OB,,,48,,Lucas Licht,4-1-2-1-2◆,Diego Abal,Match Report,,7,3,,,0,0,2022,Gimnasia ELP
16,2021-10-20,14:30,Primera Div,Matchweek 17,Wed,Away,W,1,0,Arsenal,,,56,,Brahian Alemán,4-2-3-1,Pablo Echavarría,Match Report,,20,5,,,0,0,2022,Gimnasia ELP
17,2021-10-23,15:45,Primera Div,Matchweek 18,Sat,Home,D,2,2,CC Córdoba,,,64,,Lucas Licht,4-2-3-1,Silvio Trucco,Match Report,,14,7,,,0,1,2022,Gimnasia ELP
18,2021-10-30,20:15,Primera Div,Matchweek 19,Sat,Away,W,1,0,Boca Juniors,,,23,,Brahian Alemán,4-4-2,Ariel Penel,Match Report,,6,2,,,1,1,2022,Gimnasia ELP
19,2021-11-07,15:45,Primera Div,Matchweek 20,Sun,Home,L,0,1,Banfield,,,50,,Luis Miguel Rodríguez,4-4-2,Diego Abal,Match Report,,14,3,,,0,0,2022,Gimnasia ELP
20,2021-11-19,19:15,Primera Div,Matchweek 21,Fri,Away,W,1,0,San Lorenzo,,,43,,Brahian Alemán,4-5-1,Néstor Pitana,Match Report,,5,1,,,0,0,2022,Gimnasia ELP
21,2021-11-23,17:00,Primera Div,Matchweek 22,Tue,Home,W,5,2,Talleres,,,31,,Lucas Licht,4-4-2,Leandro Rey Hilfer,Match Report,,12,7,,,2,2,2022,Gimnasia ELP
22,2021-11-28,19:15,Primera Div,Matchweek 23,Sun,Away,L,0,3,Argentinos Jun,,,39,,Lucas Licht,4-4-1-1,Diego Abal,Match Report,,11,4,,,0,0,2022,Gimnasia ELP
23,2021-12-05,17:00,Primera Div,Matchweek 24,Sun,Home,D,4,4,Estudiantes,,,54,,Brahian Alemán,4-4-1-1,Darío Herrera,Match Report,,13,8,,,1,2,2022,Gimnasia ELP
24,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Away,D,0,0,Patronato,,,49,,Brahian Alemán,4-2-3-1,Jorge Baliño,Match Report,,11,3,,,0,1,2022,Gimnasia ELP
0,2021-07-16,19:00,Primera Div,Matchweek 1,Fri,Home,D,1,1,Boca Juniors,,,55,,Claudio Corvalán,5-3-2,Nicolás Lamolina,Match Report,,14,6,,,0,0,2022,CA Union
1,2021-07-25,18:00,Primera Div,Matchweek 2,Sun,Away,L,0,4,River Plate,,,25,,Claudio Corvalán,3-4-1-2,Hernán Mastrángelo,Match Report,,5,1,,,0,0,2022,CA Union
2,2021-07-28,14:15,Primera Div,Matchweek 3,Wed,Home,L,0,1,Banfield,,,45,,Claudio Corvalán,4-1-3-2,Fernando Espinoza,Match Report,,13,2,,,0,0,2022,CA Union
3,2021-07-31,15:45,Primera Div,Matchweek 4,Sat,Away,D,1,1,Lanús,,,55,,Claudio Corvalán,3-4-1-2,Pablo Echavarría,Match Report,,13,3,,,0,0,2022,CA Union
4,2021-08-07,15:45,Primera Div,Matchweek 5,Sat,Home,W,4,0,San Lorenzo,,,36,,Claudio Corvalán,3-4-3,Darío Herrera,Match Report,,11,5,,,0,0,2022,CA Union
5,2021-08-13,21:15,Primera Div,Matchweek 6,Fri,Away,D,0,0,CA Huracán,,,46,,Claudio Corvalán,3-4-3,Nicolás Lamolina,Match Report,,6,1,,,0,0,2022,CA Union
6,2021-08-22,13:30,Primera Div,Matchweek 7,Sun,Home,L,1,2,Talleres,,,48,,Claudio Corvalán,3-4-3,Nazareno Arasa,Match Report,,11,4,,,0,0,2022,CA Union
7,2021-08-26,14:15,Primera Div,Matchweek 8,Thu,Away,W,2,1,Godoy Cruz,,,47,,Claudio Corvalán,3-4-3,Fernando Echenique,Match Report,,7,2,,,0,0,2022,CA Union
8,2021-08-30,14:30,Primera Div,Matchweek 9,Mon,Home,W,1,0,Argentinos Jun,,,27,,Claudio Corvalán,3-4-3,Néstor Pitana,Match Report,,8,3,,,1,1,2022,CA Union
9,2021-09-06,20:15,Primera Div,Matchweek 10,Mon,Away,L,0,4,Vélez Sarsf,,,37,,Claudio Corvalán,3-4-3,Fernando Rapallini,Match Report,,11,2,,,0,0,2022,CA Union
10,2021-09-15,14:15,Primera Div,Matchweek 11,Wed,Home,L,0,2,Estudiantes,,,55,,Claudio Corvalán,3-4-3,Jorge Baliño,Match Report,,8,0,,,0,0,2022,CA Union
11,2021-09-20,13:30,Primera Div,Matchweek 12,Mon,Away,L,0,1,Gimnasia ELP,,,55,,Claudio Corvalán,3-4-3,Diego Abal,Match Report,,11,0,,,0,0,2022,CA Union
12,2021-09-26,13:30,Primera Div,Matchweek 13,Sun,Home,W,2,0,Patronato,,,51,,Claudio Corvalán,4-4-2,Andrés Merlos,Match Report,,8,3,,,0,0,2022,CA Union
13,2021-10-01,19:00,Primera Div,Matchweek 14,Fri,Away,W,2,1,Aldosivi,,,38,,Claudio Corvalán,4-4-2,Yael Falcón,Match Report,,13,4,,,0,0,2022,CA Union
14,2021-10-08,14:30,Primera Div,Matchweek 15,Fri,Home,L,1,2,Platense,,,66,,Claudio Corvalán,4-4-2,Pablo Dóvalo,Match Report,,16,6,,,0,0,2022,CA Union
15,2021-10-16,13:30,Primera Div,Matchweek 16,Sat,Away,W,4,3,Sarmiento,,,40,,Emanuel Brítez,4-3-3,Ariel Penel,Match Report,,8,5,,,0,0,2022,CA Union
16,2021-10-19,16:45,Primera Div,Matchweek 17,Tue,Home,D,1,1,Racing Club,,,41,,Claudio Corvalán,4-4-2,Jorge Baliño,Match Report,,25,4,,,0,0,2022,CA Union
17,2021-10-25,21:15,Primera Div,Matchweek 18,Mon,Away,L,0,1,Independiente,,,50,,Claudio Corvalán,4-4-2,Fernando Rapallini,Match Report,,13,3,,,0,0,2022,CA Union
18,2021-10-31,15:45,Primera Div,Matchweek 19,Sun,Home,W,3,1,Rosario Cent,,,47,,Claudio Corvalán,4-4-2,Hernán Mastrángelo,Match Report,,28,9,,,0,0,2022,CA Union
19,2021-11-08,16:45,Primera Div,Matchweek 20,Mon,Away,L,0,1,Newell's OB,,,50,,Claudio Corvalán,4-4-2,Leandro Rey Hilfer,Match Report,,9,3,,,0,0,2022,CA Union
20,2021-11-18,17:00,Primera Div,Matchweek 21,Thu,Home,L,2,3,Defensa y Just,,,50,,Claudio Corvalán,4-4-2,Silvio Trucco,Match Report,,18,6,,,0,0,2022,CA Union
21,2021-11-25,17:00,Primera Div,Matchweek 22,Thu,Away,W,1,0,Arsenal,,,54,,Claudio Corvalán,4-4-1-1,Jorge Baliño,Match Report,,20,6,,,0,0,2022,CA Union
22,2021-11-29,17:00,Primera Div,Matchweek 23,Mon,Home,W,3,0,Tucumán,,,39,,Claudio Corvalán,4-3-3,Nazareno Arasa,Match Report,,12,5,,,1,1,2022,CA Union
23,2021-12-03,19:15,Primera Div,Matchweek 24,Fri,Away,L,0,2,CC Córdoba,,,58,,Claudio Corvalán,4-3-3,Pablo Dóvalo,Match Report,,9,1,,,0,0,2022,CA Union
24,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Home,W,3,0,Colón,,,34,,Claudio Corvalán,4-3-3,Fernando Rapallini,Match Report,,15,5,,,0,0,2022,CA Union
0,2021-07-17,13:30,Primera Div,Matchweek 1,Sat,Home,L,0,2,Patronato,,,72,,Emiliano Insúa,4-3-3,Silvio Trucco,Match Report,,3,0,,,0,0,2022,Aldosivi
1,2021-07-23,21:15,Primera Div,Matchweek 2,Fri,Away,W,1,0,Platense,,,62,,Emiliano Insúa,4-1-3-2,Nazareno Arasa,Match Report,,7,3,,,0,0,2022,Aldosivi
2,2021-07-27,18:45,Primera Div,Matchweek 3,Tue,Home,L,0,2,Racing Club,,,49,,Emiliano Insúa,4-3-3,Pablo Echavarría,Match Report,,16,5,,,0,1,2022,Aldosivi
3,2021-08-02,19:00,Primera Div,Matchweek 4,Mon,Away,W,2,1,Rosario Cent,,,45,,Emiliano Insúa,4-3-3,Fernando Echenique,Match Report,,13,5,,,0,0,2022,Aldosivi
4,2021-08-09,18:00,Primera Div,Matchweek 5,Mon,Home,W,1,0,Defensa y Just,,,61,,Emiliano Insúa,4-3-3,Germán Delfino,Match Report,,10,4,,,0,0,2022,Aldosivi
5,2021-08-14,13:30,Primera Div,Matchweek 6,Sat,Away,D,2,2,Tucumán,,,41,,Emiliano Insúa,4-3-3,Silvio Trucco,Match Report,,6,3,,,0,0,2022,Aldosivi
6,2021-08-20,16:45,Primera Div,Matchweek 7,Fri,Home,W,3,0,Colón,,,39,,Emiliano Insúa,4-3-3,Diego Abal,Match Report,,12,7,,,1,1,2022,Aldosivi
7,2021-08-26,21:00,Primera Div,Matchweek 8,Thu,Away,L,0,2,River Plate,,,31,,Emiliano Insúa,4-3-3,Fernando Rapallini,Match Report,,5,1,,,0,0,2022,Aldosivi
8,2021-08-29,15:45,Primera Div,Matchweek 9,Sun,Home,L,2,3,Lanús,,,69,,Emiliano Insúa,4-3-3,Pablo Dóvalo,Match Report,,20,5,,,1,1,2022,Aldosivi
9,2021-09-03,21:15,Primera Div,Matchweek 10,Fri,Away,L,0,2,CA Huracán,,,58,,Emiliano Insúa,4-3-3,Ariel Penel,Match Report,,8,4,,,0,0,2022,Aldosivi
10,2021-09-13,14:15,Primera Div,Matchweek 11,Mon,Home,L,1,4,Godoy Cruz,,,59,,Emiliano Insúa,4-3-1-2,Néstor Pitana,Match Report,,8,3,,,1,1,2022,Aldosivi
11,2021-09-18,15:45,Primera Div,Matchweek 12,Sat,Away,L,2,3,Vélez Sarsf,,,44,,Emiliano Insúa,4-2-3-1,Andrés Merlos,Match Report,,16,4,,,0,0,2022,Aldosivi
12,2021-09-25,13:30,Primera Div,Matchweek 13,Sat,Home,L,1,3,Gimnasia ELP,,,61,,Emiliano Insúa,4-1-4-1,Pablo Echavarría,Match Report,,9,2,,,0,0,2022,Aldosivi
13,2021-10-01,19:00,Primera Div,Matchweek 14,Fri,Home,L,1,2,CA Unión,,,62,,Emiliano Insúa,4-1-4-1,Yael Falcón,Match Report,,8,2,,,0,0,2022,Aldosivi
14,2021-10-09,13:30,Primera Div,Matchweek 15,Sat,Away,L,0,3,Sarmiento,,,55,,Emiliano Insúa,4-2-3-1,Leandro Rey Hilfer,Match Report,,12,3,,,0,0,2022,Aldosivi
15,2021-10-17,18:00,Primera Div,Matchweek 16,Sun,Home,W,1,0,Independiente,,,31,,Martín Cauteruccio,4-1-4-1,Fernando Espinoza,Match Report,,4,1,,,0,0,2022,Aldosivi
16,2021-10-21,16:45,Primera Div,Matchweek 17,Thu,Away,D,0,0,Newell's OB,,,51,,Martín Cauteruccio,4-1-4-1,Pablo Dóvalo,Match Report,,11,1,,,0,0,2022,Aldosivi
17,2021-10-25,14:30,Primera Div,Matchweek 18,Mon,Home,W,2,1,Arsenal,,,41,,Martín Cauteruccio,4-2-3-1,Mauro Vigliano,Match Report,,11,2,,,0,0,2022,Aldosivi
18,2021-11-01,21:15,Primera Div,Matchweek 19,Mon,Away,D,0,0,CC Córdoba,,,50,,Martín Cauteruccio,4-2-3-1,Pablo Echavarría,Match Report,,4,2,,,0,0,2022,Aldosivi
19,2021-11-08,21:15,Primera Div,Matchweek 20,Mon,Home,L,0,3,Boca Juniors,,,39,,Martín Cauteruccio,4-2-3-1,Andrés Merlos,Match Report,,12,5,,,0,0,2022,Aldosivi
20,2021-11-18,21:30,Primera Div,Matchweek 21,Thu,Away,W,2,0,Banfield,,,41,,Martín Cauteruccio,4-4-2,Fernando Espinoza,Match Report,,7,1,,,0,0,2022,Aldosivi
21,2021-11-23,19:15,Primera Div,Matchweek 22,Tue,Home,W,2,0,San Lorenzo,,,51,,Martín Cauteruccio,4-4-2,Fernando Rapallini,Match Report,,12,5,,,0,0,2022,Aldosivi
22,2021-11-27,17:00,Primera Div,Matchweek 23,Sat,Away,L,0,2,Talleres,,,50,,Francisco Cerro,4-2-3-1,Mauro Vigliano,Match Report,,10,3,,,0,0,2022,Aldosivi
23,2021-12-06,19:15,Primera Div,Matchweek 24,Mon,Home,W,3,2,Argentinos Jun,,,46,,Francisco Cerro,4-2-3-1,Andrés Merlos,Match Report,,9,7,,,0,0,2022,Aldosivi
24,2021-12-10,21:30,Primera Div,Matchweek 25,Fri,Away,W,3,2,Estudiantes,,,45,,Francisco Cerro,4-2-3-1,Néstor Pitana,Match Report,,6,3,,,0,0,2022,Aldosivi
7,2021-07-18,20:15,Primera Div,Matchweek 1,Sun,Away,D,0,0,Independiente,,,51,,Lucas Chávez,5-3-2,Andrés Merlos,Match Report,,8,1,,,0,0,2022,Argentinos Jun
9,2021-07-26,20:15,Primera Div,Matchweek 2,Mon,Home,W,1,0,Newell's OB,,,73,,Miguel Ángel Torrén,3-4-3,Jorge Baliño,Match Report,,13,4,,,0,0,2022,Argentinos Jun
10,2021-07-29,16:30,Primera Div,Matchweek 3,Thu,Away,L,0,1,Arsenal,,,66,,Miguel Ángel Torrén,3-4-1-2,Pablo Dóvalo,Match Report,,8,1,,,0,0,2022,Argentinos Jun
11,2021-08-02,16:45,Primera Div,Matchweek 4,Mon,Home,D,1,1,CC Córdoba,,,71,,Miguel Ángel Torrén,3-4-1-2,Nazareno Arasa,Match Report,,16,4,,,0,0,2022,Argentinos Jun
12,2021-08-08,18:00,Primera Div,Matchweek 5,Sun,Away,D,1,1,Boca Juniors,,,39,,Miguel Ángel Torrén,3-4-1-2,Nicolás Lamolina,Match Report,,7,1,,,0,0,2022,Argentinos Jun
13,2021-08-14,15:45,Primera Div,Matchweek 6,Sat,Home,W,2,0,Banfield,,,58,,Miguel Ángel Torrén,3-4-1-2,Andrés Merlos,Match Report,,8,5,,,1,1,2022,Argentinos Jun
14,2021-08-22,18:00,Primera Div,Matchweek 7,Sun,Away,W,1,0,San Lorenzo,,,61,,Miguel Ángel Torrén,3-5-2,Pablo Echavarría,Match Report,,8,3,,,0,0,2022,Argentinos Jun
15,2021-08-26,16:30,Primera Div,Matchweek 8,Thu,Home,L,1,2,Talleres,,,66,,Miguel Ángel Torrén,3-5-2,Mauro Vigliano,Match Report,,12,4,,,0,0,2022,Argentinos Jun
16,2021-08-30,14:30,Primera Div,Matchweek 9,Mon,Away,L,0,1,CA Unión,,,73,,Miguel Ángel Torrén,3-5-1-1,Néstor Pitana,Match Report,,12,2,,,0,0,2022,Argentinos Jun
17,2021-09-06,18:00,Primera Div,Matchweek 10,Mon,Away,D,1,1,Estudiantes,,,60,,Miguel Ángel Torrén,3-5-1-1,Leandro Rey Hilfer,Match Report,,10,2,,,1,1,2022,Argentinos Jun
18,2021-09-15,16:30,Primera Div,Matchweek 11,Wed,Home,D,1,1,Patronato,,,71,,Miguel Ángel Torrén,3-4-3,Fernando Espinoza,Match Report,,20,6,,,0,0,2022,Argentinos Jun
19,2021-09-19,15:45,Primera Div,Matchweek 12,Sun,Away,D,0,0,Platense,,,69,,Miguel Ángel Torrén,3-4-3,Silvio Trucco,Match Report,,13,3,,,0,0,2022,Argentinos Jun
20,2021-09-27,18:00,Primera Div,Matchweek 13,Mon,Home,W,2,0,Racing Club,,,41,,Miguel Ángel Torrén,4-4-2,Yael Falcón,Match Report,,9,5,,,0,0,2022,Argentinos Jun
21,2021-10-03,13:30,Primera Div,Matchweek 14,Sun,Away,W,1,0,Rosario Cent,,,59,,Miguel Ángel Torrén,4-4-2,Pablo Dóvalo,Match Report,,12,3,,,0,0,2022,Argentinos Jun
22,2021-10-09,13:30,Primera Div,Matchweek 15,Sat,Home,L,0,2,Defensa y Just,,,64,,Gabriel Carabajal,4-3-3,Ariel Penel,Match Report,,13,4,,,0,0,2022,Argentinos Jun
23,2021-10-17,15:45,Primera Div,Matchweek 16,Sun,Away,L,3,4,Tucumán,,,58,,Kevin Mac Allister,5-3-2,Germán Delfino,Match Report,,18,6,,,0,1,2022,Argentinos Jun
24,2021-10-21,14:30,Primera Div,Matchweek 17,Thu,Home,W,3,1,Colón,,,69,,Kevin Mac Allister,4-4-1-1,Silvio Trucco,Match Report,,26,10,,,0,0,2022,Argentinos Jun
25,2021-10-25,19:00,Primera Div,Matchweek 18,Mon,Away,L,0,3,River Plate,,,45,,Kevin Mac Allister,4-4-1-1,Patricio Loustau,Match Report,,10,2,,,0,0,2022,Argentinos Jun
26,2021-10-29,21:15,Primera Div,Matchweek 19,Fri,Home,L,0,1,Lanús,,,61,,Kevin Mac Allister,3-4-3,Pablo Dóvalo,Match Report,,25,6,,,0,0,2022,Argentinos Jun
27,2021-11-08,19:00,Primera Div,Matchweek 20,Mon,Away,D,1,1,CA Huracán,,,53,,Kevin Mac Allister,3-4-3,Nicolás Lamolina,Match Report,,14,7,,,0,0,2022,Argentinos Jun
28,2021-11-19,21:30,Primera Div,Matchweek 21,Fri,Home,D,0,0,Godoy Cruz,,,53,,Miguel Ángel Torrén,3-4-3,Pablo Echavarría,Match Report,,18,5,,,0,0,2022,Argentinos Jun
29,2021-11-23,21:30,Primera Div,Matchweek 22,Tue,Away,L,0,2,Vélez Sarsf,,,54,,Miguel Ángel Torrén,3-4-3,Hernán Mastrángelo,Match Report,,13,0,,,0,0,2022,Argentinos Jun
30,2021-11-28,19:15,Primera Div,Matchweek 23,Sun,Home,W,3,0,Gimnasia ELP,,,61,,Kevin Mac Allister,3-5-2,Diego Abal,Match Report,,19,4,,,0,0,2022,Argentinos Jun
31,2021-12-06,19:15,Primera Div,Matchweek 24,Mon,Away,L,2,3,Aldosivi,,,54,,Kevin Mac Allister,3-1-4-2,Andrés Merlos,Match Report,,14,4,,,0,1,2022,Argentinos Jun
32,2021-12-11,17:00,Primera Div,Matchweek 25,Sat,Home,W,2,0,Sarmiento,,,65,,Kevin Mac Allister,3-1-4-2,Ariel Penel,Match Report,,11,5,,,0,0,2022,Argentinos Jun
7,2021-07-17,20:15,Primera Div,Matchweek 1,Sat,Away,D,0,0,Vélez Sarsf,,,49,,Gabriel Arias,4-4-1-1,Germán Delfino,Match Report,,9,3,,,0,0,2022,Racing Club
9,2021-07-24,18:00,Primera Div,Matchweek 2,Sat,Home,D,0,0,Gimnasia ELP,,,67,,Gabriel Arias,4-2-3-1,Leandro Rey Hilfer,Match Report,,9,0,,,0,0,2022,Racing Club
10,2021-07-27,18:45,Primera Div,Matchweek 3,Tue,Away,W,2,0,Aldosivi,,,52,,Lisandro López,4-2-3-1,Pablo Echavarría,Match Report,,20,2,,,0,0,2022,Racing Club
11,2021-07-31,18:00,Primera Div,Matchweek 4,Sat,Home,W,1,0,Sarmiento,,,73,,Gabriel Arias,4-2-3-1,Fernando Espinoza,Match Report,,20,3,,,0,0,2022,Racing Club
12,2021-08-08,20:15,Primera Div,Matchweek 5,Sun,Away,L,0,1,Independiente,,,61,,Lisandro López,4-2-3-1,Facundo Tello,Match Report,,13,3,,,0,0,2022,Racing Club
13,2021-08-15,20:15,Primera Div,Matchweek 6,Sun,Home,W,2,0,Newell's OB,,,49,,Gabriel Arias,4-2-3-1,Fernando Echenique,Match Report,,9,4,,,0,0,2022,Racing Club
14,2021-08-21,18:00,Primera Div,Matchweek 7,Sat,Away,W,3,0,Arsenal,,,48,,Darío Cvitanich,4-2-3-1,Hernán Mastrángelo,Match Report,,17,6,,,0,0,2022,Racing Club
15,2021-08-24,21:00,Primera Div,Matchweek 8,Tue,Home,D,0,0,CC Córdoba,,,63,,Darío Cvitanich,4-2-3-1,Andrés Merlos,Match Report,,17,2,,,0,0,2022,Racing Club
16,2021-08-29,20:15,Primera Div,Matchweek 9,Sun,Away,D,0,0,Boca Juniors,,,40,,Darío Cvitanich,4-2-3-1,Fernando Rapallini,Match Report,,8,1,,,0,0,2022,Racing Club
17,2021-09-05,19:00,Primera Div,Matchweek 10,Sun,Home,D,0,0,Banfield,,,59,,Leonardo Sigali,4-2-3-1,Hernán Mastrángelo,Match Report,,12,2,,,0,0,2022,Racing Club
18,2021-09-13,18:45,Primera Div,Matchweek 11,Mon,Away,D,1,1,San Lorenzo,,,71,,Lisandro López,4-1-2-1-2◆,Nicolás Lamolina,Match Report,,13,2,,,0,0,2022,Racing Club
19,2021-09-18,18:00,Primera Div,Matchweek 12,Sat,Home,L,1,2,Talleres,,,53,,Lisandro López,4-3-1-2,Patricio Loustau,Match Report,,8,3,,,1,1,2022,Racing Club
20,2021-09-27,18:00,Primera Div,Matchweek 13,Mon,Away,L,0,2,Argentinos Jun,,,60,,Darío Cvitanich,4-1-3-2,Yael Falcón,Match Report,,7,1,,,0,0,2022,Racing Club
21,2021-10-03,20:15,Primera Div,Matchweek 14,Sun,Home,D,1,1,Estudiantes,,,50,,Lisandro López,4-1-3-2,Fernando Echenique,Match Report,,9,3,,,0,0,2022,Racing Club
22,2021-10-09,15:45,Primera Div,Matchweek 15,Sat,Away,W,2,1,Patronato,,,49,,Lisandro López,4-1-2-1-2◆,Nicolás Lamolina,Match Report,,6,4,,,0,0,2022,Racing Club
23,2021-10-15,19:00,Primera Div,Matchweek 16,Fri,Home,L,0,1,Platense,,,69,,Lisandro López,4-2-3-1,Patricio Loustau,Match Report,,18,1,,,0,0,2022,Racing Club
24,2021-10-19,16:45,Primera Div,Matchweek 17,Tue,Away,D,1,1,CA Unión,,,59,,Lisandro López,4-4-1-1,Jorge Baliño,Match Report,,12,5,,,0,0,2022,Racing Club
25,2021-10-23,20:15,Primera Div,Matchweek 18,Sat,Away,L,1,2,Rosario Cent,,,58,,Lisandro López,4-4-1-1,Darío Herrera,Match Report,,14,8,,,0,0,2022,Racing Club
26,2021-10-29,19:00,Primera Div,Matchweek 19,Fri,Home,L,1,2,Defensa y Just,,,63,,Lisandro López,4-3-3,Germán Delfino,Match Report,,18,5,,,1,1,2022,Racing Club
27,2021-11-06,20:15,Primera Div,Matchweek 20,Sat,Away,W,2,0,Tucumán,,,57,,Lisandro López,3-4-1-2,Pablo Echavarría,Match Report,,10,4,,,0,0,2022,Racing Club
28,2021-11-21,19:15,Primera Div,Matchweek 21,Sun,Home,L,1,2,Colón,,,67,,Lisandro López,4-2-3-1,Diego Abal,Match Report,,19,8,,,0,1,2022,Racing Club
29,2021-11-25,21:30,Primera Div,Matchweek 22,Thu,Away,L,0,4,River Plate,,,43,,Gabriel Arias,3-5-2,Silvio Trucco,Match Report,,4,2,,,0,0,2022,Racing Club
