,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
10,2018-11-03,13:15,Primera Div,Matchweek 11,Sat,Home,L,1,4,Banfield,59.0,,Luciano Pocrnjic,4-3-3,Diego Abal,Match Report,,16,6,,0,0,2019,Aldosivi
11,2018-11-09,19:00,Primera Div,Matchweek 12,Fri,Away,D,0,0,Talleres,40.0,,Cristian Chávez,4-3-3,Fernando Rapallini,Match Report,,11,1,,0,0,2019,Aldosivi
12,2018-11-25,19:20,Primera Div,Matchweek 13,Sun,Home,W,1,0,Newell's OB,36.0,,Luciano Pocrnjic,4-3-3,Jorge Baliño,Match Report,,9,3,,0,0,2019,Aldosivi
13,2018-12-02,17:10,Primera Div,Matchweek 14,Sun,Home,D,2,2,San Lorenzo,43.0,,Luciano Pocrnjic,4-2-3-1,Fernando Espinoza,Match Report,,15,5,,0,0,2019,Aldosivi
14,2018-12-09,19:20,Primera Div,Matchweek 15,Sun,Away,W,2,1,Argentinos Jun,40.0,,Luciano Pocrnjic,4-3-3,Patricio Loustau,Match Report,,9,3,,0,0,2019,Aldosivi
15,2019-01-26,21:30,Primera Div,Matchweek 16,Sat,Home,L,1,3,Racing Club,48.0,,Luciano Pocrnjic,4-3-3,Germán Delfino,Match Report,,9,4,,0,0,2019,Aldosivi
16,2019-02-02,21:30,Primera Div,Matchweek 17,Sat,Away,D,0,0,Rosario Cent,47.0,,Luciano Pocrnjic,4-3-3,Ariel Penel,Match Report,,14,6,,0,0,2019,Aldosivi
17,2019-02-11,21:10,Primera Div,Matchweek 18,Mon,Home,W,1,0,San Martín SJ,75.0,,Luciano Pocrnjic,4-3-3,Néstor Pitana,Match Report,,15,2,,0,0,2019,Aldosivi
18,2019-02-16,19:20,Primera Div,Matchweek 19,Sat,Away,D,0,0,Patronato,55.0,,Luciano Pocrnjic,4-3-3,Diego Ceballos,Match Report,,6,2,,0,0,2019,Aldosivi
19,2019-02-25,19:00,Primera Div,Matchweek 20,Mon,Home,D,0,0,Gimnasia ELP,63.0,,Luciano Pocrnjic,4-3-3,Facundo Tello,Match Report,,13,3,,0,0,2019,Aldosivi
20,2019-03-04,21:30,Primera Div,Matchweek 21,Mon,Home,L,0,1,Defensa y Just,40.0,,Luciano Pocrnjic,4-3-3,Silvio Trucco,Match Report,,11,3,,0,0,2019,Aldosivi
21,2019-03-10,19:20,Primera Div,Matchweek 22,Sun,Away,L,0,2,Independiente,52.0,,Luciano Pocrnjic,4-2-3-1,Mauro Vigliano,Match Report,,12,1,,0,0,2019,Aldosivi
22,2019-03-15,21:10,Primera Div,Matchweek 23,Fri,Home,W,3,0,Colón,46.0,,Luciano Pocrnjic,4-3-3,Andrés Merlos,Match Report,,11,7,,0,0,2019,Aldosivi
23,2019-03-31,11:00,Primera Div,Matchweek 24,Sun,Away,L,0,1,Tucumán,51.0,,Luciano Pocrnjic,4-3-3,Germán Delfino,Match Report,,10,0,,0,0,2019,Aldosivi
24,2019-04-06,20:00,Primera Div,Matchweek 25,Sat,Home,D,1,1,Boca Juniors,46.0,,Luciano Pocrnjic,4-3-3,Diego Abal,Match Report,,12,5,,0,0,2019,Aldosivi
0,2018-08-12,13:15,Primera Div,Matchweek 1,Sun,Home,W,1,0,Estudiantes,31.0,,Santiago García,4-4-2,Jorge Baliño,Match Report,,7,3,,1,1,2019,Godoy Cruz
1,2018-08-18,17:45,Primera Div,Matchweek 2,Sat,Away,D,0,0,Argentinos Jun,37.0,,Santiago García,4-2-3-1,Pablo Echavarría,Match Report,,3,0,,0,0,2019,Godoy Cruz
2,2018-08-27,19:00,Primera Div,Matchweek 3,Mon,Home,W,2,1,Newell's OB,43.0,,Santiago García,4-3-3,Andrés Merlos,Match Report,,13,4,,0,0,2019,Godoy Cruz
3,2018-09-01,17:45,Primera Div,Matchweek 4,Sat,Away,L,0,1,Talleres,47.0,,Santiago García,4-3-3,Darío Herrera,Match Report,,10,2,,0,0,2019,Godoy Cruz
4,2018-09-16,20:00,Primera Div,Matchweek 5,Sun,Home,W,1,0,San Lorenzo,48.0,,Santiago García,4-1-4-1,Facundo Tello,Match Report,,14,5,,0,0,2019,Godoy Cruz
5,2018-09-21,21:00,Primera Div,Matchweek 6,Fri,Away,L,1,3,Colón,61.0,,Santiago García,4-4-2,Diego Abal,Match Report,,12,2,,0,0,2019,Godoy Cruz
6,2018-10-01,19:00,Primera Div,Matchweek 7,Mon,Home,L,0,1,Defensa y Just,52.0,,Santiago García,4-1-4-1,Patricio Loustau,Match Report,,10,1,,0,0,2019,Godoy Cruz
7,2018-10-06,15:30,Primera Div,Matchweek 8,Sat,Away,L,0,1,Gimnasia ELP,46.0,,Santiago García,4-3-3,Germán Delfino,Match Report,,14,5,,0,1,2019,Godoy Cruz
8,2018-10-20,13:15,Primera Div,Matchweek 9,Sat,Home,W,2,0,Aldosivi,47.0,,Santiago García,4-3-3,Ariel Penel,Match Report,,16,4,,0,0,2019,Godoy Cruz
9,2018-10-27,20:30,Primera Div,Matchweek 10,Sat,Away,W,3,0,CA Unión,35.0,,Santiago García,4-3-3,Nazareno Arasa,Match Report,,7,4,,0,0,2019,Godoy Cruz
10,2018-11-03,15:30,Primera Div,Matchweek 11,Sat,Home,W,1,0,Tucumán,41.0,,Santiago García,4-3-3,Pablo Echavarría,Match Report,,10,3,,1,1,2019,Godoy Cruz
11,2018-11-12,19:15,Primera Div,Matchweek 12,Mon,Away,L,1,2,CA Huracán,48.0,,Santiago García,4-3-3,Silvio Trucco,Match Report,,11,2,,0,0,2019,Godoy Cruz
12,2018-12-03,17:10,Primera Div,Matchweek 14,Mon,Away,W,3,1,Tigre,44.0,,Santiago García,4-3-3,Pablo Dóvalo,Match Report,,15,7,,0,0,2019,Godoy Cruz
13,2018-12-08,21:30,Primera Div,Matchweek 15,Sat,Home,D,1,1,Independiente,36.0,,Santiago García,4-3-3,Germán Delfino,Match Report,,16,6,,0,0,2019,Godoy Cruz
14,2019-01-25,19:00,Primera Div,Matchweek 16,Fri,Home,L,0,2,Lanús,63.0,,Santiago García,4-3-3,Diego Ceballos,Match Report,,13,2,,0,0,2019,Godoy Cruz
15,2019-01-30,21:00,Primera Div,Matchweek 13,Wed,Home,L,0,4,River Plate,28.0,,Santiago García,4-3-3,Ariel Penel,Match Report,,2,0,,0,0,2019,Godoy Cruz
16,2019-02-03,17:10,Primera Div,Matchweek 17,Sun,Away,L,0,2,Boca Juniors,45.0,,Santiago García,3-1-4-2,Silvio Trucco,Match Report,,11,3,,0,0,2019,Godoy Cruz
17,2019-02-10,17:10,Primera Div,Matchweek 18,Sun,Home,W,3,2,San Martin,54.0,,Santiago García,5-3-2,Julio Barraza,Match Report,,14,5,,2,2,2019,Godoy Cruz
18,2019-02-18,21:10,Primera Div,Matchweek 19,Mon,Away,L,0,3,Racing Club,27.0,,Santiago García,4-4-2,Nicolás Lamolina,Match Report,,8,4,,0,0,2019,Godoy Cruz
19,2019-02-23,17:10,Primera Div,Matchweek 20,Sat,Home,L,0,2,Vélez Sarsf,40.0,,Tomás Cardona,4-3-3,Diego Abal,Match Report,,14,3,,0,0,2019,Godoy Cruz
20,2019-03-02,19:20,Primera Div,Matchweek 21,Sat,Away,D,0,0,San Martín SJ,46.0,,Santiago García,4-3-3,Patricio Loustau,Match Report,,9,4,,0,0,2019,Godoy Cruz
21,2019-03-09,17:10,Primera Div,Matchweek 22,Sat,Home,D,0,0,Rosario Cent,41.0,,Diego Viera,4-4-2,Hernán Mastrángelo,Match Report,,9,3,,0,0,2019,Godoy Cruz
22,2019-03-18,19:00,Primera Div,Matchweek 23,Mon,Away,D,2,2,Banfield,28.0,,Luciano Abecasis,4-4-2,Diego Abal,Match Report,,6,2,,0,0,2019,Godoy Cruz
23,2019-03-30,15:30,Primera Div,Matchweek 24,Sat,Home,W,2,1,Patronato,59.0,,Diego Viera,4-1-4-1,Andrés Merlos,Match Report,,12,7,,0,0,2019,Godoy Cruz
24,2019-04-07,15:15,Primera Div,Matchweek 25,Sun,Away,L,0,1,Belgrano,30.0,,Hernán Bernardello,5-3-2,Patricio Loustau,Match Report,,3,1,,0,0,2019,Godoy Cruz
0,2018-08-10,19:00,Primera Div,Matchweek 1,Fri,Away,L,0,2,Vélez Sarsf,54.0,,Hernán Bernardello,4-3-3,Fernando Echenique,Match Report,,4,2,,0,0,2019,Newells OB
1,2018-08-17,21:00,Primera Div,Matchweek 2,Fri,Home,D,2,2,Independiente,45.0,,Hernán Bernardello,4-2-3-1,Mauro Vigliano,Match Report,,13,4,,0,0,2019,Newells OB
2,2018-08-27,19:00,Primera Div,Matchweek 3,Mon,Away,L,1,2,Godoy Cruz,57.0,,Hernán Bernardello,4-2-2-2,Andrés Merlos,Match Report,,19,6,,0,0,2019,Newells OB
3,2018-09-03,19:00,Primera Div,Matchweek 4,Mon,Home,L,1,2,Tucumán,55.0,,Hernán Bernardello,4-2-3-1,Pablo Dóvalo,Match Report,,18,4,,0,1,2019,Newells OB
4,2018-09-15,17:45,Primera Div,Matchweek 5,Sat,Away,D,0,0,Belgrano,58.0,,Hernán Bernardello,4-2-3-1,Diego Abal,Match Report,,13,4,,0,0,2019,Newells OB
5,2018-09-22,13:15,Primera Div,Matchweek 6,Sat,Home,W,2,0,Lanús,53.0,,Hernán Bernardello,4-2-3-1,Fernando Rapallini,Match Report,,17,5,,1,1,2019,Newells OB
6,2018-10-08,21:00,Primera Div,Matchweek 8,Mon,Away,L,0,1,Colón,60.0,,Hernán Bernardello,4-2-3-1,Patricio Loustau,Match Report,,10,1,,0,0,2019,Newells OB
7,2018-10-20,20:00,Primera Div,Matchweek 9,Sat,Home,W,2,0,Tigre,55.0,,Hernán Bernardello,4-2-3-1,Andrés Merlos,Match Report,,9,4,,0,0,2019,Newells OB
8,2018-10-24,19:30,Primera Div,Matchweek 7,Wed,Away,L,0,1,Estudiantes,53.0,,Hernán Bernardello,4-2-3-1,Pablo Echavarría,Match Report,,13,4,,0,0,2019,Newells OB
9,2018-10-29,19:00,Primera Div,Matchweek 10,Mon,Home,W,2,0,Argentinos Jun,42.0,,Víctor Figueroa,4-4-1-1,Fabricio Llobet,Match Report,,10,4,,0,0,2019,Newells OB
10,2018-11-04,17:45,Primera Div,Matchweek 11,Sun,Away,L,0,1,Racing Club,52.0,,Hernán Bernardello,4-2-3-1,Silvio Trucco,Match Report,,11,4,,0,0,2019,Newells OB
11,2018-11-12,19:15,Primera Div,Matchweek 12,Mon,Home,D,0,0,Defensa y Just,56.0,,Hernán Bernardello,4-2-3-1,Mauro Vigliano,Match Report,,16,4,,0,0,2019,Newells OB
12,2018-11-25,19:20,Primera Div,Matchweek 13,Sun,Away,L,0,1,Aldosivi,64.0,,Hernán Bernardello,4-2-3-1,Jorge Baliño,Match Report,,8,4,,0,0,2019,Newells OB
13,2018-11-30,21:15,Primera Div,Matchweek 14,Fri,Home,W,1,0,Patronato,55.0,,Víctor Figueroa,4-2-3-1,Andrés Merlos,Match Report,,27,8,,0,0,2019,Newells OB
14,2018-12-07,21:00,Primera Div,Matchweek 15,Fri,Away,W,3,0,San Martin,58.0,,Víctor Figueroa,4-2-3-1,Silvio Trucco,Match Report,,16,7,,0,0,2019,Newells OB
15,2019-01-27,21:30,Primera Div,Matchweek 16,Sun,Home,D,1,1,Boca Juniors,50.0,,Maxi Rodríguez,4-2-3-1,Andrés Merlos,Match Report,,8,2,,0,0,2019,Newells OB
16,2019-02-03,17:10,Primera Div,Matchweek 17,Sun,Away,D,0,0,CA Unión,57.0,,Maxi Rodríguez,4-2-3-1,Yael Falcón,Match Report,,11,4,,0,0,2019,Newells OB
17,2019-02-10,17:10,Primera Div,Matchweek 18,Sun,Home,D,0,0,Rosario Cent,66.0,,Maxi Rodríguez,4-2-3-1,Diego Abal,Match Report,,6,1,,0,0,2019,Newells OB
18,2019-02-16,17:10,Primera Div,Matchweek 19,Sat,Away,D,1,1,San Lorenzo,42.0,,Maxi Rodríguez,4-2-3-1,Fernando Espinoza,Match Report,,14,4,,0,0,2019,Newells OB
19,2019-02-25,21:10,Primera Div,Matchweek 20,Mon,Home,W,3,0,San Martín SJ,57.0,,Maxi Rodríguez,4-2-3-1,Pablo Echavarría,Match Report,,20,5,,3,3,2019,Newells OB
20,2019-03-02,21:30,Primera Div,Matchweek 21,Sat,Away,L,2,4,River Plate,45.0,,Mauro Formica,4-1-4-1,Darío Herrera,Match Report,,12,2,,0,0,2019,Newells OB
21,2019-03-09,17:10,Primera Div,Matchweek 22,Sat,Home,L,1,2,Talleres,44.0,,Víctor Figueroa,4-2-3-1,Nicolás Lamolina,Match Report,,13,5,,0,0,2019,Newells OB
22,2019-03-15,19:00,Primera Div,Matchweek 23,Fri,Away,L,0,1,Gimnasia ELP,59.0,,Mauro Formica,4-2-3-1,Fernando Echenique,Match Report,,12,3,,0,0,2019,Newells OB
23,2019-03-29,19:00,Primera Div,Matchweek 24,Fri,Home,W,3,1,CA Huracán,42.0,,Maxi Rodríguez,4-1-2-1-2◆,Patricio Loustau,Match Report,,11,7,,1,1,2019,Newells OB
24,2019-04-06,15:30,Primera Div,Matchweek 25,Sat,Away,D,1,1,Banfield,39.0,,Maxi Rodríguez,4-3-1-2,Jorge Baliño,Match Report,,8,2,,0,0,2019,Newells OB
0,2018-08-12,17:45,Primera Div,Matchweek 1,Sun,Away,L,0,1,Rosario Cent,42.0,,Renato Civelli,4-4-2,Diego Abal,Match Report,,5,0,,0,0,2019,Banfield
1,2018-08-18,15:30,Primera Div,Matchweek 2,Sat,Home,W,1,0,Gimnasia ELP,40.0,,Darío Cvitanich,4-3-2-1,Ariel Penel,Match Report,,12,6,,1,1,2019,Banfield
2,2018-08-26,11:00,Primera Div,Matchweek 3,Sun,Away,D,1,1,Vélez Sarsf,33.0,,Darío Cvitanich,4-1-4-1,Darío Herrera,Match Report,,8,1,,1,1,2019,Banfield
3,2018-09-01,15:30,Primera Div,Matchweek 4,Sat,Home,W,1,0,Patronato,42.0,,Darío Cvitanich,4-1-4-1,Andrés Merlos,Match Report,,16,6,,0,0,2019,Banfield
4,2018-09-17,19:00,Primera Div,Matchweek 5,Mon,Away,L,0,3,CA Huracán,49.0,,Darío Cvitanich,4-1-4-1,Pablo Echavarría,Match Report,,10,1,,0,1,2019,Banfield
5,2018-09-22,20:00,Primera Div,Matchweek 6,Sat,Home,D,1,1,Independiente,60.0,,Darío Cvitanich,4-1-4-1,Silvio Trucco,Match Report,,11,3,,0,0,2019,Banfield
6,2018-10-01,21:15,Primera Div,Matchweek 7,Mon,Away,D,1,1,San Martin,49.0,,Darío Cvitanich,4-1-4-1,Andrés Merlos,Match Report,,12,2,,0,0,2019,Banfield
7,2018-10-07,11:00,Primera Div,Matchweek 8,Sun,Home,W,2,0,San Lorenzo,44.0,,Darío Cvitanich,4-2-3-1,Nicolás Lamolina,Match Report,,10,3,,0,0,2019,Banfield
8,2018-10-22,19:00,Primera Div,Matchweek 9,Mon,Away,D,1,1,Belgrano,58.0,,Darío Cvitanich,4-2-3-1,Fernando Espinoza,Match Report,,14,6,,0,0,2019,Banfield
9,2018-10-28,17:45,Primera Div,Matchweek 10,Sun,Home,L,0,2,Estudiantes,49.0,,Darío Cvitanich,4-4-2,Silvio Trucco,Match Report,,12,4,,0,0,2019,Banfield
10,2018-11-03,13:15,Primera Div,Matchweek 11,Sat,Away,W,4,1,Aldosivi,41.0,,Darío Cvitanich,4-2-3-1,Diego Abal,Match Report,,10,5,,0,0,2019,Banfield
11,2018-11-11,17:45,Primera Div,Matchweek 12,Sun,Home,D,0,0,Lanús,44.0,,Darío Cvitanich,4-2-3-1,Darío Herrera,Match Report,,7,3,,0,0,2019,Banfield
12,2018-11-25,21:30,Primera Div,Matchweek 13,Sun,Away,D,0,0,Racing Club,29.0,,Darío Cvitanich,4-4-1-1,Germán Delfino,Match Report,,4,1,,0,0,2019,Banfield
13,2018-12-01,21:30,Primera Div,Matchweek 14,Sat,Home,L,0,1,Argentinos Jun,59.0,,Darío Cvitanich,4-4-2,Nicolás Lamolina,Match Report,,19,4,,0,0,2019,Banfield
14,2018-12-08,17:10,Primera Div,Matchweek 15,Sat,Away,W,1,0,CA Unión,47.0,,Renato Civelli,4-1-4-1,Ariel Penel,Match Report,,13,3,,0,0,2019,Banfield
15,2019-01-25,19:00,Primera Div,Matchweek 16,Fri,Home,D,1,1,San Martín SJ,64.0,,Renato Civelli,4-1-4-1,Pablo Echavarría,Match Report,,15,6,,0,0,2019,Banfield
16,2019-02-01,21:10,Primera Div,Matchweek 17,Fri,Away,L,1,3,Talleres,65.0,,Renato Civelli,4-1-4-1,Germán Delfino,Match Report,,10,5,,0,0,2019,Banfield
17,2019-02-08,19:00,Primera Div,Matchweek 18,Fri,Away,D,4,4,Tigre,54.0,,Jesús Dátolo,4-1-4-1,Darío Herrera,Match Report,,18,9,,2,2,2019,Banfield
18,2019-02-17,21:30,Primera Div,Matchweek 19,Sun,Home,D,1,1,River Plate,46.0,,Renato Civelli,3-4-3,Silvio Trucco,Match Report,,18,6,,0,0,2019,Banfield
19,2019-02-22,21:10,Primera Div,Matchweek 20,Fri,Away,W,1,0,Colón,52.0,,Renato Civelli,4-1-4-1,Yamil Possi,Match Report,,12,2,,0,0,2019,Banfield
20,2019-03-04,17:10,Primera Div,Matchweek 21,Mon,Home,L,1,2,Tucumán,71.0,,Renato Civelli,4-1-4-1,Hernán Mastrángelo,Match Report,,20,6,,0,0,2019,Banfield
21,2019-03-11,21:10,Primera Div,Matchweek 22,Mon,Away,L,2,3,Defensa y Just,55.0,,Renato Civelli,4-1-4-1,Fernando Rapallini,Match Report,,12,4,,0,0,2019,Banfield
22,2019-03-18,19:00,Primera Div,Matchweek 23,Mon,Home,D,2,2,Godoy Cruz,72.0,,Renato Civelli,3-4-3,Diego Abal,Match Report,,20,4,,1,1,2019,Banfield
23,2019-03-29,21:10,Primera Div,Matchweek 24,Fri,Away,L,0,2,Boca Juniors,54.0,,Renato Civelli,4-1-4-1,Pablo Echavarría,Match Report,,9,2,,0,0,2019,Banfield
24,2019-04-06,15:30,Primera Div,Matchweek 25,Sat,Home,D,1,1,Newell's OB,61.0,,Renato Civelli,4-1-4-1,Jorge Baliño,Match Report,,21,6,,0,0,2019,Banfield
0,2018-08-12,13:15,Primera Div,Matchweek 1,Sun,Away,L,0,1,Godoy Cruz,69.0,,Mariano Andújar,4-1-4-1,Jorge Baliño,Match Report,,20,5,,0,0,2019,Estudiantes
1,2018-08-20,15:30,Primera Div,Matchweek 2,Mon,Home,W,2,0,Boca Juniors,51.0,,Mariano Andújar,4-1-4-1,Diego Abal,Match Report,,9,5,,0,0,2019,Estudiantes
2,2018-08-24,19:00,Primera Div,Matchweek 3,Fri,Away,L,1,2,Belgrano,56.0,,Mariano Andújar,4-4-2,Nicolás Lamolina,Match Report,,13,3,,0,0,2019,Estudiantes
3,2018-09-02,13:15,Primera Div,Matchweek 4,Sun,Home,D,2,2,Independiente,41.0,,Mariano Andújar,4-2-3-1,Ariel Penel,Match Report,,6,4,,0,0,2019,Estudiantes
4,2018-09-14,19:00,Primera Div,Matchweek 5,Fri,Home,L,0,2,Aldosivi,63.0,,Mariano Andújar,4-1-4-1,Hernán Mastrángelo,Match Report,,13,5,,0,0,2019,Estudiantes
5,2018-10-08,19:00,Primera Div,Matchweek 8,Mon,Away,L,0,1,Tigre,46.0,,Mariano Andújar,4-2-3-1,Ariel Penel,Match Report,,8,0,,0,0,2019,Estudiantes
6,2018-10-21,13:15,Primera Div,Matchweek 9,Sun,Home,D,1,1,Tucumán,35.0,,Mariano Andújar,4-2-3-1,Germán Delfino,Match Report,,9,2,,0,0,2019,Estudiantes
7,2018-10-24,19:30,Primera Div,Matchweek 7,Wed,Home,W,1,0,Newell's OB,48.0,,Mariano Andújar,4-4-2,Pablo Echavarría,Match Report,,13,8,,0,0,2019,Estudiantes
8,2018-10-28,17:45,Primera Div,Matchweek 10,Sun,Away,W,2,0,Banfield,51.0,,Mariano Andújar,4-4-2,Silvio Trucco,Match Report,,12,3,,0,0,2019,Estudiantes
9,2018-11-03,17:45,Primera Div,Matchweek 11,Sat,Home,W,1,0,River Plate,40.0,,Mariano Andújar,4-4-1-1,Fernando Echenique,Match Report,,11,4,,0,0,2019,Estudiantes
10,2018-11-10,20:30,Primera Div,Matchweek 12,Sat,Away,D,1,1,Colón,42.0,,Mariano Andújar,4-4-1-1,Fernando Espinoza,Match Report,,10,3,,0,0,2019,Estudiantes
11,2018-11-18,19:20,Primera Div,Matchweek 6,Sun,Away,D,1,1,Defensa y Just,25.0,,Mariano Andújar,4-4-2,Pablo Dóvalo,Match Report,,5,2,,0,0,2019,Estudiantes
12,2018-11-23,21:15,Primera Div,Matchweek 13,Fri,Away,L,1,2,Rosario Cent,40.0,,Mariano Andújar,4-2-3-1,Pablo Echavarría,Match Report,,9,2,,0,0,2019,Estudiantes
13,2018-12-01,17:10,Primera Div,Matchweek 14,Sat,Home,D,1,1,Lanús,50.0,,Mariano Andújar,4-1-2-1-2◆,Facundo Tello,Match Report,,18,4,,0,0,2019,Estudiantes
14,2018-12-08,17:10,Primera Div,Matchweek 15,Sat,Away,D,1,1,San Lorenzo,41.0,,Mariano Andújar,4-4-1-1,Hernán Mastrángelo,Match Report,,11,2,,1,1,2019,Estudiantes
15,2019-01-28,21:10,Primera Div,Matchweek 16,Mon,Home,L,1,2,Vélez Sarsf,33.0,,Mariano Andújar,4-4-1-1,Silvio Trucco,Match Report,,7,2,,0,0,2019,Estudiantes
16,2019-02-04,21:10,Primera Div,Matchweek 17,Mon,Away,L,0,3,San Martín SJ,53.0,,Mariano Andújar,4-2-3-1,Nicolás Lamolina,Match Report,,5,1,,0,0,2019,Estudiantes
17,2019-02-09,17:10,Primera Div,Matchweek 18,Sat,Home,W,1,0,Patronato,63.0,,Mariano Andújar,4-4-2,Leandro Rey Hilfer,Match Report,,14,6,,0,1,2019,Estudiantes
18,2019-02-18,19:00,Primera Div,Matchweek 19,Mon,Away,L,1,2,Argentinos Jun,47.0,,Mariano Andújar,4-4-2,Ariel Penel,Match Report,,10,2,,0,0,2019,Estudiantes
19,2019-02-24,19:20,Primera Div,Matchweek 20,Sun,Home,L,0,1,Talleres,57.0,,Mariano Andújar,5-3-2,Patricio Loustau,Match Report,,13,2,,0,0,2019,Estudiantes
20,2019-03-03,19:20,Primera Div,Matchweek 21,Sun,Away,L,0,1,Racing Club,34.0,,Mariano Andújar,4-4-2,Facundo Tello,Match Report,,6,2,,0,0,2019,Estudiantes
21,2019-03-10,17:10,Primera Div,Matchweek 22,Sun,Home,W,1,0,Gimnasia ELP,61.0,,Mariano Andújar,4-1-2-1-2◆,Germán Delfino,Match Report,,15,3,,0,0,2019,Estudiantes
22,2019-03-18,21:10,Primera Div,Matchweek 23,Mon,Away,W,1,0,CA Huracán,49.0,,Mariano Andújar,3-5-2,Nicolás Lamolina,Match Report,,9,4,,0,0,2019,Estudiantes
23,2019-04-01,19:00,Primera Div,Matchweek 24,Mon,Home,D,1,1,San Martin,68.0,,Gastón Fernández,3-5-2,Hernán Mastrángelo,Match Report,,12,2,,0,0,2019,Estudiantes
24,2019-04-06,15:30,Primera Div,Matchweek 25,Sat,Away,D,0,0,CA Unión,47.0,,Mariano Andújar,3-5-1-1,Néstor Pitana,Match Report,,6,3,,0,0,2019,Estudiantes
0,2018-08-11,13:15,Primera Div,Matchweek 1,Sat,Home,W,1,0,Argentinos Jun,33.0,,Fabián Rinaudo,4-5-1,Hernán Mastrángelo,Match Report,,1,1,,0,0,2019,Gimnasia ELP
1,2018-08-18,15:30,Primera Div,Matchweek 2,Sat,Away,L,0,1,Banfield,60.0,,Fabián Rinaudo,4-3-3,Ariel Penel,Match Report,,17,3,,0,0,2019,Gimnasia ELP
2,2018-08-25,15:30,Primera Div,Matchweek 3,Sat,Home,L,0,2,Talleres,50.0,,Fabián Rinaudo,4-3-3,Silvio Trucco,Match Report,,11,6,,0,0,2019,Gimnasia ELP
3,2018-09-03,21:00,Primera Div,Matchweek 4,Mon,Away,D,1,1,San Martin,40.0,,Fabián Rinaudo,4-2-3-1,Nazareno Arasa,Match Report,,9,3,,0,0,2019,Gimnasia ELP
4,2018-09-16,11:00,Primera Div,Matchweek 5,Sun,Away,W,2,0,Patronato,46.0,,Fabián Rinaudo,4-4-2,Héctor Paletta,Match Report,,14,4,,0,0,2019,Gimnasia ELP
5,2018-09-23,13:15,Primera Div,Matchweek 6,Sun,Home,D,1,1,Rosario Cent,51.0,,Fabián Rinaudo,4-4-2,Fernando Espinoza,Match Report,,12,1,,1,1,2019,Gimnasia ELP
6,2018-09-30,15:30,Primera Div,Matchweek 7,Sun,Away,L,0,1,CA Unión,51.0,,Fabián Rinaudo,4-4-2,Darío Herrera,Match Report,,7,1,,0,0,2019,Gimnasia ELP
7,2018-10-06,15:30,Primera Div,Matchweek 8,Sat,Home,W,1,0,Godoy Cruz,54.0,,Fabián Rinaudo,4-3-3,Germán Delfino,Match Report,,10,3,,0,0,2019,Gimnasia ELP
8,2018-10-19,19:00,Primera Div,Matchweek 9,Fri,Away,L,0,1,Vélez Sarsf,37.0,,Alexis Martin Arias,4-4-2,Diego Abal,Match Report,,4,1,,0,0,2019,Gimnasia ELP
9,2018-10-27,17:15,Primera Div,Matchweek 10,Sat,Home,W,2,1,Boca Juniors,39.0,,Alexis Martin Arias,4-4-2,Jorge Baliño,Match Report,,13,5,,0,0,2019,Gimnasia ELP
10,2018-11-02,19:00,Primera Div,Matchweek 11,Fri,Away,L,0,2,Belgrano,65.0,,Fabián Rinaudo,4-4-2,Facundo Tello,Match Report,,8,0,,0,0,2019,Gimnasia ELP
11,2018-11-11,15:30,Primera Div,Matchweek 12,Sun,Home,L,0,3,Racing Club,47.0,,Alexis Martin Arias,4-2-2-2,Pablo Echavarría,Match Report,,19,5,,0,0,2019,Gimnasia ELP
12,2018-11-21,17:10,Primera Div,Matchweek 13,Wed,Home,L,0,2,San Martín SJ,57.0,,Fabián Rinaudo,4-4-2,Ariel Penel,Match Report,,13,2,,0,0,2019,Gimnasia ELP
13,2018-12-02,21:30,Primera Div,Matchweek 14,Sun,Away,L,1,3,River Plate,37.0,,Facundo Oreja,4-4-2,Silvio Trucco,Match Report,,7,4,,0,0,2019,Gimnasia ELP
14,2018-12-09,19:20,Primera Div,Matchweek 15,Sun,Home,D,2,2,CA Huracán,53.0,,Fabián Rinaudo,4-1-4-1,Pablo Echavarría,Match Report,,12,7,,0,0,2019,Gimnasia ELP
15,2019-01-26,19:20,Primera Div,Matchweek 16,Sat,Away,L,1,4,Tucumán,47.0,,Alexis Martin Arias,4-1-4-1,Hernán Mastrángelo,Match Report,,9,3,,0,0,2019,Gimnasia ELP
16,2019-02-01,19:00,Primera Div,Matchweek 17,Fri,Home,W,3,1,Tigre,44.0,,Alexis Martin Arias,5-4-1,Jorge Baliño,Match Report,,15,7,,0,0,2019,Gimnasia ELP
17,2019-02-08,21:10,Primera Div,Matchweek 18,Fri,Away,L,0,2,Lanús,36.0,,Alexis Martin Arias,4-4-2,Pablo Echavarría,Match Report,,12,2,,0,0,2019,Gimnasia ELP
18,2019-02-16,19:20,Primera Div,Matchweek 19,Sat,Home,L,0,1,Defensa y Just,37.0,,Alexis Martin Arias,4-4-2,Darío Herrera,Match Report,,10,1,,0,0,2019,Gimnasia ELP
19,2019-02-25,19:00,Primera Div,Matchweek 20,Mon,Away,D,0,0,Aldosivi,37.0,,Alexis Martin Arias,4-1-3-2,Facundo Tello,Match Report,,14,2,,0,0,2019,Gimnasia ELP
