,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
12,2016-12-11,19:00,Primera Div,Matchweek 13,Sun,Home,W,1,0,CA Huracán,53.0,,Walter Erviti,4-2-3-1,Jorge Baliño,Match Report,,17.0,8.0,,0,0,2017,Banfield
13,2016-12-17,20:00,Primera Div,Matchweek 14,Sat,Away,W,1,0,Independiente,39.0,,Walter Erviti,4-2-3-1,Fernando Espinoza,Match Report,,20.0,6.0,,0,0,2017,Banfield
14,2017-03-11,19:10,Primera Div,Matchweek 15,Sat,Home,L,0,2,Boca Juniors,46.0,,Gonzalo Bettini,4-2-3-1,Darío Herrera,Match Report,,9.0,1.0,,0,0,2017,Banfield
15,2017-03-19,19:20,Primera Div,Matchweek 16,Sun,Away,L,0,1,Club Olimpo,53.0,,Gonzalo Bettini,4-2-3-1,Néstor Pitana,Match Report,,15.0,3.0,,0,0,2017,Banfield
16,2017-03-25,16:00,Primera Div,Matchweek 17,Sat,Home,W,3,1,CA Unión,46.0,,Gonzalo Bettini,4-2-3-1,Mauro Vigliano,Match Report,,9.0,4.0,,0,0,2017,Banfield
17,2017-04-02,16:15,Primera Div,Matchweek 18,Sun,Away,L,2,4,Lanús,22.0,,Gonzalo Bettini,4-4-1-1,Pedro Argañaraz,Match Report,,7.0,6.0,,1,1,2017,Banfield
18,2017-04-09,14:00,Primera Div,Matchweek 19,Sun,Home,W,2,0,Belgrano,37.0,,Gonzalo Bettini,4-4-1-1,Andrés Merlos,Match Report,,13.0,6.0,,0,0,2017,Banfield
19,2017-04-16,16:00,Primera Div,Matchweek 20,Sun,Away,L,1,3,Godoy Cruz,41.0,,Gonzalo Bettini,4-2-3-1,Diego Abal,Match Report,,11.0,3.0,,0,0,2017,Banfield
20,2017-04-22,16:10,Primera Div,Matchweek 21,Sat,Home,W,2,0,Quilmes,58.0,,Darío Cvitanich,4-2-3-1,Darío Herrera,Match Report,,18.0,4.0,,1,1,2017,Banfield
21,2017-04-29,18:20,Primera Div,Matchweek 22,Sat,Away,W,1,0,Tigre,35.0,,Gonzalo Bettini,4-4-1-1,Facundo Tello,Match Report,,11.0,2.0,,0,1,2017,Banfield
22,2017-05-08,20:10,Primera Div,Matchweek 23,Mon,Home,W,2,0,Sarmiento,51.0,,Darío Cvitanich,4-2-3-1,Pedro Argañaraz,Match Report,,11.0,4.0,,2,2,2017,Banfield
23,2017-05-13,16:00,Primera Div,Matchweek 24,Sat,Home,W,1,0,Lanús,36.0,,Gonzalo Bettini,4-4-1-1,Fernando Echenique,Match Report,,8.0,4.0,,0,0,2017,Banfield
24,2017-05-19,21:15,Primera Div,Matchweek 25,Fri,Away,L,0,3,Tucumán,52.0,,Darío Cvitanich,4-4-1-1,Silvio Trucco,Match Report,,15.0,2.0,,0,0,2017,Banfield
25,2017-05-27,16:15,Primera Div,Matchweek 26,Sat,Home,W,3,1,Temperley,47.0,,Darío Cvitanich,4-4-1-1,Fernando Espinoza,Match Report,,18.0,5.0,,0,0,2017,Banfield
26,2017-06-04,16:00,Primera Div,Matchweek 27,Sun,Away,W,2,1,Gimnasia ELP,38.0,,Darío Cvitanich,4-2-3-1,Juan Pompei,Match Report,,8.0,5.0,,0,0,2017,Banfield
27,2017-06-16,21:15,Primera Div,Matchweek 28,Fri,Home,W,3,1,Rosario Cent,38.0,,Darío Cvitanich,4-2-3-1,Darío Herrera,Match Report,,9.0,3.0,,1,1,2017,Banfield
28,2017-06-20,18:00,Primera Div,Matchweek 29,Tue,Away,L,0,1,San Lorenzo,45.0,,Darío Cvitanich,4-4-1-1,Fernando Espinoza,Match Report,,9.0,1.0,,0,0,2017,Banfield
29,2017-06-25,19:10,Primera Div,Matchweek 30,Sun,Home,L,1,3,Racing Club,59.0,,Darío Cvitanich,4-2-3-1,Fernando Rapallini,Match Report,,12.0,5.0,,0,0,2017,Banfield
0,2016-08-28,16:00,Primera Div,Matchweek 1,Sun,Away,W,1,0,Belgrano,59.0,,Víctor Cuesta,4-3-3,Patricio Loustau,Match Report,,10.0,2.0,,0,0,2017,Independiente
1,2016-09-10,20:00,Primera Div,Matchweek 2,Sat,Home,W,2,0,Godoy Cruz,57.0,,Víctor Cuesta,4-3-3,Darío Herrera,Match Report,,14.0,4.0,,0,0,2017,Independiente
2,2016-09-17,18:00,Primera Div,Matchweek 3,Sat,Away,D,1,1,Quilmes,70.0,,Hernán Pellerano,3-5-2,Mariano González,Match Report,,10.0,2.0,,0,0,2017,Independiente
3,2016-09-24,20:00,Primera Div,Matchweek 4,Sat,Home,D,1,1,Tigre,72.0,,Hernán Pellerano,4-3-3,Fernando Espinoza,Match Report,,18.0,6.0,,1,1,2017,Independiente
4,2016-10-02,18:00,Primera Div,Matchweek 5,Sun,Away,W,1,0,Sarmiento,70.0,,Víctor Cuesta,4-2-3-1,Patricio Loustau,Match Report,,12.0,3.0,,0,0,2017,Independiente
5,2016-10-15,20:00,Primera Div,Matchweek 6,Sat,Home,L,0,2,Tucumán,71.0,,Víctor Cuesta,4-3-3,Germán Delfino,Match Report,,15.0,3.0,,0,0,2017,Independiente
6,2016-10-22,16:00,Primera Div,Matchweek 7,Sat,Away,W,1,0,Temperley,62.0,,Hernán Pellerano,3-5-2,Darío Herrera,Match Report,,20.0,5.0,,0,0,2017,Independiente
7,2016-10-29,18:00,Primera Div,Matchweek 8,Sat,Home,D,0,0,Gimnasia ELP,72.0,,Hernán Pellerano,3-5-2,Silvio Trucco,Match Report,,20.0,5.0,,0,0,2017,Independiente
8,2016-11-06,18:15,Primera Div,Matchweek 9,Sun,Away,D,0,0,Rosario Cent,59.0,,Hernán Pellerano,4-2-3-1,Facundo Tello,Match Report,,20.0,5.0,,0,0,2017,Independiente
9,2016-11-20,17:00,Primera Div,Matchweek 10,Sun,Home,L,1,2,San Lorenzo,72.0,,Hernán Pellerano,4-2-3-1,Jorge Baliño,Match Report,,22.0,5.0,,0,0,2017,Independiente
10,2016-11-27,20:00,Primera Div,Matchweek 11,Sun,Away,L,0,3,Racing Club,61.0,,Hernán Pellerano,4-3-3,Diego Abal,Match Report,,6.0,2.0,,0,0,2017,Independiente
11,2016-12-04,20:10,Primera Div,Matchweek 12,Sun,Home,W,1,0,River Plate,50.0,,Víctor Cuesta,4-4-2,Mauro Vigliano,Match Report,,11.0,2.0,,0,0,2017,Independiente
12,2016-12-11,19:15,Primera Div,Matchweek 13,Sun,Away,W,2,0,Colón,47.0,,Víctor Cuesta,4-4-2,Facundo Tello,Match Report,,7.0,3.0,,0,0,2017,Independiente
13,2016-12-17,20:00,Primera Div,Matchweek 14,Sat,Home,L,0,1,Banfield,61.0,,Víctor Cuesta,4-4-2,Fernando Espinoza,Match Report,,10.0,1.0,,0,0,2017,Independiente
14,2017-03-18,19:30,Primera Div,Matchweek 16,Sat,Home,D,0,0,San Martín SJ,73.0,,Nicolás Tagliafico,4-4-2,Silvio Trucco,Match Report,,15.0,7.0,,0,0,2017,Independiente
15,2017-03-31,21:15,Primera Div,Matchweek 18,Fri,Home,D,1,1,Vélez Sarsf,50.0,,Martín Campaña,4-4-2,Nicolás Lamolina,Match Report,,15.0,6.0,,0,0,2017,Independiente
16,2017-04-09,16:15,Primera Div,Matchweek 19,Sun,Away,W,5,0,Patronato,41.0,,Nicolás Tagliafico,4-2-3-1,Juan Pompei,Match Report,,10.0,8.0,,0,0,2017,Independiente
17,2017-04-15,18:00,Primera Div,Matchweek 20,Sat,Home,D,1,1,Rafaela,62.0,,Nicolás Tagliafico,4-2-3-1,Néstor Pitana,Match Report,,12.0,4.0,,0,0,2017,Independiente
18,2017-04-19,21:15,Primera Div,Matchweek 15,Wed,Away,W,2,0,Talleres,33.0,,Nicolás Tagliafico,4-2-3-1,Ariel Penel,Match Report,,11.0,3.0,,0,0,2017,Independiente
19,2017-04-23,20:15,Primera Div,Matchweek 21,Sun,Away,W,2,0,Arsenal,51.0,,Nicolás Tagliafico,4-2-3-1,Patricio Loustau,Match Report,,19.0,8.0,,0,0,2017,Independiente
20,2017-04-28,21:15,Primera Div,Matchweek 22,Fri,Home,D,2,2,Estudiantes,46.0,,Nicolás Tagliafico,4-2-3-1,Jorge Baliño,Match Report,,13.0,4.0,,1,1,2017,Independiente
21,2017-05-07,20:15,Primera Div,Matchweek 23,Sun,Away,W,4,2,Newell's OB,42.0,,Nicolás Tagliafico,4-2-3-1,Fernando Espinoza,Match Report,,12.0,5.0,,0,0,2017,Independiente
22,2017-05-14,19:00,Primera Div,Matchweek 24,Sun,Home,W,2,0,Racing Club,54.0,,Nicolás Tagliafico,4-2-3-1,Diego Abal,Match Report,,14.0,8.0,,0,0,2017,Independiente
23,2017-05-20,20:15,Primera Div,Matchweek 25,Sat,Home,W,2,1,CA Huracán,62.0,,Nicolás Tagliafico,4-2-3-1,Fernando Echenique,Match Report,,9.0,5.0,,1,1,2017,Independiente
24,2017-05-26,19:00,Primera Div,Matchweek 26,Fri,Away,D,0,0,Aldosivi,72.0,,Nicolás Tagliafico,4-1-4-1,Néstor Pitana,Match Report,,10.0,1.0,,0,0,2017,Independiente
25,2017-06-04,19:00,Primera Div,Matchweek 27,Sun,Away,L,0,3,Boca Juniors,54.0,,Nicolás Tagliafico,4-2-3-1,Fernando Rapallini,Match Report,,7.0,5.0,,0,0,2017,Independiente
26,2017-06-15,19:45,Primera Div,Matchweek 17,Thu,Away,W,2,1,Defensa y Just,49.0,,Nicolás Tagliafico,4-2-3-1,Ariel Penel,Match Report,,11.0,3.0,,0,0,2017,Independiente
27,2017-06-18,16:15,Primera Div,Matchweek 28,Sun,Home,D,1,1,Club Olimpo,66.0,,Nicolás Tagliafico,4-2-3-1,Fernando Espinoza,Match Report,,10.0,6.0,,0,0,2017,Independiente
28,2017-06-22,21:30,Primera Div,Matchweek 29,Thu,Away,W,3,0,CA Unión,49.0,,Nicolás Tagliafico,4-2-3-1,Fernando Echenique,Match Report,,12.0,6.0,,0,0,2017,Independiente
29,2017-06-27,20:15,Primera Div,Matchweek 30,Tue,Home,D,1,1,Lanús,47.0,,Nicolás Tagliafico,4-2-3-1,Germán Delfino,Match Report,,28.0,12.0,,0,1,2017,Independiente
0,2016-08-27,20:00,Primera Div,Matchweek 1,Sat,Home,D,2,2,San Martín SJ,59.0,,Néstor Ortigoza,4-2-3-1,Néstor Pitana,Match Report,,14.0,5.0,,1,1,2017,San Lorenzo
1,2016-09-10,18:00,Primera Div,Matchweek 2,Sat,Away,W,2,0,Defensa y Just,35.0,,Néstor Ortigoza,4-2-3-1,Juan Pompei,Match Report,,9.0,4.0,,0,0,2017,San Lorenzo
2,2016-09-17,16:00,Primera Div,Matchweek 3,Sat,Home,W,2,1,Vélez Sarsf,54.0,,Sebastián Torrico,4-2-3-1,Darío Herrera,Match Report,,9.0,4.0,,0,0,2017,San Lorenzo
3,2016-09-25,16:00,Primera Div,Matchweek 4,Sun,Away,D,1,1,Patronato,57.0,,Néstor Ortigoza,4-2-3-1,Jorge Baliño,Match Report,,11.0,3.0,,0,0,2017,San Lorenzo
4,2016-10-02,14:00,Primera Div,Matchweek 5,Sun,Home,W,2,1,Rafaela,45.0,,Néstor Ortigoza,4-2-3-1,Mauro Vigliano,Match Report,,4.0,3.0,,0,0,2017,San Lorenzo
5,2016-10-16,18:00,Primera Div,Matchweek 6,Sun,Away,W,3,1,Arsenal,65.0,,Néstor Ortigoza,4-2-3-1,Saúl Laverni,Match Report,,13.0,6.0,,0,0,2017,San Lorenzo
6,2016-10-23,18:00,Primera Div,Matchweek 7,Sun,Home,L,1,2,Estudiantes,53.0,,Néstor Ortigoza,4-1-4-1,Patricio Loustau,Match Report,,11.0,5.0,,0,0,2017,San Lorenzo
7,2016-10-30,16:00,Primera Div,Matchweek 8,Sun,Away,D,2,2,Newell's OB,53.0,,Fernando Belluschi,4-1-4-1,Fernando Espinoza,Match Report,,13.0,4.0,,0,0,2017,San Lorenzo
8,2016-11-06,16:00,Primera Div,Matchweek 9,Sun,Home,W,2,0,CA Huracán,61.0,,Néstor Ortigoza,4-2-3-1,Darío Herrera,Match Report,,12.0,6.0,,0,1,2017,San Lorenzo
9,2016-11-20,17:00,Primera Div,Matchweek 10,Sun,Away,W,2,1,Independiente,28.0,,Fernando Belluschi,4-1-4-1,Jorge Baliño,Match Report,,6.0,4.0,,0,1,2017,San Lorenzo
10,2016-11-27,18:30,Primera Div,Matchweek 11,Sun,Home,L,1,2,Boca Juniors,53.0,,Néstor Ortigoza,4-2-3-1,Fernando Espinoza,Match Report,,16.0,3.0,,0,0,2017,San Lorenzo
11,2016-12-03,20:00,Primera Div,Matchweek 12,Sat,Away,W,2,1,Club Olimpo,61.0,,Néstor Ortigoza,4-1-4-1,Fernando Echenique,Match Report,,9.0,3.0,,0,0,2017,San Lorenzo
12,2016-12-10,17:00,Primera Div,Matchweek 13,Sat,Home,W,3,2,CA Unión,61.0,,Néstor Ortigoza,4-1-4-1,Saúl Laverni,Match Report,,10.0,4.0,,0,0,2017,San Lorenzo
13,2016-12-18,17:00,Primera Div,Matchweek 14,Sun,Away,D,2,2,Lanús,52.0,,Néstor Ortigoza,4-2-3-1,Mauro Vigliano,Match Report,,10.0,6.0,,0,0,2017,San Lorenzo
14,2017-03-11,17:00,Primera Div,Matchweek 15,Sat,Home,W,2,1,Belgrano,58.0,,Néstor Ortigoza,4-1-4-1,Patricio Loustau,Match Report,,13.0,7.0,,1,1,2017,San Lorenzo
15,2017-03-19,17:15,Primera Div,Matchweek 16,Sun,Away,L,0,2,Godoy Cruz,59.0,,Néstor Ortigoza,4-1-4-1,Facundo Tello,Match Report,,14.0,3.0,,0,0,2017,San Lorenzo
16,2017-03-25,18:00,Primera Div,Matchweek 17,Sat,Home,W,3,0,Quilmes,77.0,,Sebastián Torrico,4-1-4-1,Pedro Argañaraz,Match Report,,19.0,6.0,,0,0,2017,San Lorenzo
17,2017-04-02,18:15,Primera Div,Matchweek 18,Sun,Away,L,3,4,Tigre,47.0,,Sebastián Torrico,4-2-3-1,Germán Delfino,Match Report,,16.0,6.0,,0,0,2017,San Lorenzo
18,2017-04-08,16:00,Primera Div,Matchweek 19,Sat,Home,W,1,0,Sarmiento,59.0,,Néstor Ortigoza,4-1-4-1,Fernando Echenique,Match Report,,21.0,8.0,,1,1,2017,San Lorenzo
19,2017-04-16,16:15,Primera Div,Matchweek 20,Sun,Away,L,0,1,Tucumán,59.0,,Matías Caruzzo,4-1-4-1,Mariano González,Match Report,,10.0,2.0,,0,0,2017,San Lorenzo
20,2017-04-21,21:15,Primera Div,Matchweek 21,Fri,Home,L,0,1,Temperley,63.0,,Néstor Ortigoza,4-2-3-1,Fernando Rapallini,Match Report,,16.0,8.0,,0,0,2017,San Lorenzo
21,2017-04-29,16:00,Primera Div,Matchweek 22,Sat,Away,W,1,0,Gimnasia ELP,52.0,,Juan Ignacio Mercier,4-1-4-1,Néstor Pitana,Match Report,,18.0,7.0,,0,0,2017,San Lorenzo
22,2017-05-07,18:15,Primera Div,Matchweek 23,Sun,Home,W,2,1,Rosario Cent,37.0,,Néstor Ortigoza,4-1-4-1,Andrés Merlos,Match Report,,12.0,6.0,,1,1,2017,San Lorenzo
23,2017-05-13,18:00,Primera Div,Matchweek 24,Sat,Away,W,1,0,CA Huracán,41.0,,Matías Caruzzo,4-2-3-1,Fernando Rapallini,Match Report,,8.0,3.0,,0,0,2017,San Lorenzo
24,2017-05-21,16:15,Primera Div,Matchweek 25,Sun,Home,L,0,1,Aldosivi,70.0,,Nicolás Blandi,4-1-4-1,Fernando Espinoza,Match Report,,10.0,2.0,,0,0,2017,San Lorenzo
25,2017-05-27,21:15,Primera Div,Matchweek 26,Sat,Away,L,1,2,Racing Club,50.0,,Néstor Ortigoza,4-2-3-1,Patricio Loustau,Match Report,,9.0,4.0,,0,0,2017,San Lorenzo
26,2017-06-04,14:00,Primera Div,Matchweek 27,Sun,Home,W,2,1,River Plate,42.0,,Néstor Ortigoza,4-1-4-1,Darío Herrera,Match Report,,10.0,3.0,,0,0,2017,San Lorenzo
27,2017-06-15,21:30,Primera Div,Matchweek 28,Thu,Away,L,1,2,Colón,67.0,,Néstor Ortigoza,4-1-4-1,Fernando Rapallini,Match Report,,17.0,3.0,,0,0,2017,San Lorenzo
28,2017-06-20,18:00,Primera Div,Matchweek 29,Tue,Home,W,1,0,Banfield,55.0,,Néstor Ortigoza,4-1-4-1,Fernando Espinoza,Match Report,,5.0,2.0,,0,1,2017,San Lorenzo
29,2017-06-27,20:15,Primera Div,Matchweek 30,Tue,Away,D,1,1,Talleres,45.0,,Néstor Ortigoza,4-1-4-1,Patricio Loustau,Match Report,,13.0,4.0,,1,1,2017,San Lorenzo
0,2016-08-28,20:00,Primera Div,Matchweek 1,Sun,Home,W,1,0,Boca Juniors,50.0,,Maximiliano Velázquez,4-3-3,Diego Abal,Match Report,,10.0,3.0,,0,1,2017,Lanus
1,2016-09-10,14:00,Primera Div,Matchweek 2,Sat,Away,D,0,0,Club Olimpo,65.0,,Maximiliano Velázquez,4-3-3,Fernando Espinoza,Match Report,,5.0,1.0,,0,0,2017,Lanus
2,2016-09-17,14:00,Primera Div,Matchweek 3,Sat,Home,L,0,1,CA Unión,76.0,,Maximiliano Velázquez,4-3-3,Jorge Baliño,Match Report,,11.0,0.0,,0,0,2017,Lanus
3,2016-09-25,18:00,Primera Div,Matchweek 4,Sun,Home,D,0,0,Aldosivi,75.0,,Agustín Pelletieri,4-3-3,Germán Delfino,Match Report,,11.0,1.0,,0,0,2017,Lanus
4,2016-10-02,14:15,Primera Div,Matchweek 5,Sun,Away,D,1,1,Belgrano,63.0,,Maximiliano Velázquez,4-3-3,Diego Abal,Match Report,,15.0,3.0,,0,0,2017,Lanus
5,2016-10-16,14:00,Primera Div,Matchweek 6,Sun,Home,W,3,0,Godoy Cruz,74.0,,Maximiliano Velázquez,4-3-3,Federico Beligoy,Match Report,,9.0,6.0,,1,1,2017,Lanus
6,2016-10-22,14:00,Primera Div,Matchweek 7,Sat,Away,L,0,1,Quilmes,76.0,,Maximiliano Velázquez,4-3-3,Facundo Tello,Match Report,,9.0,4.0,,0,0,2017,Lanus
7,2016-10-30,14:00,Primera Div,Matchweek 8,Sun,Home,D,1,1,Tigre,69.0,,José Sand,4-2-2-2,Fernando Echenique,Match Report,,19.0,2.0,,0,0,2017,Lanus
8,2016-11-05,16:15,Primera Div,Matchweek 9,Sat,Away,W,2,1,Sarmiento,71.0,,Maximiliano Velázquez,4-2-3-1,Néstor Pitana,Match Report,,16.0,5.0,,0,0,2017,Lanus
9,2016-11-19,18:00,Primera Div,Matchweek 10,Sat,Home,W,1,0,Tucumán,54.0,,Maximiliano Velázquez,4-2-3-1,Juan Pompei,Match Report,,7.0,1.0,,0,0,2017,Lanus
10,2016-11-25,19:00,Primera Div,Matchweek 11,Fri,Away,W,3,1,Temperley,61.0,,Maximiliano Velázquez,4-3-3,Germán Delfino,Match Report,,12.0,8.0,,1,1,2017,Lanus
11,2016-12-05,21:15,Primera Div,Matchweek 12,Mon,Home,W,1,0,Gimnasia ELP,53.0,,Maximiliano Velázquez,4-3-3,Diego Abal,Match Report,,9.0,2.0,,0,0,2017,Lanus
12,2016-12-11,20:00,Primera Div,Matchweek 13,Sun,Away,W,2,1,Rosario Cent,52.0,,Maximiliano Velázquez,4-3-3,Nicolás Lamolina,Match Report,,4.0,3.0,,0,0,2017,Lanus
13,2016-12-18,17:00,Primera Div,Matchweek 14,Sun,Home,D,2,2,San Lorenzo,48.0,,Maximiliano Velázquez,4-3-3,Mauro Vigliano,Match Report,,13.0,4.0,,1,1,2017,Lanus
14,2017-03-12,17:00,Primera Div,Matchweek 15,Sun,Away,L,0,3,Racing Club,55.0,,Agustín Pelletieri,5-4-1,Fernando Rapallini,Match Report,,8.0,2.0,,0,0,2017,Lanus
15,2017-03-21,21:15,Primera Div,Matchweek 16,Tue,Home,L,1,3,River Plate,47.0,,Maximiliano Velázquez,4-3-3,Federico Beligoy,Match Report,,8.0,4.0,,0,0,2017,Lanus
16,2017-03-26,16:00,Primera Div,Matchweek 17,Sun,Away,L,0,1,Colón,76.0,,Maximiliano Velázquez,4-3-3,Facundo Tello,Match Report,,10.0,1.0,,0,0,2017,Lanus
17,2017-04-02,16:15,Primera Div,Matchweek 18,Sun,Home,W,4,2,Banfield,78.0,,Maximiliano Velázquez,4-3-3,Pedro Argañaraz,Match Report,,11.0,5.0,,2,2,2017,Lanus
18,2017-04-08,19:30,Primera Div,Matchweek 19,Sat,Away,L,1,3,Talleres,58.0,,Maximiliano Velázquez,4-3-3,Fernando Espinoza,Match Report,,10.0,4.0,,0,0,2017,Lanus
19,2017-04-14,21:15,Primera Div,Matchweek 20,Fri,Home,D,0,0,San Martín SJ,65.0,,Maximiliano Velázquez,4-3-3,Fernando Echenique,Match Report,,15.0,9.0,,0,0,2017,Lanus
20,2017-04-22,16:15,Primera Div,Matchweek 21,Sat,Away,L,0,1,Defensa y Just,47.0,,José Sand,4-3-3,Mariano González,Match Report,,4.0,0.0,,0,0,2017,Lanus
21,2017-05-02,21:00,Primera Div,Matchweek 22,Tue,Home,W,2,0,Vélez Sarsf,52.0,,José Sand,4-3-3,Fernando Espinoza,Match Report,,6.0,2.0,,0,0,2017,Lanus
22,2017-05-06,16:00,Primera Div,Matchweek 23,Sat,Away,W,2,0,Patronato,70.0,,José Sand,4-3-3,Patricio Loustau,Match Report,,9.0,5.0,,1,1,2017,Lanus
23,2017-05-13,16:00,Primera Div,Matchweek 24,Sat,Away,L,0,1,Banfield,64.0,,José Sand,4-3-3,Fernando Echenique,Match Report,,7.0,1.0,,0,0,2017,Lanus
24,2017-05-20,16:15,Primera Div,Matchweek 25,Sat,Home,W,2,0,Rafaela,71.0,,Román Martínez,4-3-3,Diego Abal,Match Report,,14.0,3.0,,0,0,2017,Lanus
25,2017-05-28,16:15,Primera Div,Matchweek 26,Sun,Away,W,2,0,Arsenal,63.0,,José Sand,4-3-3,Juan Pompei,Match Report,,10.0,6.0,,0,0,2017,Lanus
26,2017-06-03,20:00,Primera Div,Matchweek 27,Sat,Home,W,1,0,Estudiantes,58.0,,José Sand,4-3-3,Ariel Penel,Match Report,,8.0,3.0,,0,0,2017,Lanus
27,2017-06-18,14:00,Primera Div,Matchweek 28,Sun,Away,D,1,1,Newell's OB,62.0,,José Sand,4-3-3,Mauro Vigliano,Match Report,,7.0,2.0,,0,0,2017,Lanus
28,2017-06-22,17:10,Primera Div,Matchweek 29,Thu,Home,W,2,0,CA Huracán,65.0,,José Sand,4-3-3,Patricio Loustau,Match Report,,9.0,3.0,,1,1,2017,Lanus
29,2017-06-27,20:15,Primera Div,Matchweek 30,Tue,Away,D,1,1,Independiente,53.0,,José Sand,4-3-3,Germán Delfino,Match Report,,4.0,2.0,,0,0,2017,Lanus
0,2016-08-28,14:10,Primera Div,Matchweek 1,Sun,Away,W,1,0,Quilmes,52.0,,Maxi Rodríguez,4-2-3-1,Jorge Baliño,Match Report,,12.0,5.0,,1,1,2017,Newells OB
1,2016-09-11,14:00,Primera Div,Matchweek 2,Sun,Home,W,1,0,Tigre,54.0,,Maxi Rodríguez,4-4-2,Patricio Loustau,Match Report,,16.0,9.0,,0,0,2017,Newells OB
2,2016-09-17,20:15,Primera Div,Matchweek 3,Sat,Away,D,1,1,Sarmiento,50.0,,Maxi Rodríguez,4-2-3-1,Germán Delfino,Match Report,,7.0,2.0,,0,0,2017,Newells OB
3,2016-09-24,14:00,Primera Div,Matchweek 4,Sat,Home,W,3,1,Tucumán,48.0,,Maxi Rodríguez,4-2-3-1,Ariel Penel,Match Report,,13.0,7.0,,0,0,2017,Newells OB
4,2016-10-01,16:45,Primera Div,Matchweek 5,Sat,Away,D,0,0,Temperley,47.0,,Ignacio Scocco,4-2-3-1,Facundo Tello,Match Report,,11.0,3.0,,0,0,2017,Newells OB
5,2016-10-16,16:15,Primera Div,Matchweek 6,Sun,Home,W,1,0,Gimnasia ELP,68.0,,Diego Mateo,4-2-3-1,Jorge Baliño,Match Report,,13.0,5.0,,0,0,2017,Newells OB
6,2016-10-23,16:00,Primera Div,Matchweek 7,Sun,Away,W,1,0,Rosario Cent,31.0,41542.0,Maxi Rodríguez,4-2-3-1,Mauro Vigliano,Match Report,,6.0,1.0,,0,0,2017,Newells OB
7,2016-10-30,16:00,Primera Div,Matchweek 8,Sun,Home,D,2,2,San Lorenzo,48.0,,Maxi Rodríguez,4-2-3-1,Fernando Espinoza,Match Report,,9.0,6.0,,0,0,2017,Newells OB
8,2016-11-05,18:00,Primera Div,Matchweek 9,Sat,Away,L,1,2,Racing Club,47.0,,Maxi Rodríguez,4-2-3-1,Germán Delfino,Match Report,,7.0,1.0,,0,0,2017,Newells OB
9,2016-11-20,20:00,Primera Div,Matchweek 10,Sun,Home,W,1,0,River Plate,37.0,,Maxi Rodríguez,4-2-3-1,Silvio Trucco,Match Report,,15.0,6.0,,1,1,2017,Newells OB
10,2016-11-26,17:00,Primera Div,Matchweek 11,Sat,Away,W,2,1,Colón,42.0,,Maxi Rodríguez,4-2-3-1,Fernando Echenique,Match Report,,7.0,4.0,,0,0,2017,Newells OB
11,2016-12-03,18:00,Primera Div,Matchweek 12,Sat,Home,L,0,2,Banfield,62.0,,Maxi Rodríguez,4-2-3-1,Néstor Pitana,Match Report,,12.0,4.0,,0,0,2017,Newells OB
12,2016-12-10,17:00,Primera Div,Matchweek 13,Sat,Away,D,1,1,Talleres,49.0,,Ignacio Scocco,4-2-3-1,Fernando Rapallini,Match Report,,8.0,1.0,,0,0,2017,Newells OB
13,2016-12-18,19:30,Primera Div,Matchweek 14,Sun,Home,W,6,1,San Martín SJ,51.0,,Maxi Rodríguez,4-2-3-1,Ramiro López,Match Report,,11.0,6.0,,0,0,2017,Newells OB
14,2017-03-11,17:00,Primera Div,Matchweek 15,Sat,Away,L,0,1,Defensa y Just,56.0,,Maxi Rodríguez,4-2-3-1,Mauro Vigliano,Match Report,,7.0,2.0,,0,0,2017,Newells OB
15,2017-03-18,17:00,Primera Div,Matchweek 16,Sat,Home,W,3,0,Vélez Sarsf,39.0,,Maxi Rodríguez,4-2-3-1,Germán Delfino,Match Report,,8.0,5.0,,0,0,2017,Newells OB
16,2017-03-24,21:00,Primera Div,Matchweek 17,Fri,Away,D,1,1,Patronato,60.0,,Maxi Rodríguez,4-2-3-1,Darío Herrera,Match Report,,15.0,3.0,,0,0,2017,Newells OB
17,2017-04-01,16:00,Primera Div,Matchweek 18,Sat,Home,W,1,0,Rafaela,61.0,,Maxi Rodríguez,4-2-3-1,Fernando Rapallini,Match Report,,12.0,5.0,,0,1,2017,Newells OB
18,2017-04-08,14:00,Primera Div,Matchweek 19,Sat,Away,W,1,0,Arsenal,49.0,,Maxi Rodríguez,4-2-3-1,Mariano González,Match Report,,7.0,2.0,,0,0,2017,Newells OB
19,2017-04-15,11:00,Primera Div,Matchweek 20,Sat,Home,D,0,0,Estudiantes,58.0,,Maxi Rodríguez,4-2-3-1,Fernando Espinoza,Match Report,,10.0,1.0,,0,0,2017,Newells OB
20,2017-04-22,14:00,Primera Div,Matchweek 21,Sat,Away,W,3,0,Aldosivi,51.0,,Maxi Rodríguez,4-2-3-1,Pedro Argañaraz,Match Report,,12.0,5.0,,1,1,2017,Newells OB
21,2017-04-29,16:00,Primera Div,Matchweek 22,Sat,Away,W,1,0,CA Huracán,53.0,,Maxi Rodríguez,4-2-3-1,Héctor Paletta,Match Report,,3.0,1.0,,0,0,2017,Newells OB
22,2017-05-07,20:15,Primera Div,Matchweek 23,Sun,Home,L,2,4,Independiente,58.0,,Maxi Rodríguez,4-2-3-1,Fernando Espinoza,Match Report,,9.0,5.0,,1,1,2017,Newells OB
