,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
3,2015-08-29,20:00,Ligue 1,Matchweek 4,Sat,Away,D,0,0,Troyes,57.0,11094.0,Vitorino Hilton,4-2-3-1,Wilfried Bien,Match Report,,13.0,4.0,,0.0,0.0,2016,Montpellier
4,2015-09-12,20:00,Ligue 1,Matchweek 5,Sat,Home,L,1,2,Saint-Étienne,49.0,10734.0,Vitorino Hilton,4-2-3-1,Lionel Jaffredo,Match Report,,17.0,8.0,,0.0,0.0,2016,Montpellier
5,2015-09-19,20:00,Ligue 1,Matchweek 6,Sat,Away,L,1,2,Caen,57.0,15069.0,Vitorino Hilton,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,3.0,2.0,,1.0,1.0,2016,Montpellier
6,2015-09-24,18:55,Ligue 1,Matchweek 7,Thu,Home,L,2,3,Monaco,45.0,10032.0,Vitorino Hilton,4-3-3,Clément Turpin,Match Report,,15.0,5.0,,0.0,0.0,2016,Montpellier
7,2015-09-27,17:00,Ligue 1,Matchweek 8,Sun,Home,W,2,1,Lorient,44.0,10518.0,Vitorino Hilton,4-2-3-1,Stéphane Jochem,Match Report,,12.0,4.0,,0.0,0.0,2016,Montpellier
8,2015-10-02,20:30,Ligue 1,Matchweek 9,Fri,Away,L,0,2,Lille,48.0,30895.0,Vitorino Hilton,4-2-3-1,Saïd Ennjimi,Match Report,,9.0,3.0,,0.0,1.0,2016,Montpellier
9,2015-10-18,17:00,Ligue 1,Matchweek 10,Sun,Away,D,0,0,Bordeaux,46.0,23881.0,Vitorino Hilton,4-2-3-1,Bartolomeu Varela,Match Report,,6.0,0.0,,0.0,0.0,2016,Montpellier
10,2015-10-24,20:00,Ligue 1,Matchweek 11,Sat,Home,W,2,0,Bastia,49.0,12240.0,Vitorino Hilton,4-2-3-1,Jérôme Miguelgorry,Match Report,,10.0,3.0,,0.0,0.0,2016,Montpellier
12,2015-10-31,20:00,Ligue 1,Matchweek 12,Sat,Away,D,1,1,Toulouse,52.0,8883.0,Vitorino Hilton,4-2-3-1,Stéphane Lannoy,Match Report,,7.0,1.0,,0.0,0.0,2016,Montpellier
13,2015-11-07,20:00,Ligue 1,Matchweek 13,Sat,Home,W,2,1,Nantes,48.0,15356.0,Vitorino Hilton,4-2-3-1,Franck Schneider,Match Report,,10.0,4.0,,0.0,0.0,2016,Montpellier
14,2015-11-21,20:00,Ligue 1,Matchweek 14,Sat,Home,W,3,1,Reims,55.0,9455.0,Vitorino Hilton,4-2-3-1,Stéphane Jochem,Match Report,,11.0,4.0,,0.0,0.0,2016,Montpellier
15,2015-11-27,20:30,Ligue 1,Matchweek 15,Fri,Away,W,4,2,Lyon,35.0,30826.0,Vitorino Hilton,4-4-1-1,Benoît Millot,Match Report,,15.0,9.0,,0.0,0.0,2016,Montpellier
16,2015-12-02,19:00,Ligue 1,Matchweek 16,Wed,Home,L,0,2,Gazélec Ajaccio,64.0,9332.0,Vitorino Hilton,4-3-3,Hakim Ben El Hadj Salem,Match Report,,16.0,6.0,,0.0,0.0,2016,Montpellier
17,2015-12-06,14:00,Ligue 1,Matchweek 17,Sun,Away,D,2,2,Marseille,34.0,41486.0,Vitorino Hilton,4-2-3-1,Bartolomeu Varela,Match Report,,6.0,2.0,,0.0,0.0,2016,Montpellier
18,2015-12-12,20:00,Ligue 1,Matchweek 18,Sat,Home,W,2,1,Guingamp,68.0,10846.0,Vitorino Hilton,4-2-3-1,Sébastien Moreira,Match Report,,9.0,6.0,,0.0,0.0,2016,Montpellier
19,2015-12-18,20:30,Ligue 1,Matchweek 19,Fri,Away,L,0,1,Nice,45.0,14026.0,Vitorino Hilton,4-2-3-1,Tony Chapron,Match Report,,10.0,6.0,,0.0,0.0,2016,Montpellier
21,2016-01-09,20:00,Ligue 1,Matchweek 20,Sat,Home,L,0,1,Bordeaux,53.0,10603.0,Vitorino Hilton,4-2-3-1,Clément Turpin,Match Report,,12.0,4.0,,0.0,0.0,2016,Montpellier
22,2016-01-16,20:00,Ligue 1,Matchweek 21,Sat,Away,L,0,1,Bastia,56.0,10337.0,Vitorino Hilton,4-2-3-1,Franck Schneider,Match Report,,8.0,1.0,,0.0,0.0,2016,Montpellier
24,2016-01-23,20:00,Ligue 1,Matchweek 22,Sat,Home,L,1,2,Caen,65.0,9076.0,Vitorino Hilton,4-2-3-1,François Letexier,Match Report,,16.0,2.0,,0.0,0.0,2016,Montpellier
25,2016-01-30,20:00,Ligue 1,Matchweek 23,Sat,Away,W,4,0,Gazélec Ajaccio,37.0,3629.0,Vitorino Hilton,4-1-2-1-2◆,Sébastien Moreira,Match Report,,8.0,4.0,,1.0,1.0,2016,Montpellier
26,2016-02-02,21:00,Ligue 1,Matchweek 24,Tue,Home,L,0,1,Marseille,44.0,16156.0,Vitorino Hilton,4-2-3-1,Tony Chapron,Match Report,,12.0,3.0,,0.0,0.0,2016,Montpellier
27,2016-02-06,20:00,Ligue 1,Matchweek 25,Sat,Away,D,1,1,Lorient,52.0,9077.0,Vitorino Hilton,4-1-4-1,Mikael Lesage,Match Report,,11.0,6.0,,0.0,0.0,2016,Montpellier
28,2016-02-13,20:00,Ligue 1,Matchweek 26,Sat,Home,W,2,0,Toulouse,41.0,14616.0,Vitorino Hilton,4-1-2-1-2◆,Saïd Ennjimi,Match Report,,7.0,2.0,,0.0,0.0,2016,Montpellier
29,2016-02-20,20:00,Ligue 1,Matchweek 27,Sat,Away,W,3,2,Angers,58.0,11165.0,Vitorino Hilton,4-2-3-1,Sébastien Moreira,Match Report,,12.0,5.0,,0.0,0.0,2016,Montpellier
30,2016-02-27,17:00,Ligue 1,Matchweek 28,Sat,Home,W,3,0,Lille,51.0,9576.0,Vitorino Hilton,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,10.0,5.0,,0.0,0.0,2016,Montpellier
31,2016-03-05,17:00,Ligue 1,Matchweek 29,Sat,Away,D,0,0,Paris S-G,40.0,45173.0,Vitorino Hilton,4-1-4-1,Tony Chapron,Match Report,,6.0,0.0,,0.0,0.0,2016,Montpellier
32,2016-03-12,20:00,Ligue 1,Matchweek 30,Sat,Home,L,0,2,Nice,45.0,13462.0,Vitorino Hilton,4-2-3-1,Lionel Jaffredo,Match Report,,11.0,6.0,,0.0,0.0,2016,Montpellier
33,2016-03-19,17:00,Ligue 1,Matchweek 31,Sat,Away,L,0,3,Saint-Étienne,58.0,28037.0,Vitorino Hilton,4-3-3,Jérôme Miguelgorry,Match Report,,7.0,1.0,,0.0,0.0,2016,Montpellier
34,2016-04-02,20:00,Ligue 1,Matchweek 32,Sat,Away,D,2,2,Guingamp,55.0,13640.0,Vitorino Hilton,4-1-2-1-2◆,Ruddy Buquet,Match Report,,12.0,4.0,,0.0,0.0,2016,Montpellier
35,2016-04-08,20:30,Ligue 1,Matchweek 33,Fri,Home,L,0,2,Lyon,37.0,15066.0,Vitorino Hilton,4-1-2-1-2◆,Antony Gautier,Match Report,,7.0,2.0,,0.0,0.0,2016,Montpellier
36,2016-04-17,14:00,Ligue 1,Matchweek 34,Sun,Away,W,2,0,Nantes,44.0,21789.0,Vitorino Hilton,4-1-2-1-2◆,Stéphane Jochem,Match Report,,11.0,5.0,,0.0,0.0,2016,Montpellier
37,2016-04-24,17:00,Ligue 1,Matchweek 35,Sun,Home,W,4,1,Troyes,38.0,14323.0,Vitorino Hilton,4-3-1-2,Mikael Lesage,Match Report,,14.0,7.0,,0.0,0.0,2016,Montpellier
38,2016-04-30,19:00,Ligue 1,Matchweek 36,Sat,Away,W,3,2,Reims,52.0,19716.0,Souleymane Camara,4-1-2-1-2◆,Frédy Fautrel,Match Report,,10.0,5.0,,0.0,0.0,2016,Montpellier
39,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Home,W,2,0,Rennes,54.0,13004.0,Vitorino Hilton,4-1-2-1-2◆,Sébastien Moreira,Match Report,,17.0,5.0,,0.0,0.0,2016,Montpellier
40,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Away,L,0,2,Monaco,63.0,9318.0,Vitorino Hilton,4-3-1-2,Benoît Bastien,Match Report,,10.0,4.0,,0.0,0.0,2016,Montpellier
0,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Home,L,0,1,Caen,70.0,60458.0,Steve Mandanda,4-2-3-1,Franck Schneider,Match Report,,18.0,6.0,,0.0,0.0,2016,Marseille
1,2015-08-16,14:00,Ligue 1,Matchweek 2,Sun,Away,L,0,1,Reims,60.0,20950.0,Steve Mandanda,4-2-3-1,Benoît Bastien,Match Report,,13.0,4.0,,0.0,0.0,2016,Marseille
2,2015-08-23,21:00,Ligue 1,Matchweek 3,Sun,Home,W,6,0,Troyes,55.0,58356.0,Steve Mandanda,4-2-3-1,Tony Chapron,Match Report,,16.0,7.0,,0.0,0.0,2016,Marseille
3,2015-08-28,20:30,Ligue 1,Matchweek 4,Fri,Away,L,0,2,Guingamp,63.0,18022.0,Steve Mandanda,4-3-3,Amaury Delerue,Match Report,,14.0,6.0,,0.0,0.0,2016,Marseille
4,2015-09-13,21:00,Ligue 1,Matchweek 5,Sun,Home,W,4,1,Bastia,59.0,46280.0,Steve Mandanda,4-3-3,Nicolas Rainville,Match Report,,12.0,7.0,,0.0,0.0,2016,Marseille
6,2015-09-20,21:00,Ligue 1,Matchweek 6,Sun,Home,D,1,1,Lyon,45.0,65000.0,Steve Mandanda,4-3-3,Ruddy Buquet,Match Report,,14.0,4.0,,0.0,0.0,2016,Marseille
7,2015-09-23,21:00,Ligue 1,Matchweek 7,Wed,Away,D,1,1,Toulouse,59.0,18350.0,Steve Mandanda,4-3-3,Antony Gautier,Match Report,,8.0,1.0,,0.0,0.0,2016,Marseille
8,2015-09-27,14:00,Ligue 1,Matchweek 8,Sun,Home,L,1,2,Angers,71.0,44520.0,Steve Mandanda,4-3-3,Mikael Lesage,Match Report,,18.0,4.0,,1.0,1.0,2016,Marseille
10,2015-10-04,21:00,Ligue 1,Matchweek 9,Sun,Away,L,1,2,Paris S-G,42.0,47199.0,Steve Mandanda,4-2-3-1,Benoît Bastien,Match Report,,13.0,8.0,,0.0,1.0,2016,Marseille
11,2015-10-18,14:00,Ligue 1,Matchweek 10,Sun,Home,D,1,1,Lorient,63.0,32232.0,Steve Mandanda,4-2-3-1,Sébastien Moreira,Match Report,,21.0,8.0,,1.0,1.0,2016,Marseille
13,2015-10-25,17:00,Ligue 1,Matchweek 11,Sun,Away,W,2,1,Lille,49.0,35623.0,Steve Mandanda,4-2-3-1,Tony Chapron,Match Report,,12.0,6.0,,0.0,0.0,2016,Marseille
14,2015-11-01,21:00,Ligue 1,Matchweek 12,Sun,Away,W,1,0,Nantes,52.0,27392.0,Steve Mandanda,4-2-3-1,Lionel Jaffredo,Match Report,,12.0,3.0,,0.0,0.0,2016,Marseille
16,2015-11-08,17:00,Ligue 1,Matchweek 13,Sun,Home,L,0,1,Nice,56.0,47988.0,Steve Mandanda,4-2-3-1,Antony Gautier,Match Report,,14.0,3.0,,0.0,0.0,2016,Marseille
17,2015-11-22,21:00,Ligue 1,Matchweek 14,Sun,Away,W,2,0,Saint-Étienne,51.0,34681.0,Steve Mandanda,4-2-3-1,Frédy Fautrel,Match Report,,15.0,6.0,,0.0,0.0,2016,Marseille
19,2015-11-29,21:00,Ligue 1,Matchweek 15,Sun,Home,D,3,3,Monaco,65.0,42882.0,Steve Mandanda,4-2-3-1,Clément Turpin,Match Report,,12.0,6.0,,0.0,0.0,2016,Marseille
20,2015-12-03,21:00,Ligue 1,Matchweek 16,Thu,Away,W,1,0,Rennes,50.0,23450.0,Steve Mandanda,4-2-3-1,Tony Chapron,Match Report,,11.0,5.0,,0.0,0.0,2016,Marseille
21,2015-12-06,14:00,Ligue 1,Matchweek 17,Sun,Home,D,2,2,Montpellier,66.0,41486.0,Steve Mandanda,4-2-3-1,Bartolomeu Varela,Match Report,,14.0,8.0,,0.0,0.0,2016,Marseille
23,2015-12-13,17:00,Ligue 1,Matchweek 18,Sun,Home,D,1,1,Gazélec Ajaccio,55.0,40298.0,Steve Mandanda,4-2-3-1,Nicolas Rainville,Match Report,,10.0,3.0,,0.0,0.0,2016,Marseille
25,2015-12-20,21:00,Ligue 1,Matchweek 19,Sun,Away,D,1,1,Bordeaux,59.0,39672.0,Steve Mandanda,4-2-3-1,Benoît Bastien,Match Report,,6.0,4.0,,0.0,0.0,2016,Marseille
27,2016-01-10,21:00,Ligue 1,Matchweek 20,Sun,Home,D,0,0,Guingamp,63.0,38948.0,Steve Mandanda,4-2-3-1,Frédy Fautrel,Match Report,,15.0,3.0,,0.0,0.0,2016,Marseille
29,2016-01-17,17:00,Ligue 1,Matchweek 21,Sun,Away,W,3,1,Caen,62.0,20513.0,Steve Mandanda,4-2-3-1,Amaury Delerue,Match Report,,15.0,9.0,,0.0,0.0,2016,Marseille
31,2016-01-24,21:00,Ligue 1,Matchweek 22,Sun,Away,D,1,1,Lyon,34.0,56506.0,Steve Mandanda,4-2-3-1,Antony Gautier,Match Report,,7.0,4.0,,0.0,0.0,2016,Marseille
32,2016-01-29,20:30,Ligue 1,Matchweek 23,Fri,Home,D,1,1,Lille,57.0,40187.0,Nicolas Nkoulou,4-2-3-1,Benoît Bastien,Match Report,,16.0,3.0,,0.0,0.0,2016,Marseille
33,2016-02-02,21:00,Ligue 1,Matchweek 24,Tue,Away,W,1,0,Montpellier,56.0,16156.0,Steve Mandanda,4-2-3-1,Tony Chapron,Match Report,,4.0,1.0,,0.0,0.0,2016,Marseille
34,2016-02-07,21:00,Ligue 1,Matchweek 25,Sun,Home,L,1,2,Paris S-G,45.0,61166.0,Steve Mandanda,4-2-3-1,Ruddy Buquet,Match Report,,18.0,7.0,,0.0,0.0,2016,Marseille
36,2016-02-14,21:00,Ligue 1,Matchweek 26,Sun,Away,D,1,1,Nice,47.0,28659.0,Steve Mandanda,4-2-3-1,Benoît Millot,Match Report,,12.0,6.0,,0.0,0.0,2016,Marseille
38,2016-02-21,14:00,Ligue 1,Matchweek 27,Sun,Home,D,1,1,Saint-Étienne,50.0,50570.0,Steve Mandanda,4-2-3-1,Clément Turpin,Match Report,,8.0,2.0,,0.0,0.0,2016,Marseille
41,2016-03-06,14:00,Ligue 1,Matchweek 29,Sun,Home,D,1,1,Toulouse,57.0,41080.0,Steve Mandanda,4-4-2,Benoît Millot,Match Report,,20.0,8.0,,0.0,0.0,2016,Marseille
42,2016-03-09,18:30,Ligue 1,Matchweek 28,Wed,Away,D,1,1,Gazélec Ajaccio,52.0,4103.0,Steve Mandanda,4-4-2,Stéphane Lannoy,Match Report,,6.0,5.0,,0.0,0.0,2016,Marseille
43,2016-03-12,17:00,Ligue 1,Matchweek 30,Sat,Away,D,1,1,Lorient,60.0,15599.0,Steve Mandanda,4-2-3-1,Ruddy Buquet,Match Report,,10.0,2.0,,0.0,0.0,2016,Marseille
44,2016-03-18,20:30,Ligue 1,Matchweek 31,Fri,Home,L,2,5,Rennes,62.0,40077.0,Steve Mandanda,4-2-3-1,Sébastien Moreira,Match Report,,14.0,5.0,,0.0,0.0,2016,Marseille
45,2016-04-03,17:00,Ligue 1,Matchweek 32,Sun,Away,L,1,2,Bastia,68.0,13141.0,Steve Mandanda,4-2-3-1,Lionel Jaffredo,Match Report,,7.0,2.0,,0.0,0.0,2016,Marseille
46,2016-04-10,21:00,Ligue 1,Matchweek 33,Sun,Home,D,0,0,Bordeaux,66.0,43344.0,Steve Mandanda,4-2-3-1,Franck Schneider,Match Report,,7.0,4.0,,0.0,0.0,2016,Marseille
47,2016-04-17,21:00,Ligue 1,Matchweek 34,Sun,Away,L,1,2,Monaco,62.0,10056.0,Steve Mandanda,4-2-3-1,Antony Gautier,Match Report,,7.0,2.0,,0.0,0.0,2016,Marseille
49,2016-04-24,14:00,Ligue 1,Matchweek 35,Sun,Home,D,1,1,Nantes,55.0,19898.0,Steve Mandanda,4-2-2-2,Stéphane Lannoy,Match Report,,7.0,3.0,,0.0,0.0,2016,Marseille
50,2016-05-01,17:00,Ligue 1,Matchweek 36,Sun,Away,W,1,0,Angers,48.0,16198.0,Steve Mandanda,4-4-2,Tony Chapron,Match Report,,12.0,4.0,,0.0,0.0,2016,Marseille
51,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Home,W,1,0,Reims,57.0,20767.0,Steve Mandanda,4-2-2-2,Nicolas Rainville,Match Report,,21.0,8.0,,0.0,0.0,2016,Marseille
52,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Away,D,1,1,Troyes,58.0,16623.0,Romain Alessandrini,4-2-3-1,François Letexier,Match Report,,19.0,6.0,,0.0,1.0,2016,Marseille
0,2015-08-08,21:00,Ligue 1,Matchweek 1,Sat,Home,W,1,0,Guingamp,56.0,27248.0,Rémy Riou,4-3-1-2,Benoît Bastien,Match Report,,9.0,4.0,,0.0,0.0,2016,Nantes
1,2015-08-15,20:00,Ligue 1,Matchweek 2,Sat,Away,D,0,0,Angers,51.0,15969.0,Rémy Riou,4-4-2,Amaury Delerue,Match Report,,2.0,1.0,,0.0,0.0,2016,Nantes
2,2015-08-22,20:00,Ligue 1,Matchweek 3,Sat,Home,W,1,0,Reims,51.0,23854.0,Rémy Riou,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,12.0,5.0,,0.0,0.0,2016,Nantes
3,2015-08-30,17:00,Ligue 1,Matchweek 4,Sun,Away,L,0,2,Bordeaux,47.0,26307.0,Rémy Riou,4-3-3,Clément Turpin,Match Report,,10.0,1.0,,0.0,0.0,2016,Nantes
4,2015-09-13,17:00,Ligue 1,Matchweek 5,Sun,Home,L,0,2,Rennes,42.0,27262.0,Maxime Dupé,4-1-2-1-2◆,Stéphane Lannoy,Match Report,,10.0,3.0,,0.0,0.0,2016,Nantes
5,2015-09-20,17:00,Ligue 1,Matchweek 6,Sun,Away,L,0,2,Saint-Étienne,47.0,28846.0,Rémy Riou,4-4-2,Benoît Millot,Match Report,,11.0,2.0,,0.0,0.0,2016,Nantes
6,2015-09-26,17:30,Ligue 1,Matchweek 8,Sat,Home,L,1,4,Paris S-G,29.0,31410.0,Rémy Riou,4-4-2,Amaury Delerue,Match Report,,7.0,2.0,,0.0,0.0,2016,Nantes
7,2015-09-29,18:30,Ligue 1,Matchweek 7,Tue,Away,W,1,0,Lille,36.0,27667.0,Rémy Riou,4-4-1-1,Jérôme Miguelgorry,Match Report,,9.0,2.0,,0.0,0.0,2016,Nantes
8,2015-10-17,20:00,Ligue 1,Matchweek 10,Sat,Home,W,3,0,Troyes,48.0,24402.0,Rémy Riou,4-2-3-1,Mikael Lesage,Match Report,,18.0,4.0,,0.0,0.0,2016,Nantes
9,2015-10-23,18:30,Ligue 1,Matchweek 11,Fri,Away,W,2,0,Caen,46.0,19571.0,Rémy Riou,4-4-2,Stéphane Lannoy,Match Report,,10.0,3.0,,0.0,0.0,2016,Nantes
11,2015-11-01,21:00,Ligue 1,Matchweek 12,Sun,Home,L,0,1,Marseille,48.0,27392.0,Rémy Riou,4-2-3-1,Lionel Jaffredo,Match Report,,12.0,4.0,,0.0,0.0,2016,Nantes
12,2015-11-04,18:30,Ligue 1,Matchweek 9,Wed,Away,W,2,1,Nice,39.0,17531.0,Rémy Riou,4-2-3-1,Sébastien Moreira,Match Report,,12.0,6.0,,0.0,0.0,2016,Nantes
13,2015-11-07,20:00,Ligue 1,Matchweek 13,Sat,Away,L,1,2,Montpellier,52.0,15356.0,Rémy Riou,4-2-3-1,Franck Schneider,Match Report,,10.0,2.0,,0.0,0.0,2016,Nantes
14,2015-11-21,20:00,Ligue 1,Matchweek 14,Sat,Away,L,0,1,Monaco,46.0,5733.0,Rémy Riou,4-2-3-1,Antony Gautier,Match Report,,11.0,2.0,,0.0,0.0,2016,Nantes
15,2015-11-28,20:00,Ligue 1,Matchweek 15,Sat,Home,D,0,0,Bastia,53.0,25978.0,Rémy Riou,4-2-3-1,Nicolas Rainville,Match Report,,14.0,3.0,,0.0,0.0,2016,Nantes
16,2015-12-01,21:00,Ligue 1,Matchweek 16,Tue,Home,D,0,0,Lyon,45.0,20896.0,Oswaldo Vizcarrondo,4-2-3-1,Amaury Delerue,Match Report,,9.0,3.0,,0.0,0.0,2016,Nantes
17,2015-12-05,20:00,Ligue 1,Matchweek 17,Sat,Away,D,1,1,Gazélec Ajaccio,46.0,3614.0,Oswaldo Vizcarrondo,4-2-3-1,Wilfried Bien,Match Report,,12.0,3.0,,0.0,0.0,2016,Nantes
18,2015-12-12,20:00,Ligue 1,Matchweek 18,Sat,Home,D,1,1,Toulouse,59.0,18851.0,Rémy Riou,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,15.0,2.0,,0.0,0.0,2016,Nantes
19,2015-12-19,20:00,Ligue 1,Matchweek 19,Sat,Away,D,0,0,Lorient,46.0,14711.0,Rémy Riou,4-2-3-1,Frédy Fautrel,Match Report,,12.0,6.0,,0.0,0.0,2016,Nantes
21,2016-01-10,14:00,Ligue 1,Matchweek 20,Sun,Home,W,2,1,Saint-Étienne,52.0,25509.0,Rémy Riou,4-2-3-1,Stéphane Lannoy,Match Report,,18.0,6.0,,0.0,0.0,2016,Nantes
22,2016-01-16,20:00,Ligue 1,Matchweek 21,Sat,Away,D,2,2,Guingamp,58.0,13762.0,Rémy Riou,4-2-3-1,Antony Gautier,Match Report,,8.0,1.0,,0.0,0.0,2016,Nantes
24,2016-01-23,20:00,Ligue 1,Matchweek 22,Sat,Home,D,2,2,Bordeaux,37.0,21893.0,Rémy Riou,4-2-3-1,Tony Chapron,Match Report,,8.0,2.0,,0.0,0.0,2016,Nantes
25,2016-01-30,20:00,Ligue 1,Matchweek 23,Sat,Away,W,1,0,Troyes,49.0,11592.0,Rémy Riou,4-2-3-1,Johan Hamel,Match Report,,10.0,3.0,,0.0,0.0,2016,Nantes
26,2016-02-03,19:00,Ligue 1,Matchweek 24,Wed,Home,W,3,1,Gazélec Ajaccio,57.0,24799.0,Rémy Riou,4-2-3-1,Saïd Ennjimi,Match Report,,15.0,8.0,,0.0,0.0,2016,Nantes
27,2016-02-06,20:00,Ligue 1,Matchweek 25,Sat,Away,D,0,0,Toulouse,51.0,11570.0,Rémy Riou,4-2-3-1,Lionel Jaffredo,Match Report,,15.0,7.0,,0.0,0.0,2016,Nantes
29,2016-02-13,20:00,Ligue 1,Matchweek 26,Sat,Home,W,2,1,Lorient,45.0,22256.0,Rémy Riou,4-2-3-1,Antony Gautier,Match Report,,9.0,2.0,,0.0,0.0,2016,Nantes
30,2016-02-28,14:00,Ligue 1,Matchweek 28,Sun,Home,D,0,0,Monaco,55.0,25866.0,Rémy Riou,4-2-3-1,Mikael Lesage,Match Report,,13.0,4.0,,0.0,0.0,2016,Nantes
32,2016-03-06,17:00,Ligue 1,Matchweek 29,Sun,Away,L,1,4,Rennes,64.0,29060.0,Rémy Riou,4-2-3-1,Ruddy Buquet,Match Report,,11.0,6.0,,0.0,0.0,2016,Nantes
33,2016-03-09,18:30,Ligue 1,Matchweek 27,Wed,Away,D,0,0,Bastia,49.0,11071.0,Rémy Riou,4-2-3-1,Ruddy Buquet,Match Report,,8.0,2.0,,0.0,0.0,2016,Nantes
34,2016-03-13,17:00,Ligue 1,Matchweek 30,Sun,Home,W,2,0,Angers,52.0,32611.0,Rémy Riou,4-4-2,Benoît Bastien,Match Report,,11.0,7.0,,0.0,0.0,2016,Nantes
35,2016-03-19,21:00,Ligue 1,Matchweek 31,Sat,Away,L,0,2,Lyon,40.0,47505.0,Rémy Riou,4-4-2,Benoît Millot,Match Report,,7.0,1.0,,0.0,0.0,2016,Nantes
36,2016-04-03,14:00,Ligue 1,Matchweek 32,Sun,Home,L,0,3,Lille,59.0,25518.0,Rémy Riou,4-4-2,Tony Chapron,Match Report,,13.0,6.0,,0.0,0.0,2016,Nantes
37,2016-04-09,20:00,Ligue 1,Matchweek 33,Sat,Away,L,1,2,Reims,62.0,12143.0,Oswaldo Vizcarrondo,4-2-3-1,Bartolomeu Varela,Match Report,,14.0,5.0,,0.0,0.0,2016,Nantes
38,2016-04-17,14:00,Ligue 1,Matchweek 34,Sun,Home,L,0,2,Montpellier,56.0,21789.0,Oswaldo Vizcarrondo,4-2-3-1,Stéphane Jochem,Match Report,,9.0,0.0,,0.0,0.0,2016,Nantes
39,2016-04-24,14:00,Ligue 1,Matchweek 35,Sun,Away,D,1,1,Marseille,45.0,19898.0,Oswaldo Vizcarrondo,4-2-3-1,Stéphane Lannoy,Match Report,,7.0,3.0,,0.0,0.0,2016,Nantes
40,2016-04-30,14:00,Ligue 1,Matchweek 36,Sat,Home,W,1,0,Nice,43.0,21442.0,Rémy Riou,4-2-3-1,Antony Gautier,Match Report,,18.0,4.0,,0.0,0.0,2016,Nantes
41,2016-05-07,21:00,Ligue 1,Matchweek 37,Sat,Home,L,1,2,Caen,69.0,30321.0,Rémy Riou,4-2-3-1,Johan Hamel,Match Report,,16.0,5.0,,0.0,0.0,2016,Nantes
42,2016-05-14,21:00,Ligue 1,Matchweek 38,Sat,Away,L,0,4,Paris S-G,39.0,47844.0,Oswaldo Vizcarrondo,4-2-3-1,Lionel Jaffredo,Match Report,,13.0,3.0,,0.0,0.0,2016,Nantes
0,2015-08-09,21:00,Ligue 1,Matchweek 1,Sun,Away,D,0,0,Lyon,38.0,28116.0,Wesley Lautoa,4-4-2,Benoît Millot,Match Report,,10.0,5.0,,0.0,0.0,2016,Lorient
1,2015-08-16,17:00,Ligue 1,Matchweek 2,Sun,Home,D,1,1,Bastia,67.0,12235.0,Wesley Lautoa,4-4-2,Clément Turpin,Match Report,,12.0,4.0,,1.0,1.0,2016,Lorient
2,2015-08-23,17:00,Ligue 1,Matchweek 3,Sun,Home,L,0,1,Saint-Étienne,36.0,13075.0,Wesley Lautoa,4-4-2,Franck Schneider,Match Report,,10.0,2.0,,0.0,0.0,2016,Lorient
3,2015-08-29,20:00,Ligue 1,Matchweek 4,Sat,Away,L,1,4,Reims,51.0,11041.0,Wesley Lautoa,4-2-3-1,Johan Hamel,Match Report,,8.0,3.0,,0.0,0.0,2016,Lorient
4,2015-09-12,20:00,Ligue 1,Matchweek 5,Sat,Home,W,3,1,Angers,51.0,9874.0,Wesley Lautoa,4-4-2,Jérôme Miguelgorry,Match Report,,14.0,6.0,,0.0,0.0,2016,Lorient
5,2015-09-20,17:00,Ligue 1,Matchweek 6,Sun,Away,W,3,2,Monaco,36.0,6140.0,Yann Jouffre,4-4-2,Amaury Delerue,Match Report,,16.0,7.0,,0.0,0.0,2016,Lorient
6,2015-09-23,19:00,Ligue 1,Matchweek 7,Wed,Home,W,2,0,Caen,55.0,9067.0,Wesley Lautoa,4-4-2,Saïd Ennjimi,Match Report,,8.0,4.0,,0.0,0.0,2016,Lorient
7,2015-09-27,17:00,Ligue 1,Matchweek 8,Sun,Away,L,1,2,Montpellier,56.0,10518.0,Wesley Lautoa,4-4-2,Stéphane Jochem,Match Report,,10.0,3.0,,0.0,0.0,2016,Lorient
8,2015-10-04,17:00,Ligue 1,Matchweek 9,Sun,Home,W,3,2,Bordeaux,46.0,10407.0,Wesley Lautoa,4-4-2,Clément Turpin,Match Report,,7.0,4.0,,1.0,1.0,2016,Lorient
9,2015-10-18,14:00,Ligue 1,Matchweek 10,Sun,Away,D,1,1,Marseille,37.0,32232.0,Yann Jouffre,4-1-4-1,Sébastien Moreira,Match Report,,6.0,2.0,,0.0,0.0,2016,Lorient
10,2015-10-24,17:00,Ligue 1,Matchweek 11,Sat,Home,D,1,1,Rennes,45.0,14493.0,Yann Jouffre,4-4-2,Benoît Bastien,Match Report,,10.0,5.0,,0.0,0.0,2016,Lorient
