,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
16,2018-11-25,18:00,Serie A,Matchweek 13,Sun,Home,D,1,1,Milan,1.1,0.5,55.0,38269.0,Senad Lulić,3-5-1-1,Luca Banti,Match Report,,21.0,5.0,17.6,0.0,0,0,2019,Lazio
18,2018-12-02,18:00,Serie A,Matchweek 14,Sun,Away,D,1,1,Chievo,1.1,1.0,69.0,7000.0,Senad Lulić,3-5-2,Fabio Maresca,Match Report,,17.0,5.0,18.1,0.0,0,0,2019,Lazio
19,2018-12-08,20:30,Serie A,Matchweek 15,Sat,Home,D,2,2,Sampdoria,4.0,0.8,54.0,28000.0,Senad Lulić,3-5-2,Davide Massa,Match Report,,28.0,9.0,15.2,2.0,1,1,2019,Lazio
21,2018-12-17,20:30,Serie A,Matchweek 16,Mon,Away,L,0,1,Atalanta,0.8,0.7,55.0,17401.0,Marco Parolo,3-5-2,Daniele Orsato,Match Report,,16.0,2.0,18.0,0.0,0,0,2019,Lazio
22,2018-12-22,12:30,Serie A,Matchweek 17,Sat,Home,W,3,1,Cagliari,2.7,1.8,50.0,20000.0,Senad Lulić,3-4-1-2,Gianluca Manganiello,Match Report,,24.0,10.0,14.1,0.0,0,0,2019,Lazio
23,2018-12-26,15:00,Serie A,Matchweek 18,Wed,Away,W,2,0,Bologna,1.1,0.2,61.0,19230.0,Senad Lulić,3-5-2,Luca Pairetto,Match Report,,18.0,5.0,17.4,0.0,0,0,2019,Lazio
24,2018-12-29,15:00,Serie A,Matchweek 19,Sat,Home,D,1,1,Torino,0.9,1.8,53.0,35000.0,Senad Lulić,3-4-3,Massimiliano Irrati,Match Report,,17.0,4.0,18.5,0.0,0,0,2019,Lazio
26,2019-01-20,20:30,Serie A,Matchweek 20,Sun,Away,L,1,2,Napoli,1.4,1.8,44.0,19448.0,Senad Lulić,3-5-1-1,Gianluca Rocchi,Match Report,,18.0,7.0,19.7,1.0,0,0,2019,Lazio
27,2019-01-27,20:30,Serie A,Matchweek 21,Sun,Home,L,1,2,Juventus,1.6,1.2,47.0,60687.0,Senad Lulić,3-1-4-2,Marco Guida,Match Report,,17.0,5.0,19.2,1.0,0,0,2019,Lazio
29,2019-02-04,19:00,Serie A,Matchweek 22,Mon,Away,W,1,0,Frosinone,1.2,1.1,52.0,13221.0,Marco Parolo,3-5-2,Michael Fabbri,Match Report,,16.0,4.0,20.1,1.0,0,0,2019,Lazio
30,2019-02-07,20:30,Serie A,Matchweek 23,Thu,Home,W,1,0,Empoli,1.8,0.5,51.0,28121.0,Senad Lulić,3-5-1-1,Daniele Chiffi,Match Report,,9.0,3.0,17.2,1.0,1,1,2019,Lazio
32,2019-02-17,15:00,Serie A,Matchweek 24,Sun,Away,L,1,2,Genoa,0.6,1.9,54.0,19936.0,Senad Lulić,3-5-2,Luca Banti,Match Report,,7.0,5.0,21.4,0.0,0,0,2019,Lazio
35,2019-03-02,20:30,Serie A,Matchweek 26,Sat,Home,W,3,0,Roma,2.1,1.1,45.0,53112.0,Senad Lulić,3-5-2,Paolo Mazzoleni,Match Report,,12.0,3.0,22.5,1.0,1,1,2019,Lazio
36,2019-03-10,20:30,Serie A,Matchweek 27,Sun,Away,D,1,1,Fiorentina,1.1,0.8,47.0,28727.0,Senad Lulić,3-5-1-1,Daniele Orsato,Match Report,,11.0,6.0,20.2,0.0,0,0,2019,Lazio
37,2019-03-17,15:00,Serie A,Matchweek 28,Sun,Home,W,4,1,Parma,1.7,0.4,54.0,38000.0,Senad Lulić,3-5-1-1,Luca Banti,Match Report,,22.0,7.0,22.0,0.0,1,1,2019,Lazio
38,2019-03-31,20:30,Serie A,Matchweek 29,Sun,Away,W,1,0,Inter,1.4,1.1,35.0,56348.0,Senad Lulić,3-5-2,Paolo Mazzoleni,Match Report,,6.0,5.0,12.7,0.0,0,0,2019,Lazio
39,2019-04-03,21:00,Serie A,Matchweek 30,Wed,Away,L,0,1,SPAL,0.6,1.2,65.0,13415.0,Senad Lulić,3-5-1-1,Marco Guida,Match Report,,11.0,3.0,20.1,0.0,0,0,2019,Lazio
40,2019-04-07,18:00,Serie A,Matchweek 31,Sun,Home,D,2,2,Sassuolo,3.2,1.3,58.0,37487.0,Senad Lulić,3-5-2,Rosario Abisso,Match Report,,21.0,6.0,17.7,1.0,1,1,2019,Lazio
41,2019-04-13,20:30,Serie A,Matchweek 32,Sat,Away,L,0,1,Milan,1.2,1.6,47.0,61216.0,Senad Lulić,3-5-1-1,Gianluca Rocchi,Match Report,,12.0,4.0,16.7,0.0,0,0,2019,Lazio
42,2019-04-17,19:00,Serie A,Matchweek 25,Wed,Home,W,2,0,Udinese,1.0,1.5,55.0,30162.0,Senad Lulić,3-5-2,Giampaolo Calvarese,Match Report,,18.0,6.0,18.3,0.0,0,0,2019,Lazio
43,2019-04-20,15:00,Serie A,Matchweek 33,Sat,Home,L,1,2,Chievo,2.0,0.9,53.0,25000.0,Ciro Immobile,3-5-2,Daniele Chiffi,Match Report,,25.0,4.0,20.8,4.0,0,0,2019,Lazio
45,2019-04-28,18:00,Serie A,Matchweek 34,Sun,Away,W,2,1,Sampdoria,1.5,1.8,45.0,18450.0,Senad Lulić,3-5-1-1,Fabio Maresca,Match Report,,14.0,3.0,15.6,0.0,0,0,2019,Lazio
46,2019-05-05,15:00,Serie A,Matchweek 35,Sun,Home,L,1,3,Atalanta,0.3,1.9,55.0,25000.0,Marco Parolo,3-5-2,Giampaolo Calvarese,Match Report,,8.0,4.0,26.5,1.0,0,0,2019,Lazio
47,2019-05-11,18:00,Serie A,Matchweek 36,Sat,Away,W,2,1,Cagliari,1.7,1.4,51.0,16179.0,Senad Lulić,3-5-2,Michael Fabbri,Match Report,,11.0,5.0,17.3,0.0,0,0,2019,Lazio
49,2019-05-20,20:30,Serie A,Matchweek 37,Mon,Home,D,3,3,Bologna,2.1,2.6,53.0,25000.0,Senad Lulić,3-5-1-1,Fabrizio Pasqua,Match Report,,15.0,5.0,19.9,2.0,0,0,2019,Lazio
50,2019-05-26,15:00,Serie A,Matchweek 38,Sun,Away,L,1,3,Torino,1.0,2.2,41.0,24428.0,Senad Lulić,3-5-2,Rosario Abisso,Match Report,,16.0,4.0,20.1,0.0,0,0,2019,Lazio
1,2018-08-26,20:30,Serie A,Matchweek 2,Sun,Away,L,0,1,Udinese,0.7,1.8,65.0,15770.0,Fabio Quagliarella,4-3-1-2,Federico La Penna,Match Report,,15.0,3.0,20.8,1.0,0,0,2019,Sampdoria
2,2018-09-02,20:30,Serie A,Matchweek 3,Sun,Home,W,3,0,Napoli,0.8,1.2,48.0,19835.0,Fabio Quagliarella,4-3-1-2,Davide Massa,Match Report,,9.0,3.0,22.2,0.0,0,0,2019,Sampdoria
3,2018-09-15,20:30,Serie A,Matchweek 4,Sat,Away,W,5,0,Frosinone,2.5,0.7,61.0,12502.0,Fabio Quagliarella,4-1-2-1-2◆,Massimiliano Irrati,Match Report,,10.0,6.0,19.4,0.0,1,1,2019,Sampdoria
4,2018-09-19,19:00,Serie A,Matchweek 1,Wed,Home,D,1,1,Fiorentina,0.5,1.4,60.0,18334.0,Fabio Quagliarella,4-3-1-2,Fabio Maresca,Match Report,,10.0,4.0,23.8,3.0,0,0,2019,Sampdoria
5,2018-09-22,20:30,Serie A,Matchweek 5,Sat,Home,L,0,1,Inter,0.4,0.9,48.0,22835.0,Fabio Quagliarella,4-3-1-2,Marco Guida,Match Report,,9.0,3.0,21.3,0.0,0,0,2019,Sampdoria
6,2018-09-26,21:00,Serie A,Matchweek 6,Wed,Away,D,0,0,Cagliari,2.1,1.0,53.0,14038.0,Fabio Quagliarella,4-3-1-2,Gianluca Rocchi,Match Report,,12.0,2.0,19.7,0.0,0,1,2019,Sampdoria
7,2018-10-01,20:30,Serie A,Matchweek 7,Mon,Home,W,2,1,SPAL,1.2,1.3,46.0,17885.0,Fabio Quagliarella,4-3-1-2,Federico La Penna,Match Report,,15.0,9.0,17.9,0.0,0,0,2019,Sampdoria
8,2018-10-07,15:00,Serie A,Matchweek 8,Sun,Away,W,1,0,Atalanta,0.5,2.0,42.0,19164.0,Fabio Quagliarella,4-3-1-2,Massimiliano Irrati,Match Report,,9.0,3.0,15.8,0.0,0,0,2019,Sampdoria
9,2018-10-22,20:30,Serie A,Matchweek 9,Mon,Home,D,0,0,Sassuolo,1.3,0.6,53.0,19064.0,Fabio Quagliarella,4-3-1-2,Francesco Fourneau,Match Report,,9.0,1.0,16.3,0.0,0,0,2019,Sampdoria
10,2018-10-28,18:00,Serie A,Matchweek 10,Sun,Away,L,2,3,Milan,0.6,2.0,54.0,47347.0,Fabio Quagliarella,4-3-1-2,Fabio Maresca,Match Report,,7.0,2.0,16.7,0.0,0,0,2019,Sampdoria
11,2018-11-04,15:00,Serie A,Matchweek 11,Sun,Home,L,1,4,Torino,1.4,2.3,51.0,20364.0,Fabio Quagliarella,4-3-1-2,Gianluca Rocchi,Match Report,,12.0,4.0,20.0,1.0,0,1,2019,Sampdoria
12,2018-11-11,15:00,Serie A,Matchweek 12,Sun,Away,L,1,4,Roma,0.9,2.7,51.0,37582.0,Dennis Praet,4-1-2-1-2◆,Massimiliano Irrati,Match Report,,8.0,3.0,19.0,0.0,0,0,2019,Sampdoria
13,2018-11-25,20:30,Serie A,Matchweek 13,Sun,Away,D,1,1,Genoa,0.6,2.1,58.0,31756.0,Fabio Quagliarella,4-3-1-2,Daniele Doveri,Match Report,,8.0,2.0,21.3,0.0,0,0,2019,Sampdoria
14,2018-12-01,20:30,Serie A,Matchweek 14,Sat,Home,W,4,1,Bologna,1.3,1.2,45.0,17844.0,Fabio Quagliarella,4-3-1-2,Rosario Abisso,Match Report,,10.0,6.0,20.5,0.0,0,0,2019,Sampdoria
16,2018-12-08,20:30,Serie A,Matchweek 15,Sat,Away,D,2,2,Lazio,0.8,4.0,46.0,28000.0,Fabio Quagliarella,4-3-1-2,Davide Massa,Match Report,,5.0,2.0,20.7,1.0,0,0,2019,Sampdoria
17,2018-12-16,15:00,Serie A,Matchweek 16,Sun,Home,W,2,0,Parma,1.5,0.5,70.0,19000.0,Fabio Quagliarella,4-3-1-2,Luca Pairetto,Match Report,,13.0,7.0,17.5,0.0,0,0,2019,Sampdoria
18,2018-12-22,15:00,Serie A,Matchweek 17,Sat,Away,W,4,2,Empoli,1.8,1.4,70.0,8815.0,Fabio Quagliarella,4-3-1-2,Giampaolo Calvarese,Match Report,,16.0,11.0,17.5,0.0,0,0,2019,Sampdoria
19,2018-12-26,15:00,Serie A,Matchweek 18,Wed,Home,W,2,0,Chievo,0.7,0.3,53.0,19190.0,Fabio Quagliarella,4-3-1-2,Antonio Giua,Match Report,,14.0,4.0,21.7,1.0,0,0,2019,Sampdoria
20,2018-12-29,12:30,Serie A,Matchweek 19,Sat,Away,L,1,2,Juventus,1.7,1.4,45.0,40641.0,Fabio Quagliarella,4-3-1-2,Paolo Valeri,Match Report,,10.0,1.0,24.9,0.0,1,1,2019,Sampdoria
22,2019-01-20,15:00,Serie A,Matchweek 20,Sun,Away,D,3,3,Fiorentina,1.7,2.6,56.0,27844.0,Fabio Quagliarella,4-3-1-2,Marco Di Bello,Match Report,,10.0,4.0,19.2,1.0,1,1,2019,Sampdoria
23,2019-01-26,18:00,Serie A,Matchweek 21,Sat,Home,W,4,0,Udinese,2.8,0.4,56.0,18020.0,Fabio Quagliarella,4-3-1-2,Davide Massa,Match Report,,20.0,7.0,21.6,2.0,2,2,2019,Sampdoria
24,2019-02-02,18:00,Serie A,Matchweek 22,Sat,Away,L,0,3,Napoli,1.0,1.7,43.0,19455.0,Fabio Quagliarella,4-3-1-2,Luca Pairetto,Match Report,,14.0,2.0,19.7,0.0,0,0,2019,Sampdoria
25,2019-02-10,15:00,Serie A,Matchweek 23,Sun,Home,L,0,1,Frosinone,0.8,0.8,71.0,18937.0,Fabio Quagliarella,4-3-1-2,Livio Marinelli,Match Report,,16.0,7.0,18.3,0.0,0,0,2019,Sampdoria
26,2019-02-17,18:00,Serie A,Matchweek 24,Sun,Away,L,1,2,Inter,0.9,2.6,52.0,55127.0,Fabio Quagliarella,4-3-1-2,Daniele Doveri,Match Report,,13.0,2.0,20.6,1.0,0,0,2019,Sampdoria
27,2019-02-24,12:30,Serie A,Matchweek 25,Sun,Home,W,1,0,Cagliari,2.3,0.7,60.0,18840.0,Fabio Quagliarella,4-3-1-2,Luca Massimi,Match Report,,17.0,4.0,15.2,1.0,1,1,2019,Sampdoria
28,2019-03-03,15:00,Serie A,Matchweek 26,Sun,Away,W,2,1,SPAL,0.9,0.8,47.0,12731.0,Fabio Quagliarella,4-3-1-2,Fabrizio Pasqua,Match Report,,14.0,8.0,20.2,0.0,0,0,2019,Sampdoria
29,2019-03-10,15:00,Serie A,Matchweek 27,Sun,Home,L,1,2,Atalanta,2.1,2.3,48.0,20896.0,Fabio Quagliarella,4-3-1-2,Michael Fabbri,Match Report,,12.0,5.0,19.8,0.0,1,1,2019,Sampdoria
30,2019-03-16,15:00,Serie A,Matchweek 28,Sat,Away,W,5,3,Sassuolo,2.4,1.6,56.0,11193.0,Fabio Quagliarella,4-3-1-2,Federico Dionisi,Match Report,,17.0,10.0,18.3,0.0,0,0,2019,Sampdoria
31,2019-03-30,20:30,Serie A,Matchweek 29,Sat,Home,W,1,0,Milan,1.9,0.7,46.0,23475.0,Fabio Quagliarella,4-3-1-2,Daniele Orsato,Match Report,,16.0,7.0,18.8,0.0,0,0,2019,Sampdoria
32,2019-04-03,21:00,Serie A,Matchweek 30,Wed,Away,L,1,2,Torino,0.2,0.8,55.0,22618.0,Fabio Quagliarella,4-3-1-2,Fabio Maresca,Match Report,,8.0,3.0,29.1,0.0,0,0,2019,Sampdoria
33,2019-04-06,20:30,Serie A,Matchweek 31,Sat,Home,L,0,1,Roma,1.5,1.7,63.0,19594.0,Fabio Quagliarella,4-3-1-2,Paolo Mazzoleni,Match Report,,18.0,2.0,20.5,1.0,0,0,2019,Sampdoria
34,2019-04-14,15:00,Serie A,Matchweek 32,Sun,Home,W,2,0,Genoa,2.6,1.0,55.0,30548.0,Fabio Quagliarella,4-3-1-2,Giampaolo Calvarese,Match Report,,13.0,3.0,18.5,1.0,1,1,2019,Sampdoria
35,2019-04-20,15:00,Serie A,Matchweek 33,Sat,Away,L,0,3,Bologna,0.6,1.1,63.0,21391.0,Fabio Quagliarella,4-3-1-2,Maurizio Mariani,Match Report,,11.0,2.0,20.8,1.0,0,0,2019,Sampdoria
36,2019-04-28,18:00,Serie A,Matchweek 34,Sun,Home,L,1,2,Lazio,1.8,1.5,55.0,18450.0,Fabio Quagliarella,4-3-1-2,Fabio Maresca,Match Report,,14.0,3.0,22.7,1.0,0,0,2019,Sampdoria
37,2019-05-05,15:00,Serie A,Matchweek 35,Sun,Away,D,3,3,Parma,2.4,2.4,63.0,16992.0,Fabio Quagliarella,4-3-1-2,Michael Fabbri,Match Report,,17.0,8.0,18.3,0.0,1,1,2019,Sampdoria
38,2019-05-12,15:00,Serie A,Matchweek 36,Sun,Home,L,1,2,Empoli,1.8,2.1,59.0,19034.0,Fabio Quagliarella,4-3-1-2,Daniele Doveri,Match Report,,17.0,5.0,18.4,2.0,1,1,2019,Sampdoria
39,2019-05-19,12:30,Serie A,Matchweek 37,Sun,Away,D,0,0,Chievo,0.8,0.7,68.0,10000.0,Fabio Quagliarella,4-3-1-2,Gianluca Aureliano,Match Report,,12.0,5.0,23.9,1.0,0,0,2019,Sampdoria
40,2019-05-26,18:00,Serie A,Matchweek 38,Sun,Home,W,2,0,Juventus,0.7,0.5,53.0,22856.0,Fabio Quagliarella,4-3-1-2,Luigi Nasca,Match Report,,15.0,3.0,22.7,1.0,0,0,2019,Sampdoria
1,2018-08-19,20:30,Serie A,Matchweek 1,Sun,Home,L,0,1,SPAL,1.0,0.6,41.0,21158.0,Blerim Džemaili,3-5-2,Piero Giacomelli,Match Report,,13.0,3.0,17.0,1.0,0,0,2019,Bologna
2,2018-08-26,20:30,Serie A,Matchweek 2,Sun,Away,D,0,0,Frosinone,0.9,1.7,49.0,,Blerim Džemaili,3-1-4-2,Gianluca Manganiello,Match Report,,15.0,3.0,22.3,2.0,0,0,2019,Bologna
3,2018-09-01,18:00,Serie A,Matchweek 3,Sat,Home,L,0,3,Inter,0.5,1.9,27.0,26082.0,Blerim Džemaili,3-5-2,Marco Di Bello,Match Report,,8.0,1.0,19.1,1.0,0,0,2019,Bologna
4,2018-09-16,15:00,Serie A,Matchweek 4,Sun,Away,L,0,1,Genoa,0.8,0.7,49.0,20032.0,Blerim Džemaili,3-1-4-2,Luca Banti,Match Report,,12.0,0.0,16.5,0.0,0,0,2019,Bologna
5,2018-09-23,15:00,Serie A,Matchweek 5,Sun,Home,W,2,0,Roma,0.9,2.9,28.0,20067.0,Blerim Džemaili,3-5-2,Davide Massa,Match Report,,11.0,2.0,22.9,1.0,0,0,2019,Bologna
6,2018-09-26,21:00,Serie A,Matchweek 6,Wed,Away,L,0,2,Juventus,0.3,1.1,24.0,38472.0,Blerim Džemaili,3-5-1-1,Maurizio Mariani,Match Report,,5.0,2.0,17.8,1.0,0,0,2019,Bologna
7,2018-09-30,12:30,Serie A,Matchweek 7,Sun,Home,W,2,1,Udinese,1.6,1.0,46.0,19039.0,Blerim Džemaili,3-5-2,Gianluca Manganiello,Match Report,,21.0,6.0,21.5,2.0,0,0,2019,Bologna
8,2018-10-06,15:00,Serie A,Matchweek 8,Sat,Away,L,0,2,Cagliari,0.4,1.7,48.0,15019.0,Blerim Džemaili,3-1-4-2,Fabrizio Pasqua,Match Report,,12.0,4.0,22.9,0.0,0,0,2019,Bologna
9,2018-10-21,15:00,Serie A,Matchweek 9,Sun,Home,D,2,2,Torino,1.5,0.9,48.0,23245.0,Andrea Poli,3-4-1-2,Luca Banti,Match Report,,7.0,2.0,12.7,0.0,0,0,2019,Bologna
10,2018-10-28,12:30,Serie A,Matchweek 10,Sun,Away,D,2,2,Sassuolo,1.3,2.2,26.0,12647.0,Andrea Poli,4-3-3,Daniele Doveri,Match Report,,14.0,5.0,18.3,1.0,0,0,2019,Bologna
11,2018-11-04,18:00,Serie A,Matchweek 11,Sun,Home,L,1,2,Atalanta,1.9,1.7,34.0,19038.0,Blerim Džemaili,3-1-4-2,Federico La Penna,Match Report,,11.0,4.0,14.0,0.0,0,0,2019,Bologna
12,2018-11-11,15:00,Serie A,Matchweek 12,Sun,Away,D,2,2,Chievo,1.6,2.2,50.0,9500.0,Blerim Džemaili,3-1-4-2,Daniele Orsato,Match Report,,15.0,5.0,16.6,1.0,0,0,2019,Bologna
13,2018-11-25,15:00,Serie A,Matchweek 13,Sun,Home,D,0,0,Fiorentina,0.5,1.3,43.0,21241.0,Andrea Poli,4-3-3,Marco Di Bello,Match Report,,8.0,4.0,16.3,0.0,0,0,2019,Bologna
14,2018-12-01,20:30,Serie A,Matchweek 14,Sat,Away,L,1,4,Sampdoria,1.2,1.3,55.0,17844.0,Andrea Poli,3-5-2,Rosario Abisso,Match Report,,11.0,3.0,15.8,1.0,0,0,2019,Bologna
16,2018-12-09,15:00,Serie A,Matchweek 15,Sun,Away,L,1,2,Empoli,2.4,2.0,58.0,8379.0,Andrea Poli,3-5-2,Paolo Valeri,Match Report,,22.0,7.0,15.6,0.0,0,0,2019,Bologna
17,2018-12-18,20:30,Serie A,Matchweek 16,Tue,Home,D,0,0,Milan,0.4,0.6,29.0,22214.0,Andrea Poli,3-5-2,Fabio Maresca,Match Report,,9.0,5.0,24.7,1.0,0,0,2019,Bologna
18,2018-12-22,18:00,Serie A,Matchweek 17,Sat,Away,D,0,0,Parma,0.3,0.8,38.0,15058.0,Blerim Džemaili,3-5-2,Rosario Abisso,Match Report,,9.0,1.0,21.6,0.0,0,0,2019,Bologna
19,2018-12-26,15:00,Serie A,Matchweek 18,Wed,Home,L,0,2,Lazio,0.2,1.1,39.0,19230.0,Andrea Poli,3-5-2,Luca Pairetto,Match Report,,7.0,3.0,23.8,0.0,0,0,2019,Bologna
20,2018-12-29,18:00,Serie A,Matchweek 19,Sat,Away,L,2,3,Napoli,0.7,2.0,36.0,46585.0,Andrea Poli,3-5-2,Giampaolo Calvarese,Match Report,,10.0,4.0,13.7,0.0,0,0,2019,Bologna
22,2019-01-20,15:00,Serie A,Matchweek 20,Sun,Away,D,1,1,SPAL,1.0,1.5,47.0,14524.0,Andrea Poli,4-3-3,Michael Fabbri,Match Report,,14.0,5.0,19.2,1.0,0,0,2019,Bologna
23,2019-01-27,15:00,Serie A,Matchweek 21,Sun,Home,L,0,4,Frosinone,0.8,1.4,50.0,16076.0,Andrea Poli,4-3-3,Luca Banti,Match Report,,17.0,2.0,18.4,0.0,0,0,2019,Bologna
24,2019-02-03,18:00,Serie A,Matchweek 22,Sun,Away,W,1,0,Inter,0.7,1.2,39.0,51566.0,Andrea Poli,4-4-1-1,Fabrizio Pasqua,Match Report,,8.0,4.0,15.7,0.0,0,0,2019,Bologna
25,2019-02-10,12:30,Serie A,Matchweek 23,Sun,Home,D,1,1,Genoa,1.1,1.2,61.0,17385.0,Andrea Poli,4-3-3,Gianluca Rocchi,Match Report,,12.0,3.0,13.5,0.0,0,0,2019,Bologna
26,2019-02-18,20:30,Serie A,Matchweek 24,Mon,Away,L,1,2,Roma,2.0,1.6,49.0,31572.0,Andrea Poli,4-3-3,Marco Di Bello,Match Report,,20.0,7.0,18.4,0.0,0,0,2019,Bologna
27,2019-02-24,15:00,Serie A,Matchweek 25,Sun,Home,L,0,1,Juventus,1.2,0.6,50.0,28934.0,Andrea Poli,4-2-3-1,Giampaolo Calvarese,Match Report,,18.0,3.0,20.8,0.0,0,0,2019,Bologna
28,2019-03-03,15:00,Serie A,Matchweek 26,Sun,Away,L,1,2,Udinese,1.6,1.5,64.0,18349.0,Blerim Džemaili,4-2-3-1,Davide Massa,Match Report,,13.0,3.0,15.9,1.0,0,0,2019,Bologna
29,2019-03-10,12:30,Serie A,Matchweek 27,Sun,Home,W,2,0,Cagliari,3.3,0.8,46.0,20557.0,Blerim Džemaili,4-2-3-1,Massimiliano Irrati,Match Report,,20.0,8.0,20.1,1.0,1,1,2019,Bologna
30,2019-03-16,20:30,Serie A,Matchweek 28,Sat,Away,W,3,2,Torino,2.0,1.5,46.0,24863.0,Blerim Džemaili,4-2-3-1,Maurizio Mariani,Match Report,,8.0,3.0,15.6,0.0,1,1,2019,Bologna
31,2019-03-31,18:00,Serie A,Matchweek 29,Sun,Home,W,2,1,Sassuolo,1.7,0.7,45.0,23551.0,Blerim Džemaili,4-2-3-1,Marco Guida,Match Report,,12.0,7.0,19.6,1.0,1,1,2019,Bologna
32,2019-04-04,21:00,Serie A,Matchweek 30,Thu,Away,L,1,4,Atalanta,0.7,1.4,49.0,18441.0,Giancarlo González,4-3-3,Gianluca Rocchi,Match Report,,11.0,4.0,18.7,2.0,0,0,2019,Bologna
33,2019-04-08,20:30,Serie A,Matchweek 31,Mon,Home,W,3,0,Chievo,3.1,0.4,65.0,19107.0,Blerim Džemaili,4-2-3-1,Luca Pairetto,Match Report,,16.0,9.0,18.9,0.0,2,2,2019,Bologna
34,2019-04-14,15:00,Serie A,Matchweek 32,Sun,Away,D,0,0,Fiorentina,0.2,0.8,43.0,29394.0,Andrea Poli,4-2-3-1,Piero Giacomelli,Match Report,,4.0,1.0,30.0,2.0,0,0,2019,Bologna
35,2019-04-20,15:00,Serie A,Matchweek 33,Sat,Home,W,3,0,Sampdoria,1.1,0.6,37.0,21391.0,Blerim Džemaili,4-2-3-1,Maurizio Mariani,Match Report,,11.0,5.0,21.5,2.0,0,0,2019,Bologna
36,2019-04-27,15:00,Serie A,Matchweek 34,Sat,Home,W,3,1,Empoli,1.7,0.5,52.0,25189.0,Blerim Džemaili,4-2-3-1,Paolo Valeri,Match Report,,24.0,7.0,19.4,1.0,0,0,2019,Bologna
37,2019-05-06,20:30,Serie A,Matchweek 35,Mon,Away,L,1,2,Milan,1.1,1.1,51.0,51472.0,Andrea Poli,4-2-3-1,Marco Di Bello,Match Report,,16.0,6.0,22.4,0.0,0,0,2019,Bologna
38,2019-05-13,19:00,Serie A,Matchweek 36,Mon,Home,W,4,1,Parma,1.5,0.6,65.0,20656.0,Blerim Džemaili,4-2-3-1,Luca Pairetto,Match Report,,18.0,9.0,17.9,1.0,0,0,2019,Bologna
39,2019-05-20,20:30,Serie A,Matchweek 37,Mon,Away,D,3,3,Lazio,2.6,2.1,47.0,25000.0,Andrea Poli,4-2-3-1,Fabrizio Pasqua,Match Report,,20.0,4.0,17.4,1.0,0,0,2019,Bologna
40,2019-05-25,20:30,Serie A,Matchweek 38,Sat,Home,W,3,2,Napoli,1.0,1.9,33.0,19351.0,Blerim Džemaili,4-2-3-1,Aleandro Di Paolo,Match Report,,13.0,4.0,16.2,0.0,0,0,2019,Bologna
1,2018-08-19,20:30,Serie A,Matchweek 1,Sun,Home,W,1,0,Inter,1.5,1.1,39.0,19104.0,Francesco Magnanelli,4-3-3,Maurizio Mariani,Match Report,,11.0,1.0,18.8,0.0,1,1,2019,Sassuolo
2,2018-08-26,20:30,Serie A,Matchweek 2,Sun,Away,D,2,2,Cagliari,1.8,1.3,59.0,14432.0,Domenico Berardi,4-3-3,Luca Pairetto,Match Report,,12.0,4.0,19.4,1.0,1,1,2019,Sassuolo
3,2018-09-02,20:30,Serie A,Matchweek 3,Sun,Home,W,5,3,Genoa,1.7,1.9,44.0,9740.0,Domenico Berardi,3-4-3,Gianluca Rocchi,Match Report,,10.0,7.0,16.0,0.0,0,0,2019,Sassuolo
4,2018-09-16,15:00,Serie A,Matchweek 4,Sun,Away,L,1,2,Juventus,0.8,2.4,57.0,40563.0,Domenico Berardi,4-3-3,Daniele Chiffi,Match Report,,15.0,5.0,23.9,0.0,0,0,2019,Sassuolo
5,2018-09-21,20:30,Serie A,Matchweek 5,Fri,Home,W,3,1,Empoli,2.2,1.1,60.0,10183.0,Domenico Berardi,4-3-2-1,Federico La Penna,Match Report,,23.0,7.0,20.1,1.0,0,0,2019,Sassuolo
6,2018-09-27,19:00,Serie A,Matchweek 6,Thu,Away,W,2,0,SPAL,1.9,1.1,49.0,13945.0,Francesco Magnanelli,3-4-3,Eugenio Abbattista,Match Report,,12.0,6.0,18.1,0.0,0,0,2019,Sassuolo
7,2018-09-30,20:30,Serie A,Matchweek 7,Sun,Home,L,1,4,Milan,0.7,1.2,60.0,16795.0,Domenico Berardi,4-3-3,Piero Giacomelli,Match Report,,12.0,2.0,19.7,0.0,0,0,2019,Sassuolo
8,2018-10-07,18:00,Serie A,Matchweek 8,Sun,Away,L,0,2,Napoli,1.0,1.5,55.0,29647.0,Francesco Magnanelli,3-4-3,Marco Di Bello,Match Report,,12.0,7.0,19.3,0.0,0,0,2019,Sassuolo
9,2018-10-22,20:30,Serie A,Matchweek 9,Mon,Away,D,0,0,Sampdoria,0.6,1.3,47.0,19064.0,Francesco Magnanelli,3-4-3,Francesco Fourneau,Match Report,,10.0,0.0,22.6,0.0,0,0,2019,Sassuolo
10,2018-10-28,12:30,Serie A,Matchweek 10,Sun,Home,D,2,2,Bologna,2.2,1.3,74.0,12647.0,Francesco Magnanelli,3-4-3,Daniele Doveri,Match Report,,13.0,5.0,21.3,0.0,1,1,2019,Sassuolo
11,2018-11-04,15:00,Serie A,Matchweek 11,Sun,Away,W,2,0,Chievo,0.9,0.3,43.0,8100.0,Francesco Magnanelli,4-3-3,Gianluca Aureliano,Match Report,,10.0,4.0,19.0,2.0,0,0,2019,Sassuolo
