,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
4,2016-09-17,18:00,Serie A,Matchweek 4,Sat,Away,L,0,3,Lazio,45.0,12000,Ledian Memushaj,4-3-2-1,Fabio Maresca,Match Report,,10.0,3.0,,0,1,2017,Pescara
5,2016-09-21,20:45,Serie A,Matchweek 5,Wed,Home,D,0,0,Torino,62.0,13693,Ledian Memushaj,4-3-2-1,Luca Banti,Match Report,,19.0,5.0,,0,0,2017,Pescara
6,2016-09-25,15:00,Serie A,Matchweek 6,Sun,Away,D,1,1,Genoa,57.0,19717,Ledian Memushaj,4-3-2-1,Massimiliano Irrati,Match Report,,12.0,4.0,,0,0,2017,Pescara
7,2016-10-01,18:00,Serie A,Matchweek 7,Sat,Home,L,0,2,Chievo,55.0,13782,Ledian Memushaj,4-3-2-1,Gianluca Manganiello,Match Report,,11.0,2.0,,0,0,2017,Pescara
8,2016-10-15,18:00,Serie A,Matchweek 8,Sat,Home,D,1,1,Sampdoria,33.0,13307,Hugo Campagnaro,4-3-2-1,Domenico Celi,Match Report,,10.0,7.0,,0,1,2017,Pescara
9,2016-10-23,12:30,Serie A,Matchweek 9,Sun,Away,L,1,3,Udinese,62.0,14317,Albano Bizzarri,4-1-4-1,Gianluca Rocchi,Match Report,,16.0,3.0,,0,0,2017,Pescara
10,2016-10-26,20:45,Serie A,Matchweek 10,Wed,Home,L,0,1,Atalanta,48.0,11396,Ledian Memushaj,4-1-4-1,Marco Guida,Match Report,,6.0,0.0,,0,0,2017,Pescara
11,2016-10-30,15:00,Serie A,Matchweek 11,Sun,Away,L,0,1,Milan,50.0,36535,Ledian Memushaj,4-1-4-1,Daniele Doveri,Match Report,,15.0,6.0,,0,0,2017,Pescara
12,2016-11-06,12:30,Serie A,Matchweek 12,Sun,Home,L,0,4,Empoli,55.0,12556,Ledian Memushaj,4-3-2-1,Daniele Orsato,Match Report,,23.0,7.0,,0,0,2017,Pescara
13,2016-11-19,20:45,Serie A,Matchweek 13,Sat,Away,L,0,3,Juventus,39.0,39124,Ledian Memushaj,3-4-1-2,Michael Fabbri,Match Report,,9.0,3.0,,0,0,2017,Pescara
14,2016-11-27,20:45,Serie A,Matchweek 14,Sun,Away,L,2,3,Roma,40.0,23633,Ledian Memushaj,3-4-3,Massimiliano Irrati,Match Report,,15.0,7.0,,0,0,2017,Pescara
16,2016-12-04,15:00,Serie A,Matchweek 15,Sun,Home,D,1,1,Cagliari,65.0,11575,Ledian Memushaj,4-1-4-1,Daniele Doveri,Match Report,,19.0,2.0,,0,0,2017,Pescara
17,2016-12-10,18:00,Serie A,Matchweek 16,Sat,Away,L,1,2,Crotone,72.0,7470,Ledian Memushaj,4-3-2-1,Antonio Damato,Match Report,,6.0,3.0,,0,1,2017,Pescara
18,2016-12-18,15:00,Serie A,Matchweek 17,Sun,Home,L,0,3,Bologna,30.0,11374,Ledian Memushaj,4-3-2-1,Gianluca Rocchi,Match Report,,7.0,1.0,,0,0,2017,Pescara
19,2016-12-22,20:45,Serie A,Matchweek 18,Thu,Away,D,1,1,Palermo,59.0,20238,Ledian Memushaj,3-1-4-2,Davide Massa,Match Report,,11.0,2.0,,1,1,2017,Pescara
20,2017-01-15,15:00,Serie A,Matchweek 20,Sun,Away,L,1,3,Napoli,30.0,31117,Ledian Memushaj,3-5-2,Claudio Gavillucci,Match Report,,8.0,2.0,,1,1,2017,Pescara
21,2017-01-22,15:00,Serie A,Matchweek 21,Sun,Home,L,1,3,Sassuolo,44.0,10463,Alessandro Bruno,3-4-3,Paolo Valeri,Match Report,,19.0,5.0,,0,1,2017,Pescara
22,2017-01-28,20:45,Serie A,Matchweek 22,Sat,Away,L,0,3,Inter,41.0,38968,Ledian Memushaj,4-3-3,Giampaolo Calvarese,Match Report,,10.0,4.0,,0,0,2017,Pescara
23,2017-02-01,20:45,Serie A,Matchweek 19,Wed,Home,L,1,2,Fiorentina,23.0,8483,Ledian Memushaj,4-1-4-1,Carmine Russo,Match Report,,4.0,3.0,,0,0,2017,Pescara
24,2017-02-05,15:00,Serie A,Matchweek 23,Sun,Home,L,2,6,Lazio,44.0,11511,Gianluca Caprari,4-3-2-1,Piero Giacomelli,Match Report,,14.0,6.0,,0,1,2017,Pescara
25,2017-02-12,15:00,Serie A,Matchweek 24,Sun,Away,L,3,5,Torino,42.0,14827,Gianluca Caprari,4-3-2-1,Fabio Maresca,Match Report,,9.0,5.0,,0,0,2017,Pescara
26,2017-02-19,15:00,Serie A,Matchweek 25,Sun,Home,W,5,0,Genoa,43.0,11142,Ledian Memushaj,4-3-3,Eugenio Abbattista,Match Report,,8.0,6.0,,0,0,2017,Pescara
27,2017-02-26,15:00,Serie A,Matchweek 26,Sun,Away,L,0,2,Chievo,47.0,9500,Ledian Memushaj,4-3-3,Claudio Gavillucci,Match Report,,13.0,3.0,,0,0,2017,Pescara
28,2017-03-04,18:00,Serie A,Matchweek 27,Sat,Away,L,1,3,Sampdoria,46.0,17660,Ledian Memushaj,4-3-3,Fabrizio Pasqua,Match Report,,11.0,4.0,,0,0,2017,Pescara
29,2017-03-12,15:00,Serie A,Matchweek 28,Sun,Home,L,1,3,Udinese,61.0,11105,Ledian Memushaj,4-3-3,Domenico Celi,Match Report,,12.0,3.0,,0,0,2017,Pescara
30,2017-03-19,15:00,Serie A,Matchweek 29,Sun,Away,L,0,3,Atalanta,49.0,17844,Ledian Memushaj,4-1-4-1,Michael Fabbri,Match Report,,6.0,1.0,,0,0,2017,Pescara
31,2017-04-02,15:00,Serie A,Matchweek 30,Sun,Home,D,1,1,Milan,35.0,19809,Ledian Memushaj,4-3-3,Paolo Mazzoleni,Match Report,,8.0,3.0,,0,0,2017,Pescara
32,2017-04-08,15:00,Serie A,Matchweek 31,Sat,Away,D,1,1,Empoli,41.0,7711,Ledian Memushaj,4-3-3,Paolo Tagliavento,Match Report,,14.0,4.0,,0,0,2017,Pescara
33,2017-04-15,15:00,Serie A,Matchweek 32,Sat,Home,L,0,2,Juventus,38.0,19938,Ledian Memushaj,4-3-3,Marco Di Bello,Match Report,,6.0,2.0,,0,0,2017,Pescara
34,2017-04-24,20:45,Serie A,Matchweek 33,Mon,Home,L,1,4,Roma,43.0,15368,Ledian Memushaj,4-3-3,Massimiliano Irrati,Match Report,,16.0,5.0,,0,0,2017,Pescara
35,2017-04-30,15:00,Serie A,Matchweek 34,Sun,Away,L,0,1,Cagliari,46.0,11125,Ledian Memushaj,4-3-3,Daniele Minelli,Match Report,,14.0,8.0,,0,0,2017,Pescara
36,2017-05-07,15:00,Serie A,Matchweek 35,Sun,Home,L,0,1,Crotone,58.0,10447,Ledian Memushaj,4-3-3,Carmine Russo,Match Report,,10.0,2.0,,0,0,2017,Pescara
37,2017-05-14,15:00,Serie A,Matchweek 36,Sun,Away,L,1,3,Bologna,45.0,21546,Ledian Memushaj,4-3-3,Antonio Di Martino,Match Report,,15.0,4.0,,0,0,2017,Pescara
38,2017-05-22,20:45,Serie A,Matchweek 37,Mon,Home,W,2,0,Palermo,51.0,10062,Ledian Memushaj,4-3-3,Luca Pairetto,Match Report,,12.0,4.0,,0,0,2017,Pescara
39,2017-05-28,20:45,Serie A,Matchweek 38,Sun,Away,D,2,2,Fiorentina,40.0,24519,Ledian Memushaj,4-3-3,Daniele Martinelli,Match Report,,15.0,6.0,,0,0,2017,Pescara
1,2015-08-23,18:00,Serie A,Matchweek 1,Sun,Home,L,0,1,Udinese,66.0,38433,Gianluigi Buffon,3-5-2,Paolo Mazzoleni,Match Report,,21.0,5.0,,0,0,2016,Juventus
2,2015-08-30,18:00,Serie A,Matchweek 2,Sun,Away,L,1,2,Roma,37.0,56040,Gianluigi Buffon,3-5-2,Nicola Rizzoli,Match Report,,10.0,2.0,,0,0,2016,Juventus
3,2015-09-12,20:45,Serie A,Matchweek 3,Sat,Home,D,1,1,Chievo,69.0,29250,Gianluigi Buffon,4-3-1-2,Marco Guida,Match Report,,26.0,7.0,,1,1,2016,Juventus
5,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Away,W,2,0,Genoa,50.0,25115,Gianluigi Buffon,4-3-3,Paolo Valeri,Match Report,,13.0,4.0,,1,1,2016,Juventus
6,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Home,D,1,1,Frosinone,69.0,35973,Leonardo Bonucci,4-3-3,Angelo Cervellera,Match Report,,36.0,7.0,,0,0,2016,Juventus
7,2015-09-26,20:45,Serie A,Matchweek 6,Sat,Away,L,1,2,Napoli,46.0,40311,Gianluigi Buffon,4-3-1-2,Daniele Orsato,Match Report,,12.0,3.0,,0,0,2016,Juventus
9,2015-10-04,18:00,Serie A,Matchweek 7,Sun,Home,W,3,1,Bologna,66.0,39330,Gianluigi Buffon,4-3-3,Domenico Celi,Match Report,,19.0,8.0,,1,1,2016,Juventus
10,2015-10-18,20:45,Serie A,Matchweek 8,Sun,Away,D,0,0,Inter,54.0,79154,Gianluigi Buffon,3-5-2,Paolo Valeri,Match Report,,15.0,4.0,,0,0,2016,Juventus
12,2015-10-25,15:00,Serie A,Matchweek 9,Sun,Home,W,2,0,Atalanta,70.0,38720,Gianluigi Buffon,4-3-1-2,Marco Di Bello,Match Report,,19.0,10.0,,0,1,2016,Juventus
13,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Away,L,0,1,Sassuolo,63.0,26880,Gianluigi Buffon,4-4-2,Andrea Gervasoni,Match Report,,14.0,3.0,,0,0,2016,Juventus
14,2015-10-31,18:00,Serie A,Matchweek 11,Sat,Home,W,2,1,Torino,60.0,39828,Gianluigi Buffon,4-3-1-2,Gianluca Rocchi,Match Report,,17.0,6.0,,0,0,2016,Juventus
16,2015-11-08,15:00,Serie A,Matchweek 12,Sun,Away,W,3,1,Empoli,54.0,14693,Gianluigi Buffon,4-3-3,Davide Massa,Match Report,,11.0,4.0,,0,0,2016,Juventus
17,2015-11-21,20:45,Serie A,Matchweek 13,Sat,Home,W,1,0,Milan,55.0,40841,Gianluigi Buffon,4-3-1-2,Paolo Mazzoleni,Match Report,,16.0,5.0,,0,0,2016,Juventus
19,2015-11-29,20:45,Serie A,Matchweek 14,Sun,Away,W,3,0,Palermo,59.0,25737,Gianluigi Buffon,3-5-2,Paolo Valeri,Match Report,,16.0,4.0,,0,0,2016,Juventus
20,2015-12-04,20:45,Serie A,Matchweek 15,Fri,Away,W,2,0,Lazio,37.0,27740,Gianluigi Buffon,3-5-2,Luca Banti,Match Report,,7.0,1.0,,0,0,2016,Juventus
22,2015-12-13,20:45,Serie A,Matchweek 16,Sun,Home,W,3,1,Fiorentina,39.0,36690,Gianluigi Buffon,3-5-2,Daniele Orsato,Match Report,,16.0,6.0,,0,0,2016,Juventus
24,2015-12-20,12:30,Serie A,Matchweek 17,Sun,Away,W,3,2,Carpi,66.0,17755,Gianluigi Buffon,3-5-2,Piero Giacomelli,Match Report,,10.0,6.0,,0,0,2016,Juventus
25,2016-01-06,15:00,Serie A,Matchweek 18,Wed,Home,W,3,0,Hellas Verona,53.0,38748,Gianluigi Buffon,3-5-2,Giampaolo Calvarese,Match Report,,15.0,6.0,,0,0,2016,Juventus
26,2016-01-10,20:45,Serie A,Matchweek 19,Sun,Away,W,2,1,Sampdoria,50.0,25024,Gianluigi Buffon,3-5-2,Paolo Mazzoleni,Match Report,,13.0,5.0,,0,0,2016,Juventus
27,2016-01-17,15:00,Serie A,Matchweek 20,Sun,Away,W,4,0,Udinese,62.0,25467,Gianluigi Buffon,3-5-2,Gianluca Rocchi,Match Report,,13.0,8.0,,1,1,2016,Juventus
29,2016-01-24,20:45,Serie A,Matchweek 21,Sun,Home,W,1,0,Roma,55.0,38348,Gianluigi Buffon,3-5-2,Luca Banti,Match Report,,15.0,7.0,,0,0,2016,Juventus
31,2016-01-31,12:30,Serie A,Matchweek 22,Sun,Away,W,4,0,Chievo,64.0,25000,Gianluigi Buffon,3-5-2,Daniele Doveri,Match Report,,30.0,10.0,,0,0,2016,Juventus
32,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Home,W,1,0,Genoa,52.0,37151,Gianluigi Buffon,3-5-2,Carmine Russo,Match Report,,11.0,2.0,,0,0,2016,Juventus
33,2016-02-07,15:00,Serie A,Matchweek 24,Sun,Away,W,2,0,Frosinone,68.0,7954,Gianluigi Buffon,3-5-2,Davide Massa,Match Report,,25.0,9.0,,0,0,2016,Juventus
34,2016-02-13,20:45,Serie A,Matchweek 25,Sat,Home,W,1,0,Napoli,44.0,41305,Gianluigi Buffon,4-4-2,Daniele Orsato,Match Report,,13.0,4.0,,0,0,2016,Juventus
35,2016-02-19,20:45,Serie A,Matchweek 26,Fri,Away,D,0,0,Bologna,54.0,29463,Gianluigi Buffon,4-3-1-2,Massimiliano Irrati,Match Report,,10.0,0.0,,0,0,2016,Juventus
37,2016-02-28,20:45,Serie A,Matchweek 27,Sun,Home,W,2,0,Inter,47.0,40204,Gianluigi Buffon,3-5-2,Gianluca Rocchi,Match Report,,9.0,6.0,,1,1,2016,Juventus
39,2016-03-06,15:00,Serie A,Matchweek 28,Sun,Away,W,2,0,Atalanta,58.0,19770,Gianluigi Buffon,4-3-1-2,Paolo Valeri,Match Report,,5.0,3.0,,0,0,2016,Juventus
40,2016-03-11,20:45,Serie A,Matchweek 29,Fri,Home,W,1,0,Sassuolo,52.0,39690,Gianluigi Buffon,3-5-2,Domenico Celi,Match Report,,16.0,7.0,,0,0,2016,Juventus
42,2016-03-20,15:00,Serie A,Matchweek 30,Sun,Away,W,4,1,Torino,58.0,24428,Gianluigi Buffon,3-5-2,Nicola Rizzoli,Match Report,,14.0,7.0,,0,0,2016,Juventus
43,2016-04-02,20:45,Serie A,Matchweek 31,Sat,Home,W,1,0,Empoli,41.0,38911,Gianluigi Buffon,3-5-2,Giampaolo Calvarese,Match Report,,19.0,9.0,,0,0,2016,Juventus
44,2016-04-09,20:45,Serie A,Matchweek 32,Sat,Away,W,2,1,Milan,56.0,75393,Gianluigi Buffon,3-5-2,Daniele Orsato,Match Report,,9.0,4.0,,0,0,2016,Juventus
45,2016-04-17,15:00,Serie A,Matchweek 33,Sun,Home,W,4,0,Palermo,62.0,39133,Gianluigi Buffon,3-5-2,Piero Giacomelli,Match Report,,16.0,6.0,,0,0,2016,Juventus
46,2016-04-20,20:45,Serie A,Matchweek 34,Wed,Home,W,3,0,Lazio,56.0,38655,Gianluigi Buffon,3-5-2,Paolo Mazzoleni,Match Report,,19.0,12.0,,1,1,2016,Juventus
47,2016-04-24,20:45,Serie A,Matchweek 35,Sun,Away,W,2,1,Fiorentina,38.0,33650,Gianluigi Buffon,3-5-2,Paolo Tagliavento,Match Report,,6.0,3.0,,0,0,2016,Juventus
48,2016-05-01,12:30,Serie A,Matchweek 36,Sun,Home,W,2,0,Carpi,72.0,40316,Gianluigi Buffon,3-5-2,Massimiliano Irrati,Match Report,,19.0,3.0,,0,0,2016,Juventus
49,2016-05-08,20:45,Serie A,Matchweek 37,Sun,Away,L,1,2,Hellas Verona,59.0,23423,Leonardo Bonucci,3-5-2,Fabio Maresca,Match Report,,16.0,5.0,,1,1,2016,Juventus
50,2016-05-14,17:00,Serie A,Matchweek 38,Sat,Home,W,5,0,Sampdoria,66.0,39272,Leonardo Bonucci,3-5-2,Claudio Gavillucci,Match Report,,24.0,12.0,,1,1,2016,Juventus
0,2015-08-23,20:45,Serie A,Matchweek 1,Sun,Away,L,1,2,Sassuolo,58.0,13755,Marek Hamšík,4-3-1-2,Daniele Doveri,Match Report,,14.0,3.0,,0,0,2016,Napoli
1,2015-08-30,20:45,Serie A,Matchweek 2,Sun,Home,D,2,2,Sampdoria,59.0,25128,Marek Hamšík,4-3-1-2,Andrea Gervasoni,Match Report,,27.0,7.0,,0,0,2016,Napoli
2,2015-09-13,15:00,Serie A,Matchweek 3,Sun,Away,D,2,2,Empoli,59.0,9632,Marek Hamšík,4-3-1-2,Luca Banti,Match Report,,17.0,4.0,,0,0,2016,Napoli
4,2015-09-20,20:45,Serie A,Matchweek 4,Sun,Home,W,5,0,Lazio,64.0,18766,Marek Hamšík,4-3-3,Antonio Damato,Match Report,,19.0,10.0,,0,0,2016,Napoli
5,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,D,0,0,Carpi,65.0,9950,Marek Hamšík,4-3-3,Gianluca Rocchi,Match Report,,22.0,4.0,,0,0,2016,Napoli
6,2015-09-26,20:45,Serie A,Matchweek 6,Sat,Home,W,2,1,Juventus,54.0,40311,Marek Hamšík,4-3-3,Daniele Orsato,Match Report,,13.0,5.0,,0,0,2016,Napoli
8,2015-10-04,20:45,Serie A,Matchweek 7,Sun,Away,W,4,0,Milan,61.0,50488,Marek Hamšík,4-3-3,Nicola Rizzoli,Match Report,,11.0,4.0,,0,0,2016,Napoli
9,2015-10-18,15:00,Serie A,Matchweek 8,Sun,Home,W,2,1,Fiorentina,47.0,49800,Marek Hamšík,4-3-3,Luca Banti,Match Report,,13.0,6.0,,0,0,2016,Napoli
11,2015-10-25,20:45,Serie A,Matchweek 9,Sun,Away,W,1,0,Chievo,66.0,12000,Marek Hamšík,4-3-3,Davide Massa,Match Report,,18.0,4.0,,0,0,2016,Napoli
12,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Home,W,2,0,Palermo,67.0,27580,Marek Hamšík,4-3-3,Piero Giacomelli,Match Report,,23.0,8.0,,0,0,2016,Napoli
13,2015-11-01,15:00,Serie A,Matchweek 11,Sun,Away,D,0,0,Genoa,58.0,26292,Marek Hamšík,4-3-3,Daniele Doveri,Match Report,,18.0,8.0,,0,0,2016,Napoli
15,2015-11-08,18:00,Serie A,Matchweek 12,Sun,Home,W,1,0,Udinese,58.0,42544,Marek Hamšík,4-3-3,Domenico Celi,Match Report,,15.0,5.0,,0,0,2016,Napoli
16,2015-11-22,12:30,Serie A,Matchweek 13,Sun,Away,W,2,0,Hellas Verona,73.0,17483,Marek Hamšík,4-3-3,Antonio Damato,Match Report,,22.0,10.0,,0,0,2016,Napoli
18,2015-11-30,21:00,Serie A,Matchweek 14,Mon,Home,W,2,1,Inter,62.0,54149,Marek Hamšík,4-3-3,Daniele Orsato,Match Report,,12.0,4.0,,0,0,2016,Napoli
19,2015-12-06,12:30,Serie A,Matchweek 15,Sun,Away,L,2,3,Bologna,69.0,35068,Marek Hamšík,4-3-3,Paolo Mazzoleni,Match Report,,16.0,7.0,,0,0,2016,Napoli
21,2015-12-13,18:00,Serie A,Matchweek 16,Sun,Home,D,0,0,Roma,57.0,55726,Marek Hamšík,4-3-3,Nicola Rizzoli,Match Report,,12.0,4.0,,0,0,2016,Napoli
23,2015-12-20,15:00,Serie A,Matchweek 17,Sun,Away,W,3,1,Atalanta,54.0,17134,Marek Hamšík,4-3-3,Gianluca Rocchi,Match Report,,15.0,5.0,,1,2,2016,Napoli
24,2016-01-06,20:45,Serie A,Matchweek 18,Wed,Home,W,2,1,Torino,60.0,33326,Marek Hamšík,4-3-3,Marco Di Bello,Match Report,,17.0,8.0,,0,0,2016,Napoli
25,2016-01-10,15:00,Serie A,Matchweek 19,Sun,Away,W,5,1,Frosinone,75.0,7954,Marek Hamšík,4-3-3,Paolo Tagliavento,Match Report,,24.0,10.0,,1,1,2016,Napoli
26,2016-01-16,20:45,Serie A,Matchweek 20,Sat,Home,W,3,1,Sassuolo,66.0,40047,Marek Hamšík,4-3-3,Piero Giacomelli,Match Report,,20.0,6.0,,0,0,2016,Napoli
28,2016-01-24,15:00,Serie A,Matchweek 21,Sun,Away,W,4,2,Sampdoria,56.0,22635,Marek Hamšík,4-3-3,Daniele Orsato,Match Report,,23.0,9.0,,1,1,2016,Napoli
29,2016-01-31,15:00,Serie A,Matchweek 22,Sun,Home,W,5,1,Empoli,62.0,39986,Marek Hamšík,4-3-3,Davide Massa,Match Report,,20.0,6.0,,0,0,2016,Napoli
30,2016-02-03,20:45,Serie A,Matchweek 23,Wed,Away,W,2,0,Lazio,59.0,34419,Marek Hamšík,4-3-3,Massimiliano Irrati,Match Report,,10.0,5.0,,0,0,2016,Napoli
31,2016-02-07,15:00,Serie A,Matchweek 24,Sun,Home,W,1,0,Carpi,76.0,37274,Marek Hamšík,4-3-3,Daniele Doveri,Match Report,,22.0,7.0,,1,1,2016,Napoli
32,2016-02-13,20:45,Serie A,Matchweek 25,Sat,Away,L,0,1,Juventus,56.0,41305,Marek Hamšík,4-3-3,Daniele Orsato,Match Report,,7.0,1.0,,0,0,2016,Napoli
34,2016-02-22,21:00,Serie A,Matchweek 26,Mon,Home,D,1,1,Milan,66.0,54758,Marek Hamšík,4-3-3,Luca Banti,Match Report,,19.0,4.0,,0,0,2016,Napoli
36,2016-02-29,21:00,Serie A,Matchweek 27,Mon,Away,D,1,1,Fiorentina,51.0,55775,Marek Hamšík,4-3-3,Paolo Tagliavento,Match Report,,6.0,5.0,,0,0,2016,Napoli
37,2016-03-05,20:45,Serie A,Matchweek 28,Sat,Home,W,3,1,Chievo,69.0,33239,Marek Hamšík,4-3-3,Marco Di Bello,Match Report,,25.0,10.0,,0,0,2016,Napoli
38,2016-03-13,20:45,Serie A,Matchweek 29,Sun,Away,W,1,0,Palermo,76.0,14628,Marek Hamšík,4-3-3,Gianluca Rocchi,Match Report,,18.0,7.0,,1,1,2016,Napoli
39,2016-03-20,18:00,Serie A,Matchweek 30,Sun,Home,W,3,1,Genoa,72.0,43917,Marek Hamšík,4-3-3,Andrea Gervasoni,Match Report,,22.0,11.0,,0,0,2016,Napoli
40,2016-04-03,12:30,Serie A,Matchweek 31,Sun,Away,L,1,3,Udinese,68.0,20162,Marek Hamšík,4-3-3,Massimiliano Irrati,Match Report,,11.0,2.0,,0,0,2016,Napoli
41,2016-04-10,15:00,Serie A,Matchweek 32,Sun,Home,W,3,0,Hellas Verona,61.0,42784,Marek Hamšík,4-3-3,Domenico Celi,Match Report,,19.0,6.0,,1,1,2016,Napoli
42,2016-04-16,20:45,Serie A,Matchweek 33,Sat,Away,L,0,2,Inter,64.0,59310,Marek Hamšík,4-3-3,Gianluca Rocchi,Match Report,,10.0,2.0,,0,0,2016,Napoli
43,2016-04-19,20:45,Serie A,Matchweek 34,Tue,Home,W,6,0,Bologna,61.0,28983,Marek Hamšík,4-3-3,Andrea Gervasoni,Match Report,,20.0,14.0,,1,1,2016,Napoli
44,2016-04-25,15:00,Serie A,Matchweek 35,Mon,Away,L,0,1,Roma,53.0,35273,Marek Hamšík,4-3-3,Daniele Orsato,Match Report,,9.0,4.0,,0,0,2016,Napoli
45,2016-05-02,21:00,Serie A,Matchweek 36,Mon,Home,W,2,1,Atalanta,59.0,24514,Marek Hamšík,4-3-3,Piero Giacomelli,Match Report,,18.0,10.0,,0,0,2016,Napoli
46,2016-05-08,20:45,Serie A,Matchweek 37,Sun,Away,W,2,1,Torino,61.0,23095,Marek Hamšík,4-3-3,Antonio Damato,Match Report,,15.0,6.0,,0,0,2016,Napoli
47,2016-05-14,20:45,Serie A,Matchweek 38,Sat,Home,W,4,0,Frosinone,75.0,56452,Marek Hamšík,4-3-3,Domenico Celi,Match Report,,33.0,12.0,,0,0,2016,Napoli
0,2015-08-22,18:00,Serie A,Matchweek 1,Sat,Away,D,1,1,Hellas Verona,67.0,22075,Daniele De Rossi,4-3-3,Marco Guida,Match Report,,20.0,7.0,,0,0,2016,Roma
1,2015-08-30,18:00,Serie A,Matchweek 2,Sun,Home,W,2,1,Juventus,63.0,56040,Daniele De Rossi,4-3-3,Nicola Rizzoli,Match Report,,18.0,7.0,,0,0,2016,Roma
2,2015-09-12,18:00,Serie A,Matchweek 3,Sat,Away,W,2,0,Frosinone,57.0,9000,Francesco Totti,4-2-3-1,Andrea Gervasoni,Match Report,,20.0,3.0,,0,0,2016,Roma
4,2015-09-20,15:00,Serie A,Matchweek 4,Sun,Home,D,2,2,Sassuolo,67.0,60133,Francesco Totti,4-3-3,Davide Massa,Match Report,,21.0,7.0,,0,0,2016,Roma
5,2015-09-23,20:45,Serie A,Matchweek 5,Wed,Away,L,1,2,Sampdoria,67.0,21769,Daniele De Rossi,4-3-3,Luca Banti,Match Report,,24.0,8.0,,0,0,2016,Roma
6,2015-09-26,18:00,Serie A,Matchweek 6,Sat,Home,W,5,1,Carpi,68.0,56901,Daniele De Rossi,4-3-3,Massimiliano Irrati,Match Report,,17.0,10.0,,0,0,2016,Roma
8,2015-10-04,15:00,Serie A,Matchweek 7,Sun,Away,W,4,2,Palermo,61.0,25933,Daniele De Rossi,4-4-1-1,Antonio Damato,Match Report,,13.0,8.0,,0,0,2016,Roma
9,2015-10-17,18:00,Serie A,Matchweek 8,Sat,Home,W,3,1,Empoli,57.0,59658,Daniele De Rossi,4-4-1-1,Piero Giacomelli,Match Report,,9.0,5.0,,0,0,2016,Roma
11,2015-10-25,18:00,Serie A,Matchweek 9,Sun,Away,W,2,1,Fiorentina,29.0,36297,Daniele De Rossi,4-3-3,Daniele Orsato,Match Report,,6.0,4.0,,0,0,2016,Roma
12,2015-10-28,20:45,Serie A,Matchweek 10,Wed,Home,W,3,1,Udinese,64.0,29599,Alessandro Florenzi,4-3-3,Carmine Russo,Match Report,,19.0,8.0,,0,0,2016,Roma
13,2015-10-31,20:45,Serie A,Matchweek 11,Sat,Away,L,0,1,Inter,60.0,59213,Alessandro Florenzi,4-3-3,Nicola Rizzoli,Match Report,,19.0,9.0,,0,0,2016,Roma
15,2015-11-08,15:00,Serie A,Matchweek 12,Sun,Home,W,2,0,Lazio,45.0,35253,Radja Nainggolan,4-2-3-1,Paolo Tagliavento,Match Report,,14.0,2.0,,1,1,2016,Roma
16,2015-11-21,18:00,Serie A,Matchweek 13,Sat,Away,D,2,2,Bologna,52.0,23304,Alessandro Florenzi,4-3-3,Gianluca Rocchi,Match Report,,14.0,5.0,,2,2,2016,Roma
18,2015-11-29,15:00,Serie A,Matchweek 14,Sun,Home,L,0,2,Atalanta,59.0,29222,Daniele De Rossi,4-3-3,Giampaolo Calvarese,Match Report,,17.0,3.0,,0,0,2016,Roma
19,2015-12-05,15:00,Serie A,Matchweek 15,Sat,Away,D,1,1,Torino,60.0,19781,Daniele De Rossi,4-3-3,Antonio Damato,Match Report,,5.0,3.0,,0,0,2016,Roma
21,2015-12-13,18:00,Serie A,Matchweek 16,Sun,Away,D,0,0,Napoli,43.0,55726,Daniele De Rossi,4-2-3-1,Nicola Rizzoli,Match Report,,4.0,0.0,,0,0,2016,Roma
23,2015-12-20,15:00,Serie A,Matchweek 17,Sun,Home,W,2,0,Genoa,52.0,28133,Daniele De Rossi,4-3-3,Andrea Gervasoni,Match Report,,7.0,3.0,,0,0,2016,Roma
24,2016-01-06,15:00,Serie A,Matchweek 18,Wed,Away,D,3,3,Chievo,45.0,12000,Alessandro Florenzi,4-3-3,Massimiliano Irrati,Match Report,,14.0,5.0,,0,0,2016,Roma
25,2016-01-09,20:45,Serie A,Matchweek 19,Sat,Home,D,1,1,Milan,43.0,34777,Daniele De Rossi,4-3-3,Daniele Orsato,Match Report,,12.0,5.0,,0,0,2016,Roma
26,2016-01-17,15:00,Serie A,Matchweek 20,Sun,Home,D,1,1,Hellas Verona,68.0,29709,Daniele De Rossi,4-2-3-1,Davide Massa,Match Report,,16.0,4.0,,0,0,2016,Roma
27,2016-01-24,20:45,Serie A,Matchweek 21,Sun,Away,L,0,1,Juventus,45.0,38348,Daniele De Rossi,3-4-3,Luca Banti,Match Report,,5.0,1.0,,0,0,2016,Roma
28,2016-01-30,20:45,Serie A,Matchweek 22,Sat,Home,W,3,1,Frosinone,67.0,29799,Daniele De Rossi,3-4-3,Marco Guida,Match Report,,22.0,6.0,,0,0,2016,Roma
