,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
19,2017-06-25,16:00,Série A,Matchweek 10,Sun,Home,W,4,1,Vitória,48.0,15770.0,Wéverton,4-1-4-1,Rodrigo Batista Raposo,Match Report,,15,11,,0,0,2017,Athletico Paranaense
20,2017-07-02,16:00,Série A,Matchweek 11,Sun,Away,L,0,1,Sport Recife,42.0,11031.0,Wéverton,4-5-1,Grazianni Maciel Rocha,Match Report,,2,1,,0,0,2017,Athletico Paranaense
22,2017-07-09,11:00,Série A,Matchweek 12,Sun,Away,D,1,1,Chapecoense,56.0,9689.0,Wéverton,4-1-4-1,Caio Max Augusto Vieira,Match Report,,4,3,,0,0,2017,Athletico Paranaense
23,2017-07-12,21:45,Série A,Matchweek 13,Wed,Home,L,0,2,Cruzeiro,61.0,13897.0,Thiago Heleno,4-2-3-1,Braulio da Silva Machado,Match Report,,13,6,,0,0,2017,Athletico Paranaense
24,2017-07-15,19:00,Série A,Matchweek 14,Sat,Away,D,2,2,Corinthians,37.0,41201.0,Wéverton,4-2-3-1,Sandro Ricci,Match Report,,11,4,,0,0,2017,Athletico Paranaense
25,2017-07-20,21:00,Série A,Matchweek 15,Thu,Home,D,0,0,Botafogo (RJ),60.0,15134.0,Wéverton,4-1-4-1,Anderson Daronco,Match Report,,13,3,,0,0,2017,Athletico Paranaense
26,2017-07-23,19:00,Série A,Matchweek 16,Sun,Home,L,0,2,Ponte Preta,71.0,13661.0,Paulo André,4-2-3-1,Pablo Dos Santos Alves,Match Report,,19,8,,0,0,2017,Athletico Paranaense
27,2017-07-31,20:00,Série A,Matchweek 17,Mon,Away,W,1,0,Vasco da Gama,44.0,8330.0,Wéverton,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,7,3,,0,0,2017,Athletico Paranaense
28,2017-08-03,19:30,Série A,Matchweek 18,Thu,Home,W,5,0,Avaí,62.0,11998.0,Thiago Heleno,4-2-3-1,Leandro Bizzio Marinho,Match Report,,18,6,,0,0,2017,Athletico Paranaense
29,2017-08-06,16:00,Série A,Matchweek 19,Sun,Away,W,1,0,Palmeiras,34.0,29779.0,Thiago Heleno,4-2-3-1,Rodrigo Batista Raposo,Match Report,,7,5,,0,0,2017,Athletico Paranaense
31,2017-08-13,19:00,Série A,Matchweek 20,Sun,Home,W,4,1,Bahia,57.0,11964.0,Wéverton,4-2-3-1,Sandro Ricci,Match Report,,19,9,,1,1,2017,Athletico Paranaense
32,2017-08-20,11:00,Série A,Matchweek 21,Sun,Away,D,0,0,Grêmio,48.0,15369.0,Wéverton,4-2-3-1,Jailson Macêdo Freitas,Match Report,,14,3,,0,0,2017,Athletico Paranaense
33,2017-08-27,16:00,Série A,Matchweek 22,Sun,Away,L,0,2,Flamengo,48.0,10199.0,Paulo André,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,12,3,,0,0,2017,Athletico Paranaense
34,2017-09-10,11:00,Série A,Matchweek 23,Sun,Home,D,1,1,Coritiba,64.0,17420.0,Wéverton,4-2-3-1,Anderson Daronco,Match Report,,17,6,,1,2,2017,Athletico Paranaense
35,2017-09-17,16:00,Série A,Matchweek 24,Sun,Home,W,3,1,Fluminense,53.0,11329.0,Wéverton,4-2-3-1,Raphael Claus,Match Report,,16,8,,0,0,2017,Athletico Paranaense
36,2017-09-23,21:00,Série A,Matchweek 25,Sat,Away,L,0,1,Santos,55.0,4257.0,Wéverton,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,17,5,,0,0,2017,Athletico Paranaense
37,2017-10-01,19:00,Série A,Matchweek 26,Sun,Home,L,0,2,Atlético Mineiro,63.0,11418.0,Thiago Heleno,4-2-3-1,Wagner Reway,Match Report,,18,6,,0,0,2017,Athletico Paranaense
38,2017-10-11,19:30,Série A,Matchweek 27,Wed,Home,D,2,2,Atl Goianiense,62.0,5864.0,Wéverton,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,16,6,,0,1,2017,Athletico Paranaense
39,2017-10-14,21:00,Série A,Matchweek 28,Sat,Away,L,1,2,São Paulo,44.0,26833.0,Wéverton,4-4-2,Marcelo de Lima Henrique,Match Report,,7,2,,0,0,2017,Athletico Paranaense
40,2017-10-19,19:00,Série A,Matchweek 29,Thu,Away,W,3,2,Vitória,38.0,7741.0,Wéverton,4-2-3-1,André Luiz de Freitas Castro,Match Report,,10,7,,0,0,2017,Athletico Paranaense
41,2017-10-22,17:00,Série A,Matchweek 30,Sun,Home,W,2,1,Sport Recife,57.0,10407.0,Wéverton,4-2-3-1,Thiago Duarte Peixoto,Match Report,,18,8,,1,1,2017,Athletico Paranaense
42,2017-10-28,21:00,Série A,Matchweek 31,Sat,Home,D,0,0,Chapecoense,63.0,9774.0,Wéverton,4-2-3-1,Jailson Macêdo Freitas,Match Report,,15,4,,0,0,2017,Athletico Paranaense
43,2017-11-05,17:00,Série A,Matchweek 32,Sun,Away,L,0,1,Cruzeiro,52.0,8157.0,Wéverton,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,9,3,,0,0,2017,Athletico Paranaense
44,2017-11-08,21:00,Série A,Matchweek 33,Wed,Home,L,0,1,Corinthians,62.0,18062.0,Wéverton,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,16,2,,0,1,2017,Athletico Paranaense
45,2017-11-11,17:00,Série A,Matchweek 34,Sat,Away,W,1,0,Botafogo (RJ),43.0,8399.0,Wéverton,4-2-3-1,Anderson Daronco,Match Report,,6,3,,0,0,2017,Athletico Paranaense
46,2017-11-15,17:00,Série A,Matchweek 35,Wed,Away,L,1,2,Ponte Preta,60.0,5997.0,Wéverton,4-2-3-1,Wilton Sampaio,Match Report,,5,3,,0,0,2017,Athletico Paranaense
47,2017-11-19,19:00,Série A,Matchweek 36,Sun,Home,W,3,1,Vasco da Gama,42.0,9252.0,Wéverton,4-2-3-1,Leandro Bizzio Marinho,Match Report,,19,6,,0,0,2017,Athletico Paranaense
48,2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,L,0,1,Avaí,63.0,13394.0,Wéverton,4-2-3-1,Wilton Sampaio,Match Report,,14,2,,0,1,2017,Athletico Paranaense
49,2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,W,3,0,Palmeiras,35.0,12879.0,Thiago Heleno,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,10,6,,1,1,2017,Athletico Paranaense
0,2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,W,6,2,Ath Paranaense,40.0,8127.0,Tiago Pagnussat,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,27,10,,0,0,2017,Bahia
1,2017-05-21,11:00,Série A,Matchweek 2,Sun,Away,L,1,2,Vasco da Gama,40.0,19030.0,Edson,4-2-3-1,Leandro Bizzio Marinho,Match Report,,9,3,,0,0,2017,Bahia
2,2017-05-28,19:00,Série A,Matchweek 3,Sun,Away,L,0,1,Botafogo (RJ),52.0,7886.0,Tiago Pagnussat,4-2-3-1,Rodolpho Toski Marques,Match Report,,14,8,,0,0,2017,Bahia
3,2017-06-05,20:00,Série A,Matchweek 4,Mon,Home,W,3,0,Atl Goianiense,59.0,13364.0,Tiago Pagnussat,4-2-3-1,Rodrigo Batista Raposo,Match Report,,18,8,,0,0,2017,Bahia
4,2017-06-08,21:00,Série A,Matchweek 5,Thu,Home,W,1,0,Cruzeiro,59.0,18917.0,Tiago Pagnussat,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,19,5,,0,0,2017,Bahia
5,2017-06-12,20:00,Série A,Matchweek 6,Mon,Away,L,0,1,Grêmio,36.0,22103.0,Tiago Pagnussat,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,7,3,,0,0,2017,Bahia
6,2017-06-15,16:00,Série A,Matchweek 7,Thu,Away,D,0,0,Coritiba,52.0,19534.0,Tiago Pagnussat,4-2-3-1,Wagner Reway,Match Report,,10,3,,0,0,2017,Bahia
7,2017-06-18,16:00,Série A,Matchweek 8,Sun,Home,L,2,4,Palmeiras,62.0,33186.0,Tiago Pagnussat,4-2-3-1,Rodolpho Toski Marques,Match Report,,15,9,,0,0,2017,Bahia
8,2017-06-22,19:30,Série A,Matchweek 9,Thu,Away,L,0,3,Corinthians,51.0,34250.0,Tiago Pagnussat,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,18,1,,0,0,2017,Bahia
9,2017-06-25,18:30,Série A,Matchweek 10,Sun,Home,L,0,1,Flamengo,43.0,21929.0,Tiago Pagnussat,4-2-3-1,Igor Junior Benevenuto,Match Report,,14,3,,0,0,2017,Bahia
10,2017-07-02,16:00,Série A,Matchweek 11,Sun,Away,D,0,0,Vitória,45.0,10741.0,Tiago Pagnussat,4-2-3-1,Raphael Claus,Match Report,,6,1,,0,0,2017,Bahia
11,2017-07-09,16:00,Série A,Matchweek 12,Sun,Home,D,1,1,Fluminense,72.0,18267.0,Tiago Pagnussat,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,19,5,,0,0,2017,Bahia
12,2017-07-12,19:30,Série A,Matchweek 13,Wed,Away,W,3,0,Ponte Preta,34.0,4181.0,Tiago Pagnussat,4-2-3-1,Rafael Traci,Match Report,,11,7,,0,0,2017,Bahia
13,2017-07-16,19:00,Série A,Matchweek 14,Sun,Home,D,1,1,Avaí,67.0,12389.0,Lucas Fonseca,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,21,5,,0,0,2017,Bahia
14,2017-07-19,21:45,Série A,Matchweek 15,Wed,Away,W,2,0,Atlético Mineiro,31.0,12177.0,Tiago Pagnussat,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,11,5,,1,1,2017,Bahia
15,2017-07-23,11:00,Série A,Matchweek 16,Sun,Away,L,0,3,Santos,49.0,32869.0,Tiago Pagnussat,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,19,5,,0,0,2017,Bahia
16,2017-07-30,16:00,Série A,Matchweek 17,Sun,Home,L,1,3,Sport Recife,57.0,17869.0,Tiago Pagnussat,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,16,7,,0,0,2017,Bahia
17,2017-08-02,19:30,Série A,Matchweek 18,Wed,Away,D,1,1,Chapecoense,52.0,3466.0,Tiago Pagnussat,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,12,3,,0,0,2017,Bahia
18,2017-08-06,16:00,Série A,Matchweek 19,Sun,Home,W,2,1,São Paulo,32.0,24072.0,Tiago Pagnussat,4-2-3-1,Joao Batista de Arruda,Match Report,,11,5,,0,0,2017,Bahia
19,2017-08-13,19:00,Série A,Matchweek 20,Sun,Away,L,1,4,Ath Paranaense,43.0,11964.0,Tiago Pagnussat,4-2-3-1,Sandro Ricci,Match Report,,12,3,,0,0,2017,Bahia
20,2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,W,3,0,Vasco da Gama,44.0,21691.0,Tiago Pagnussat,4-2-3-1,Raphael Claus,Match Report,,11,5,,0,0,2017,Bahia
21,2017-08-27,16:00,Série A,Matchweek 22,Sun,Home,L,1,2,Botafogo (RJ),39.0,22585.0,Tiago Pagnussat,4-2-3-1,Heber Roberto Lopes,Match Report,,13,4,,0,0,2017,Bahia
22,2017-09-11,20:00,Série A,Matchweek 23,Mon,Away,D,1,1,Atl Goianiense,57.0,3818.0,Edson,4-2-3-1,Thiago Duarte Peixoto,Match Report,,11,4,,0,0,2017,Bahia
23,2017-09-17,19:00,Série A,Matchweek 24,Sun,Away,L,0,1,Cruzeiro,49.0,11754.0,Tiago Pagnussat,4-2-3-1,Wagner Reway,Match Report,,14,5,,0,0,2017,Bahia
24,2017-09-24,19:00,Série A,Matchweek 25,Sun,Home,W,1,0,Grêmio,42.0,12789.0,Tiago Pagnussat,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,15,6,,1,1,2017,Bahia
25,2017-09-30,16:00,Série A,Matchweek 26,Sat,Home,D,1,1,Coritiba,54.0,20860.0,Tiago Pagnussat,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,11,4,,0,0,2017,Bahia
26,2017-10-12,21:00,Série A,Matchweek 27,Thu,Away,D,2,2,Palmeiras,55.0,25234.0,Renê Júnior,4-2-3-1,Rafael Traci,Match Report,,17,10,,1,1,2017,Bahia
27,2017-10-15,18:00,Série A,Matchweek 28,Sun,Home,W,2,0,Corinthians,47.0,23413.0,Tiago Pagnussat,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,7,3,,0,0,2017,Bahia
28,2017-10-19,21:00,Série A,Matchweek 29,Thu,Away,L,1,4,Flamengo,38.0,8282.0,Tiago Pagnussat,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,13,3,,1,1,2017,Bahia
29,2017-10-22,16:00,Série A,Matchweek 30,Sun,Home,W,2,1,Vitória,54.0,31185.0,Tiago Pagnussat,4-2-3-1,Marcelo de Lima Henrique,Match Report,,8,6,,0,0,2017,Bahia
30,2017-10-29,17:00,Série A,Matchweek 31,Sun,Away,D,1,1,Fluminense,32.0,12841.0,Tiago Pagnussat,4-2-3-1,Wilton Sampaio,Match Report,,6,1,,0,0,2017,Bahia
31,2017-11-05,17:00,Série A,Matchweek 32,Sun,Home,W,2,0,Ponte Preta,51.0,20539.0,Tiago Pagnussat,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,17,6,,0,0,2017,Bahia
32,2017-11-08,19:30,Série A,Matchweek 33,Wed,Away,W,2,1,Avaí,55.0,4412.0,Tiago Pagnussat,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,10,6,,0,0,2017,Bahia
33,2017-11-12,17:00,Série A,Matchweek 34,Sun,Home,D,2,2,Atlético Mineiro,56.0,29769.0,Tiago Pagnussat,4-2-3-1,Raphael Claus,Match Report,,20,5,,1,1,2017,Bahia
34,2017-11-16,20:00,Série A,Matchweek 35,Thu,Home,W,3,1,Santos,41.0,22896.0,Tiago Pagnussat,4-2-3-1,Sandro Ricci,Match Report,,9,4,,2,2,2017,Bahia
35,2017-11-19,16:00,Série A,Matchweek 36,Sun,Away,L,0,1,Sport Recife,54.0,5556.0,Tiago Pagnussat,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,8,2,,0,0,2017,Bahia
36,2017-11-26,18:00,Série A,Matchweek 37,Sun,Home,L,0,1,Chapecoense,62.0,35437.0,Tiago Pagnussat,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,14,3,,0,1,2017,Bahia
37,2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,São Paulo,41.0,60485.0,Tiago Pagnussat,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,9,3,,0,0,2017,Bahia
2,2017-05-14,16:00,Série A,Matchweek 1,Sun,Away,L,0,1,Cruzeiro,62.0,11416.0,Maicon,3-4-3,Marcelo de Lima Henrique,Match Report,,13,3,,0,0,2017,Sao Paulo
3,2017-05-22,20:00,Série A,Matchweek 2,Mon,Home,W,2,0,Avaí,55.0,12427.0,Diego Lugano,4-3-2-1,Caio Max Augusto Vieira,Match Report,,11,4,,0,0,2017,Sao Paulo
4,2017-05-27,19:00,Série A,Matchweek 3,Sat,Home,W,2,0,Palmeiras,37.0,33288.0,Lucas Pratto,3-4-3,Anderson Daronco,Match Report,,8,5,,0,0,2017,Sao Paulo
5,2017-06-04,16:00,Série A,Matchweek 4,Sun,Away,L,0,1,Ponte Preta,55.0,6246.0,Lucas Pratto,3-4-3,Rodolpho Toski Marques,Match Report,,11,3,,0,0,2017,Sao Paulo
6,2017-06-08,19:30,Série A,Matchweek 5,Thu,Home,W,2,0,Vitória,51.0,12536.0,Maicon,3-4-3,Rafael Traci,Match Report,,18,9,,0,0,2017,Sao Paulo
7,2017-06-11,16:00,Série A,Matchweek 6,Sun,Away,L,2,3,Corinthians,45.0,42443.0,Lucas Pratto,3-1-4-2,Ricardo Marques Ribeiro,Match Report,,12,4,,0,0,2017,Sao Paulo
8,2017-06-14,19:30,Série A,Matchweek 7,Wed,Away,D,0,0,Sport Recife,43.0,10810.0,Lucas Pratto,3-4-3,Heber Roberto Lopes,Match Report,,7,1,,0,0,2017,Sao Paulo
9,2017-06-18,16:00,Série A,Matchweek 8,Sun,Home,L,1,2,Atlético Mineiro,60.0,22704.0,Lucas Pratto,3-4-3,Braulio da Silva Machado,Match Report,,12,2,,0,0,2017,Sao Paulo
10,2017-06-21,21:45,Série A,Matchweek 9,Wed,Away,L,0,1,Ath Paranaense,66.0,19150.0,Diego Lugano,3-4-3,Wagner do Nascimento Magalhaes,Match Report,,28,5,,0,0,2017,Sao Paulo
11,2017-06-25,16:00,Série A,Matchweek 10,Sun,Home,D,1,1,Fluminense,52.0,17742.0,Lucas Pratto,4-2-3-1,Anderson Daronco,Match Report,,15,3,,0,0,2017,Sao Paulo
12,2017-07-02,16:00,Série A,Matchweek 11,Sun,Away,L,0,2,Flamengo,52.0,17302.0,Lucas Pratto,4-3-2-1,Leandro Pedro Vuaden,Match Report,,12,3,,0,0,2017,Sao Paulo
13,2017-07-09,19:00,Série A,Matchweek 12,Sun,Away,L,2,3,Santos,49.0,10322.0,Rodrigo Caio,4-2-3-1,Sandro Ricci,Match Report,,14,5,,0,1,2017,Sao Paulo
14,2017-07-13,19:30,Série A,Matchweek 13,Thu,Home,D,2,2,Atl Goianiense,74.0,31333.0,Lucas Pratto,4-2-3-1,Marielson Alves Silva,Match Report,,19,4,,0,0,2017,Sao Paulo
15,2017-07-16,16:00,Série A,Matchweek 14,Sun,Away,L,0,2,Chapecoense,67.0,10742.0,Lucas Pratto,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,9,3,,0,0,2017,Sao Paulo
16,2017-07-19,21:45,Série A,Matchweek 15,Wed,Home,W,1,0,Vasco da Gama,45.0,22574.0,Rodrigo Caio,4-2-3-1,Wagner Reway,Match Report,,11,3,,0,0,2017,Sao Paulo
17,2017-07-24,20:00,Série A,Matchweek 16,Mon,Home,D,1,1,Grêmio,55.0,51511.0,Edimar Fraga,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,6,2,,0,0,2017,Sao Paulo
18,2017-07-29,16:00,Série A,Matchweek 17,Sat,Away,W,4,3,Botafogo (RJ),64.0,17139.0,Lucas Pratto,4-1-4-1,André Luiz de Freitas Castro,Match Report,,21,7,,0,1,2017,Sao Paulo
19,2017-08-03,19:30,Série A,Matchweek 18,Thu,Home,L,1,2,Coritiba,67.0,53635.0,Lucas Pratto,4-3-3,Pericles Bassols Pegado Cortez,Match Report,,26,11,,0,0,2017,Sao Paulo
20,2017-08-06,16:00,Série A,Matchweek 19,Sun,Away,L,1,2,Bahia,68.0,24072.0,Hernanes,4-1-4-1,Joao Batista de Arruda,Match Report,,11,4,,1,1,2017,Sao Paulo
21,2017-08-13,11:00,Série A,Matchweek 20,Sun,Home,W,3,2,Cruzeiro,43.0,56052.0,Hernanes,4-1-4-1,Rafael Traci,Match Report,,9,4,,1,1,2017,Sao Paulo
22,2017-08-20,16:00,Série A,Matchweek 21,Sun,Away,D,1,1,Avaí,63.0,9006.0,Rodrigo Caio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,15,7,,1,1,2017,Sao Paulo
23,2017-08-27,16:00,Série A,Matchweek 22,Sun,Away,L,2,4,Palmeiras,42.0,33537.0,Hernanes,4-1-4-1,Sandro Ricci,Match Report,,10,3,,0,0,2017,Sao Paulo
24,2017-09-09,19:00,Série A,Matchweek 23,Sat,Home,D,2,2,Ponte Preta,46.0,42724.0,Rodrigo Caio,4-2-3-1,Marcelo de Lima Henrique,Match Report,,9,3,,0,0,2017,Sao Paulo
25,2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,W,2,1,Vitória,57.0,12805.0,Hernanes,4-1-4-1,Rodolpho Toski Marques,Match Report,,16,6,,0,0,2017,Sao Paulo
26,2017-09-24,11:00,Série A,Matchweek 25,Sun,Home,D,1,1,Corinthians,49.0,61142.0,Lucas Pratto,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,12,6,,0,0,2017,Sao Paulo
27,2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,W,1,0,Sport Recife,47.0,43071.0,Hernanes,4-1-4-1,Anderson Daronco,Match Report,,7,7,,0,0,2017,Sao Paulo
28,2017-10-11,21:45,Série A,Matchweek 27,Wed,Away,L,0,1,Atlético Mineiro,53.0,17606.0,Hernanes,4-1-4-1,Heber Roberto Lopes,Match Report,,9,2,,0,0,2017,Sao Paulo
29,2017-10-14,21:00,Série A,Matchweek 28,Sat,Home,W,2,1,Ath Paranaense,56.0,26833.0,Rodrigo Caio,4-1-4-1,Marcelo de Lima Henrique,Match Report,,23,8,,0,0,2017,Sao Paulo
30,2017-10-18,21:45,Série A,Matchweek 29,Wed,Away,L,1,3,Fluminense,63.0,22999.0,Hernanes,4-1-4-1,Leandro Pedro Vuaden,Match Report,,10,3,,0,0,2017,Sao Paulo
31,2017-10-22,17:00,Série A,Matchweek 30,Sun,Home,W,2,0,Flamengo,40.0,32915.0,Rodrigo Caio,4-1-4-1,Rafael Traci,Match Report,,5,3,,0,0,2017,Sao Paulo
32,2017-10-28,17:00,Série A,Matchweek 31,Sat,Home,W,2,1,Santos,46.0,40004.0,Hernanes,4-1-4-1,Anderson Daronco,Match Report,,16,5,,0,0,2017,Sao Paulo
33,2017-11-04,19:00,Série A,Matchweek 32,Sat,Away,W,1,0,Atl Goianiense,60.0,17697.0,Hernanes,4-1-4-1,Braulio da Silva Machado,Match Report,,12,2,,0,0,2017,Sao Paulo
34,2017-11-09,20:00,Série A,Matchweek 33,Thu,Home,D,2,2,Chapecoense,69.0,35037.0,Hernanes,4-1-4-1,Marcelo de Lima Henrique,Match Report,,17,5,,0,0,2017,Sao Paulo
35,2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,D,1,1,Vasco da Gama,49.0,17447.0,Hernanes,4-2-3-1,Leandro Pedro Vuaden,Match Report,,7,1,,0,0,2017,Sao Paulo
36,2017-11-15,19:30,Série A,Matchweek 35,Wed,Away,L,0,1,Grêmio,61.0,20542.0,Hernanes,4-1-4-1,Rodolpho Toski Marques,Match Report,,10,4,,0,0,2017,Sao Paulo
37,2017-11-19,17:00,Série A,Matchweek 36,Sun,Home,D,0,0,Botafogo (RJ),64.0,25711.0,Petros,4-5-1,Wilton Sampaio,Match Report,,9,2,,0,0,2017,Sao Paulo
38,2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,W,2,1,Coritiba,63.0,32739.0,Sidão,4-3-3,Anderson Daronco,Match Report,,10,4,,0,0,2017,Sao Paulo
39,2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Bahia,60.0,60485.0,Diego Lugano,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,13,3,,0,0,2017,Sao Paulo
2,2017-05-14,11:00,Série A,Matchweek 1,Sun,Home,W,3,2,Santos,38.0,11835.0,Henrique,4-2-3-1,Wagner Reway,Match Report,,9,5,,1,1,2017,Fluminense
3,2017-05-21,16:00,Série A,Matchweek 2,Sun,Away,W,2,1,Atlético Mineiro,40.0,16145.0,Henrique,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,15,5,,1,1,2017,Fluminense
4,2017-05-27,16:00,Série A,Matchweek 3,Sat,Away,L,2,3,Vasco da Gama,58.0,20442.0,Henrique,4-3-3,Raphael Claus,Match Report,,12,6,,2,2,2017,Fluminense
5,2017-06-03,18:00,Série A,Matchweek 4,Sat,Home,W,2,1,Vitória,56.0,13801.0,Henrique,4-3-3,Ricardo Marques Ribeiro,Match Report,,17,6,,0,0,2017,Fluminense
6,2017-06-06,20:00,Série A,Matchweek 5,Tue,Home,D,1,1,Ath Paranaense,54.0,14843.0,Henrique,4-2-3-1,Igor Junior Benevenuto,Match Report,,15,7,,0,0,2017,Fluminense
7,2017-06-10,16:00,Série A,Matchweek 6,Sat,Away,L,1,3,Palmeiras,44.0,33066.0,Henrique,4-2-3-1,André Luiz de Freitas Castro,Match Report,,10,3,,0,0,2017,Fluminense
8,2017-06-15,21:00,Série A,Matchweek 7,Thu,Home,L,0,2,Grêmio,50.0,11652.0,Henrique,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,13,4,,0,0,2017,Fluminense
9,2017-06-18,16:00,Série A,Matchweek 8,Sun,Home,D,2,2,Flamengo,40.0,33112.0,Henrique,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,12,4,,1,1,2017,Fluminense
10,2017-06-21,21:45,Série A,Matchweek 9,Wed,Away,W,3,0,Avaí,51.0,5239.0,Henrique,4-2-3-1,Marielson Alves Silva,Match Report,,16,5,,0,0,2017,Fluminense
11,2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,D,1,1,São Paulo,48.0,17742.0,Henrique,4-2-3-1,Anderson Daronco,Match Report,,9,7,,0,0,2017,Fluminense
13,2017-07-03,20:00,Série A,Matchweek 11,Mon,Home,D,3,3,Chapecoense,69.0,7536.0,Henrique,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,12,8,,0,0,2017,Fluminense
14,2017-07-09,16:00,Série A,Matchweek 12,Sun,Away,D,1,1,Bahia,28.0,18267.0,Henrique,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,7,2,,0,0,2017,Fluminense
15,2017-07-12,21:00,Série A,Matchweek 13,Wed,Home,L,0,1,Botafogo (RJ),57.0,14851.0,Henrique,4-2-3-1,Wagner Reway,Match Report,,12,0,,0,0,2017,Fluminense
16,2017-07-16,19:00,Série A,Matchweek 14,Sun,Away,W,2,1,Coritiba,48.0,10843.0,Gustavo Scarpa,4-3-3,Leandro Bizzio Marinho,Match Report,,6,2,,0,0,2017,Fluminense
17,2017-07-20,19:30,Série A,Matchweek 15,Thu,Home,D,1,1,Cruzeiro,49.0,5753.0,Henrique,4-3-3,Leandro Pedro Vuaden,Match Report,,18,7,,1,1,2017,Fluminense
18,2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,L,0,1,Corinthians,55.0,23863.0,Henrique,4-2-3-1,Rafael Traci,Match Report,,20,5,,0,0,2017,Fluminense
20,2017-08-02,19:30,Série A,Matchweek 18,Wed,Away,D,2,2,Sport Recife,31.0,15469.0,Henrique,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,10,4,,0,0,2017,Fluminense
21,2017-08-05,19:00,Série A,Matchweek 19,Sat,Home,W,3,1,Atl Goianiense,52.0,27278.0,Henrique,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,12,7,,0,0,2017,Fluminense
22,2017-08-09,20:00,Série A,Matchweek 17,Wed,Away,D,0,0,Ponte Preta,55.0,5977.0,Henrique,4-1-4-1,Heber Roberto Lopes,Match Report,,9,3,,0,0,2017,Fluminense
23,2017-08-14,20:00,Série A,Matchweek 20,Mon,Away,D,0,0,Santos,48.0,22018.0,Henrique,4-2-3-1,André Luiz de Freitas Castro,Match Report,,7,2,,0,0,2017,Fluminense
24,2017-08-21,20:00,Série A,Matchweek 21,Mon,Home,W,2,1,Atlético Mineiro,50.0,10412.0,Henrique,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,17,9,,0,0,2017,Fluminense
25,2017-08-26,16:00,Série A,Matchweek 22,Sat,Home,L,0,1,Vasco da Gama,57.0,23460.0,Henrique,4-3-2-1,Ricardo Marques Ribeiro,Match Report,,8,1,,0,0,2017,Fluminense
26,2017-09-10,16:00,Série A,Matchweek 23,Sun,Away,D,2,2,Vitória,45.0,12444.0,Henrique,4-3-2-1,Wagner Reway,Match Report,,8,4,,1,1,2017,Fluminense
28,2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,L,1,3,Ath Paranaense,47.0,11329.0,Gustavo Scarpa,4-2-3-1,Raphael Claus,Match Report,,10,2,,0,0,2017,Fluminense
