,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
16,2020-10-18,20:30,Série A,Matchweek 17,Sun,Home,W,2,0,Sport Recife,1.1,0.1,50,,Leo Ortiz,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,18,4,18.8,0.0,0,0,2020,Bragantino
17,2020-10-24,17:00,Série A,Matchweek 18,Sat,Home,W,2,0,Goiás,2.1,1.0,52,,Leo Ortiz,4-3-3,Ramon Abatti Abel,Match Report,,13,4,20.8,0.0,0,1,2020,Bragantino
18,2020-11-02,20:00,Série A,Matchweek 19,Mon,Away,L,1,2,Grêmio,0.5,2.1,45,,Leo Ortiz,4-3-3,Savio Pereira,Match Report,,13,7,26.4,2.0,0,0,2020,Bragantino
19,2020-11-08,18:15,Série A,Matchweek 20,Sun,Home,D,1,1,Santos,1.5,0.2,48,,Leo Ortiz,4-2-3-1,Vinicius Furlan,Match Report,,12,2,17.7,2.0,0,0,2020,Bragantino
20,2020-11-16,20:00,Série A,Matchweek 21,Mon,Away,W,2,1,Botafogo (RJ),2.1,1.2,39,,Leo Ortiz,4-4-2,Rodolpho Toski Marques,Match Report,,10,3,16.6,0.0,1,1,2020,Bragantino
21,2020-11-20,20:00,Série A,Matchweek 22,Fri,Home,W,4,0,Bahia,1.7,0.5,52,,Claudinho,4-4-2,Anderson Daronco,Match Report,,12,7,18.1,2.0,0,0,2020,Bragantino
22,2020-11-30,20:00,Série A,Matchweek 23,Mon,Away,D,0,0,Fluminense,0.5,0.4,54,,Cleiton Schwengber,4-3-3,Dyorgines José Padovani Andrade,Match Report,,11,4,22.8,2.0,0,0,2020,Bragantino
23,2020-12-05,21:00,Série A,Matchweek 24,Sat,Away,D,0,0,Coritiba,1.1,0.4,54,,Leo Ortiz,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,23,5,21.4,1.0,0,0,2020,Bragantino
24,2020-12-12,17:00,Série A,Matchweek 25,Sat,Home,W,2,1,Fortaleza,1.4,1.7,52,,Leo Ortiz,4-4-2,Heber Roberto Lopes,Match Report,,14,7,20.5,1.0,0,0,2020,Bragantino
25,2020-12-20,16:00,Série A,Matchweek 26,Sun,Home,L,0,1,Ath Paranaense,1.0,0.7,71,,Leo Ortiz,4-4-2,Braulio da Silva Machado,Match Report,,21,6,18.3,2.0,0,0,2020,Bragantino
26,2020-12-27,18:15,Série A,Matchweek 27,Sun,Away,L,0,1,Palmeiras,1.5,0.7,58,,Leo Ortiz,4-2-3-1,Raphael Claus,Match Report,,20,2,19.7,0.0,0,0,2020,Bragantino
27,2021-01-06,21:30,Série A,Matchweek 28,Wed,Home,W,4,2,São Paulo,2.6,1.5,47,,Claudinho,4-1-4-1,Luiz Flávio de Oliveira,Match Report,,23,10,18.5,0.0,0,0,2020,Bragantino
28,2021-01-11,20:00,Série A,Matchweek 29,Mon,Home,D,2,2,Atlético Mineiro,1.0,2.1,43,,Claudinho,4-3-3,Caio Max Augusto Vieira,Match Report,,11,4,18.3,0.0,0,0,2020,Bragantino
29,2021-01-17,20:30,Série A,Matchweek 30,Sun,Away,W,2,1,Ceará,2.2,1.5,63,,Claudinho,4-3-3,Marcelo de Lima Henrique,Match Report,,13,5,22.0,1.0,2,2,2020,Bragantino
30,2021-01-20,21:30,Série A,Matchweek 31,Wed,Home,W,4,1,Vasco da Gama,1.3,0.8,52,,Claudinho,4-3-3,Leandro Pedro Vuaden,Match Report,,20,9,21.0,1.0,0,0,2020,Bragantino
31,2021-01-25,20:00,Série A,Matchweek 32,Mon,Away,W,2,0,Corinthians,1.6,0.5,40,,Leo Ortiz,4-4-2,Bruno Arleu de Araujo,Match Report,,13,4,19.0,0.0,0,0,2020,Bragantino
32,2021-01-31,18:15,Série A,Matchweek 33,Sun,Away,L,1,2,Internacional,1.6,1.9,63,,Claudinho,4-3-3,Savio Pereira,Match Report,,16,6,14.8,0.0,0,0,2020,Bragantino
33,2021-02-03,19:15,Série A,Matchweek 34,Wed,Home,W,2,0,Atl Goianiense,3.2,0.6,51,,Claudinho,4-4-2,Paulo Roberto Alves Júnior,Match Report,,20,9,16.1,0.0,1,1,2020,Bragantino
34,2021-02-07,20:30,Série A,Matchweek 35,Sun,Home,D,1,1,Flamengo,0.9,2.0,46,,Claudinho,4-3-3,Wilton Sampaio,Match Report,,12,5,24.6,2.0,0,0,2020,Bragantino
35,2021-02-15,20:00,Série A,Matchweek 36,Mon,Away,D,0,0,Sport Recife,1.3,0.1,68,,Claudinho,4-1-4-1,Leandro Pedro Vuaden,Match Report,,22,6,20.6,2.0,0,0,2020,Bragantino
36,2021-02-21,20:30,Série A,Matchweek 37,Sun,Away,D,0,0,Goiás,0.6,1.1,56,,Claudinho,4-3-3,Jean Pierre Goncalves Lima,Match Report,,14,5,19.3,0.0,0,0,2020,Bragantino
37,2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,1,0,Grêmio,1.9,1.1,55,,Claudinho,4-3-3,Ramon Abatti Abel,Match Report,,19,6,16.9,0.0,0,0,2020,Bragantino
0,2020-08-08,21:00,Série A,Matchweek 1,Sat,Away,L,2,3,Sport Recife,2.3,1.7,59,,Luiz Otávio,4-2-3-1,Edina Alves Batista,Match Report,,11,5,17.6,1.0,0,0,2020,Ceara
1,2020-08-12,21:30,Série A,Matchweek 2,Wed,Home,D,1,1,Grêmio,1.3,1.6,43,,Luiz Otávio,4-2-3-1,Caio Max Augusto Vieira,Match Report,,11,5,18.0,0.0,0,0,2020,Ceara
2,2020-08-16,11:00,Série A,Matchweek 3,Sun,Away,L,0,2,Atlético Mineiro,1.0,2.1,39,,Luiz Otávio,4-2-3-1,Savio Pereira,Match Report,,13,1,24.1,1.0,0,0,2020,Ceara
3,2020-08-20,20:00,Série A,Matchweek 4,Thu,Home,L,0,3,Vasco da Gama,1.3,1.1,57,,Luiz Otávio,4-1-4-1,Thiago Duarte Peixoto,Match Report,,22,2,20.1,2.0,0,0,2020,Ceara
4,2020-08-23,20:00,Série A,Matchweek 5,Sun,Home,W,2,0,Bahia,2.0,0.8,39,,Luiz Otávio,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,11,4,14.7,0.0,0,0,2020,Ceara
5,2020-08-30,18:00,Série A,Matchweek 6,Sun,Away,W,2,0,Atl Goianiense,1.1,1.0,46,,Samuel Xavier,4-2-3-1,Igor Junior Benevenuto,Match Report,,13,5,21.5,1.0,0,0,2020,Ceara
6,2020-09-02,19:00,Série A,Matchweek 7,Wed,Home,W,1,0,Fortaleza,0.7,0.1,28,,Luiz Otávio,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,9,4,20.3,0.0,0,0,2020,Ceara
7,2020-09-05,21:00,Série A,Matchweek 8,Sat,Home,L,0,1,Santos,2.2,0.5,61,,Luiz Otávio,4-2-3-1,Wagner Reway,Match Report,,16,8,20.2,1.0,0,0,2020,Ceara
8,2020-09-10,19:15,Série A,Matchweek 9,Thu,Away,L,0,2,Internacional,0.2,1.9,39,,Fernando Prass,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,6,0,22.8,0.0,0,0,2020,Ceara
9,2020-09-13,18:00,Série A,Matchweek 10,Sun,Home,W,2,0,Flamengo,0.5,0.7,38,,Luiz Otávio,4-4-2,Marielson Alves Silva,Match Report,,8,3,17.9,0.0,0,0,2020,Ceara
10,2020-09-19,19:00,Série A,Matchweek 11,Sat,Away,L,2,4,Bragantino,0.7,2.9,58,,Luiz Otávio,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,13,6,19.1,2.0,0,0,2020,Ceara
11,2020-09-27,18:15,Série A,Matchweek 12,Sun,Home,D,2,2,Goiás,1.3,1.7,60,,Luiz Otávio,4-2-3-1,Ramon Abatti Abel,Match Report,,19,5,20.7,1.0,0,0,2020,Ceara
12,2020-10-03,19:00,Série A,Matchweek 13,Sat,Away,L,1,2,Palmeiras,1.5,2.3,37,,Fábio Gonçalves,4-2-3-1,Bruno Arleu de Araujo,Match Report,,10,5,16.8,0.0,0,0,2020,Ceara
13,2020-10-08,19:00,Série A,Matchweek 14,Thu,Away,D,0,0,Ath Paranaense,0.7,0.6,38,,Luiz Otávio,4-2-3-1,Wilton Sampaio,Match Report,,13,4,26.2,3.0,0,0,2020,Ceara
14,2020-10-11,20:30,Série A,Matchweek 15,Sun,Home,W,2,1,Corinthians,2.2,0.8,40,,Luiz Otávio,4-2-3-1,Anderson Daronco,Match Report,,14,3,19.3,1.0,1,1,2020,Ceara
15,2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,D,2,2,Fluminense,1.5,0.8,42,,Fábio Gonçalves,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,17,4,19.4,1.0,0,0,2020,Ceara
16,2020-10-24,19:00,Série A,Matchweek 18,Sat,Home,W,2,1,Coritiba,1.8,2.0,36,,Luiz Otávio,4-2-3-1,Felipe Fernandes de Lima,Match Report,,15,4,17.6,0.0,0,0,2020,Ceara
17,2020-10-31,17:00,Série A,Matchweek 19,Sat,Away,D,2,2,Botafogo (RJ),0.8,2.6,40,,Luiz Otávio,4-2-3-1,Diego Pombo Lopez,Match Report,,10,4,18.8,2.0,0,0,2020,Ceara
18,2020-11-08,20:30,Série A,Matchweek 20,Sun,Home,D,0,0,Sport Recife,1.2,0.1,54,,Samuel Xavier,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,25,6,21.0,1.0,0,0,2020,Ceara
19,2020-11-14,19:00,Série A,Matchweek 21,Sat,Away,L,2,4,Grêmio,1.0,2.0,39,,Luiz Otávio,4-4-2,Jose Mendonca da Silva Junior,Match Report,,11,3,18.4,1.0,0,0,2020,Ceara
20,2020-11-22,16:00,Série A,Matchweek 22,Sun,Home,D,2,2,Atlético Mineiro,2.1,2.2,47,,Samuel Xavier,4-4-2,Raphael Claus,Match Report,,11,5,15.2,0.0,0,0,2020,Ceara
21,2020-11-25,19:15,Série A,Matchweek 16,Wed,Home,D,1,1,São Paulo,2.0,1.7,33,,Luiz Otávio,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,11,6,14.7,0.0,0,0,2020,Ceara
22,2020-11-30,18:00,Série A,Matchweek 23,Mon,Away,W,4,1,Vasco da Gama,3.0,1.3,32,,Luiz Otávio,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,10,5,15.0,0.0,1,1,2020,Ceara
23,2020-12-05,19:00,Série A,Matchweek 24,Sat,Away,W,2,0,Bahia,1.4,1.0,47,,Luiz Otávio,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,11,5,18.5,1.0,0,0,2020,Ceara
24,2020-12-12,21:00,Série A,Matchweek 25,Sat,Home,L,1,2,Atl Goianiense,0.8,1.8,40,,Luiz Otávio,4-4-2,Leandro Pedro Vuaden,Match Report,,8,3,15.0,0.0,0,0,2020,Ceara
25,2020-12-20,20:30,Série A,Matchweek 26,Sun,Away,W,2,0,Fortaleza,1.2,0.5,40,,Luiz Otávio,4-2-3-1,Anderson Daronco,Match Report,,5,4,18.7,0.0,0,1,2020,Ceara
26,2020-12-27,18:15,Série A,Matchweek 27,Sun,Away,D,1,1,Santos,1.9,0.5,36,,Samuel Xavier,4-2-3-1,Rodolpho Toski Marques,Match Report,,11,4,15.4,0.0,0,0,2020,Ceara
27,2021-01-07,19:00,Série A,Matchweek 28,Thu,Home,L,0,2,Internacional,1.4,0.7,60,,Luiz Otávio,4-2-3-1,Felipe Fernandes de Lima,Match Report,,19,5,18.3,2.0,0,0,2020,Ceara
28,2021-01-10,16:00,Série A,Matchweek 29,Sun,Away,W,2,0,Flamengo,0.4,2.6,26,,Luiz Otávio,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,8,4,21.6,0.0,0,0,2020,Ceara
29,2021-01-17,20:30,Série A,Matchweek 30,Sun,Home,L,1,2,Bragantino,1.5,2.2,37,,Luiz Otávio,4-2-3-1,Marcelo de Lima Henrique,Match Report,,11,2,20.0,0.0,1,1,2020,Ceara
30,2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,W,4,0,Goiás,2.0,0.5,42,,Luiz Otávio,4-2-3-1,Heber Roberto Lopes,Match Report,,11,3,17.5,0.0,1,1,2020,Ceara
31,2021-01-24,16:00,Série A,Matchweek 32,Sun,Home,W,2,1,Palmeiras,1.5,1.5,40,,Luiz Otávio,4-2-3-1,Braulio da Silva Machado,Match Report,,8,2,18.4,0.0,1,1,2020,Ceara
32,2021-01-31,16:00,Série A,Matchweek 33,Sun,Home,L,0,2,Ath Paranaense,0.6,1.1,46,,Luiz Otávio,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,9,2,15.5,1.0,0,0,2020,Ceara
33,2021-02-03,21:30,Série A,Matchweek 34,Wed,Away,L,1,2,Corinthians,0.8,2.0,64,,Luiz Otávio,4-2-3-1,Heber Roberto Lopes,Match Report,,7,1,13.8,0.0,0,0,2020,Ceara
34,2021-02-10,21:00,Série A,Matchweek 35,Wed,Away,D,1,1,São Paulo,0.8,1.7,38,,Samuel Xavier,4-2-3-1,Savio Pereira,Match Report,,8,2,17.5,0.0,0,0,2020,Ceara
35,2021-02-15,18:00,Série A,Matchweek 36,Mon,Home,L,1,3,Fluminense,2.3,1.1,52,,Luiz Otávio,4-2-3-1,Wilton Sampaio,Match Report,,12,4,19.8,0.0,1,1,2020,Ceara
36,2021-02-20,18:30,Série A,Matchweek 37,Sat,Away,W,2,0,Coritiba,1.3,0.7,37,,Richard,4-2-3-1,Marcelo de Lima Henrique,Match Report,,11,4,18.6,0.0,0,0,2020,Ceara
37,2021-02-25,21:30,Série A,Matchweek 38,Thu,Home,W,2,1,Botafogo (RJ),1.6,1.8,47,,Richard,4-2-3-1,Raphael Claus,Match Report,,12,6,17.3,0.0,0,0,2020,Ceara
2,2020-08-12,19:15,Série A,Matchweek 2,Wed,Away,L,2,3,Atlético Mineiro,1.0,2.3,44,,Cássio,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,8,4,13.4,0.0,0,0,2020,Corinthians
3,2020-08-15,19:00,Série A,Matchweek 3,Sat,Away,D,0,0,Grêmio,0.3,3.1,52,,Cássio,4-2-3-1,Bruno Arleu de Araujo,Match Report,,5,2,15.6,0.0,0,0,2020,Corinthians
4,2020-08-19,21:30,Série A,Matchweek 4,Wed,Home,W,3,1,Coritiba,2.8,0.8,62,,Cássio,4-2-3-1,Braulio da Silva Machado,Match Report,,22,11,18.7,0.0,0,1,2020,Corinthians
5,2020-08-26,21:30,Série A,Matchweek 5,Wed,Home,D,1,1,Fortaleza,1.6,1.0,59,,Cássio,4-2-3-1,Rodolpho Toski Marques,Match Report,,21,7,20.0,2.0,0,0,2020,Corinthians
6,2020-08-30,11:00,Série A,Matchweek 6,Sun,Away,L,1,2,São Paulo,0.4,0.8,46,,Cássio,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,7,5,22.8,1.0,0,0,2020,Corinthians
7,2020-09-02,19:15,Série A,Matchweek 7,Wed,Away,W,2,1,Goiás,1.2,1.6,54,,Cássio,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,11,4,12.5,0.0,0,0,2020,Corinthians
8,2020-09-05,19:00,Série A,Matchweek 8,Sat,Home,D,2,2,Botafogo (RJ),1.7,0.9,61,,Cássio,4-2-3-1,Rafael Traci,Match Report,,14,5,21.4,2.0,1,1,2020,Corinthians
9,2020-09-10,19:15,Série A,Matchweek 9,Thu,Home,L,0,2,Palmeiras,0.5,2.6,54,,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,10,4,21.6,2.0,0,0,2020,Corinthians
10,2020-09-13,16:00,Série A,Matchweek 10,Sun,Away,L,1,2,Fluminense,0.7,1.4,52,,Cássio,4-1-4-1,Braulio da Silva Machado,Match Report,,9,3,21.0,2.0,0,0,2020,Corinthians
11,2020-09-16,21:30,Série A,Matchweek 11,Wed,Home,W,3,2,Bahia,1.7,2.6,34,,Cássio,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,11,5,21.9,2.0,0,0,2020,Corinthians
12,2020-09-23,21:30,Série A,Matchweek 12,Wed,Away,L,0,1,Sport Recife,0.9,1.1,53,,Cássio,4-2-3-1,Wilton Sampaio,Match Report,,16,2,19.1,0.0,0,0,2020,Corinthians
13,2020-09-30,21:30,Série A,Matchweek 1,Wed,Home,D,0,0,Atl Goianiense,0.9,1.6,54,,Cássio,4-4-2,Paulo Roberto Alves Júnior,Match Report,,12,4,16.6,0.0,0,0,2020,Corinthians
14,2020-10-03,21:00,Série A,Matchweek 13,Sat,Away,D,0,0,Bragantino,0.4,0.6,61,,Cássio,4-2-3-1,Edina Alves Batista,Match Report,,12,4,23.0,0.0,0,0,2020,Corinthians
15,2020-10-07,19:00,Série A,Matchweek 14,Wed,Home,D,1,1,Santos,0.7,0.9,62,,Cássio,4-4-2,Marcelo de Lima Henrique,Match Report,,13,4,21.2,0.0,0,0,2020,Corinthians
16,2020-10-11,20:30,Série A,Matchweek 15,Sun,Away,L,1,2,Ceará,0.8,2.2,60,,Cássio,4-4-2,Anderson Daronco,Match Report,,10,3,26.5,1.0,0,0,2020,Corinthians
17,2020-10-14,21:30,Série A,Matchweek 16,Wed,Away,W,1,0,Ath Paranaense,1.5,1.0,39,,Fagner,4-3-3,Savio Pereira,Match Report,,13,6,19.1,0.0,0,0,2020,Corinthians
18,2020-10-18,16:00,Série A,Matchweek 17,Sun,Home,L,1,5,Flamengo,1.0,2.4,39,,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,19,7,19.7,1.0,0,0,2020,Corinthians
19,2020-10-21,21:30,Série A,Matchweek 18,Wed,Away,W,2,1,Vasco da Gama,2.1,2.0,37,,Cássio,4-1-4-1,Caio Max Augusto Vieira,Match Report,,12,4,12.0,0.0,0,0,2020,Corinthians
20,2020-10-31,19:00,Série A,Matchweek 19,Sat,Home,W,1,0,Internacional,0.8,0.4,36,,Cássio,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,8,3,28.3,1.0,0,0,2020,Corinthians
21,2020-11-07,21:00,Série A,Matchweek 20,Sat,Away,D,1,1,Atl Goianiense,1.5,1.1,54,,Cássio,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,5,1,20.2,1.0,1,1,2020,Corinthians
22,2020-11-14,19:00,Série A,Matchweek 21,Sat,Home,L,1,2,Atlético Mineiro,1.3,2.2,35,,Cássio,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,,8,1,19.1,0.0,0,0,2020,Corinthians
23,2020-11-22,20:30,Série A,Matchweek 22,Sun,Home,D,0,0,Grêmio,0.3,1.3,32,,Cássio,4-2-3-1,Caio Max Augusto Vieira,Match Report,,7,1,18.9,0.0,0,0,2020,Corinthians
24,2020-11-25,21:30,Série A,Matchweek 23,Wed,Away,W,1,0,Coritiba,1.8,0.8,47,,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,10,1,20.5,1.0,1,1,2020,Corinthians
25,2020-12-02,21:30,Série A,Matchweek 24,Wed,Away,D,0,0,Fortaleza,0.7,0.7,55,,Cássio,4-2-3-1,Braulio da Silva Machado,Match Report,,9,4,26.7,1.0,0,0,2020,Corinthians
26,2020-12-13,18:15,Série A,Matchweek 25,Sun,Home,W,1,0,São Paulo,1.2,0.8,38,,Cássio,4-2-3-1,Raphael Claus,Match Report,,14,5,19.5,1.0,0,0,2020,Corinthians
27,2020-12-21,20:00,Série A,Matchweek 26,Mon,Home,W,2,1,Goiás,2.1,1.9,63,,Cássio,4-2-3-1,Bruno Arleu de Araujo,Match Report,,19,6,17.5,0.0,0,0,2020,Corinthians
28,2020-12-27,16:00,Série A,Matchweek 27,Sun,Away,W,2,0,Botafogo (RJ),1.1,0.6,53,,Gil,4-2-3-1,Heber Roberto Lopes,Match Report,,13,6,20.1,1.0,0,0,2020,Corinthians
29,2021-01-13,21:30,Série A,Matchweek 29,Wed,Home,W,5,0,Fluminense,2.0,0.7,56,,Cássio,4-2-3-1,Rafael Traci,Match Report,,19,8,18.6,0.0,0,0,2020,Corinthians
30,2021-01-18,19:00,Série A,Matchweek 28,Mon,Away,L,0,4,Palmeiras,0.4,2.4,45,,Cássio,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,10,4,17.2,0.0,0,0,2020,Corinthians
31,2021-01-21,21:00,Série A,Matchweek 31,Thu,Home,W,3,0,Sport Recife,1.9,0.4,61,,Cássio,4-2-3-1,Anderson Daronco,Match Report,,20,12,19.0,1.0,0,0,2020,Corinthians
32,2021-01-25,20:00,Série A,Matchweek 32,Mon,Home,L,0,2,Bragantino,0.5,1.6,60,,Cássio,4-2-3-1,Bruno Arleu de Araujo,Match Report,,13,5,22.7,0.0,0,0,2020,Corinthians
33,2021-01-28,19:00,Série A,Matchweek 30,Thu,Away,L,1,2,Bahia,1.4,1.7,59,,Cássio,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,15,5,15.9,0.0,0,0,2020,Corinthians
34,2021-02-03,21:30,Série A,Matchweek 34,Wed,Home,W,2,1,Ceará,2.0,0.8,36,,Cássio,4-2-3-1,Heber Roberto Lopes,Match Report,,17,6,25.0,3.0,1,1,2020,Corinthians
35,2021-02-10,21:30,Série A,Matchweek 35,Wed,Home,D,3,3,Ath Paranaense,2.5,1.6,45,,Cássio,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,17,8,17.1,0.0,0,0,2020,Corinthians
36,2021-02-14,16:00,Série A,Matchweek 36,Sun,Away,L,1,2,Flamengo,0.8,2.0,34,,Cássio,4-2-3-1,Rafael Traci,Match Report,,11,3,22.0,0.0,0,0,2020,Corinthians
37,2021-02-17,19:00,Série A,Matchweek 33,Wed,Away,L,0,1,Santos,0.4,2.2,54,,Cássio,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,11,4,25.1,1.0,0,0,2020,Corinthians
38,2021-02-21,16:00,Série A,Matchweek 37,Sun,Home,D,0,0,Vasco da Gama,0.8,0.3,66,,Cássio,4-2-3-1,Anderson Daronco,Match Report,,14,4,18.1,0.0,0,0,2020,Corinthians
39,2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,D,0,0,Internacional,0.3,1.9,46,,Cássio,4-2-3-1,Wilton Sampaio,Match Report,,6,1,27.0,0.0,0,0,2020,Corinthians
0,2020-08-12,20:30,Série A,Matchweek 2,Wed,Home,W,3,0,Flamengo,1.8,1.0,35,,Gilvan,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,13,7,18.9,0.0,0,0,2020,Atletico Goianiense
1,2020-08-16,19:00,Série A,Matchweek 3,Sun,Home,D,1,1,Sport Recife,1.1,1.5,32,,Gilvan,4-2-3-1,Grazianni Maciel Rocha,Match Report,,11,4,23.9,3.0,0,0,2020,Atletico Goianiense
2,2020-08-19,20:30,Série A,Matchweek 4,Wed,Away,L,0,3,Internacional,0.4,1.4,43,,Gilvan,4-3-3,Wagner Reway,Match Report,,7,1,26.0,0.0,0,0,2020,Atletico Goianiense
3,2020-08-22,21:00,Série A,Matchweek 5,Sat,Away,L,0,2,Goiás,0.9,0.6,66,,Gilvan,4-2-3-1,Wilton Sampaio,Match Report,,16,4,21.9,0.0,0,0,2020,Atletico Goianiense
4,2020-08-30,18:00,Série A,Matchweek 6,Sun,Home,L,0,2,Ceará,1.0,1.1,54,,Edson,4-2-3-1,Igor Junior Benevenuto,Match Report,,14,4,22.6,2.0,0,0,2020,Atletico Goianiense
5,2020-09-02,19:30,Série A,Matchweek 7,Wed,Away,D,1,1,Fluminense,1.0,1.2,57,,Edson,4-2-3-1,Marielson Alves Silva,Match Report,,15,3,21.4,1.0,0,0,2020,Atletico Goianiense
6,2020-09-06,19:00,Série A,Matchweek 8,Sun,Home,D,1,1,Grêmio,1.3,0.6,49,,Edson,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,8,2,20.5,1.0,0,0,2020,Atletico Goianiense
7,2020-09-10,21:00,Série A,Matchweek 9,Thu,Away,W,2,1,Vasco da Gama,1.8,1.4,46,,Jean,4-2-3-1,Heber Roberto Lopes,Match Report,,13,7,18.7,1.0,0,0,2020,Atletico Goianiense
8,2020-09-13,18:00,Série A,Matchweek 10,Sun,Away,W,1,0,Bahia,0.9,0.4,47,,Jean,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,12,3,22.3,2.0,0,0,2020,Atletico Goianiense
9,2020-09-19,21:00,Série A,Matchweek 11,Sat,Home,L,3,4,Atlético Mineiro,1.4,3.1,44,,Eder,4-2-3-1,Edina Alves Batista,Match Report,,15,9,20.3,0.0,0,0,2020,Atletico Goianiense
10,2020-09-27,18:15,Série A,Matchweek 12,Sun,Home,D,1,1,Botafogo (RJ),1.6,1.7,53,,Marlon Freitas,4-2-3-1,Leandro Pedro Vuaden,Match Report,,10,2,15.3,0.0,0,0,2020,Atletico Goianiense
11,2020-09-30,21:30,Série A,Matchweek 1,Wed,Away,D,0,0,Corinthians,1.6,0.9,46,,Eder,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,18,5,21.6,3.0,0,0,2020,Atletico Goianiense
12,2020-10-04,18:15,Série A,Matchweek 13,Sun,Away,D,0,0,Fortaleza,0.3,1.2,41,,Nicolas,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,7,2,20.1,0.0,0,0,2020,Atletico Goianiense
13,2020-10-07,20:30,Série A,Matchweek 14,Wed,Away,L,0,3,São Paulo,0.9,3.7,49,,Gilvan,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,15,5,21.4,0.0,0,0,2020,Atletico Goianiense
14,2020-10-11,18:15,Série A,Matchweek 15,Sun,Home,W,2,1,Bragantino,2.1,1.6,52,,Jean,4-2-3-1,Heber Roberto Lopes,Match Report,,24,8,20.3,0.0,0,0,2020,Atletico Goianiense
15,2020-10-14,20:30,Série A,Matchweek 16,Wed,Away,W,1,0,Santos,1.1,1.0,42,,Marlon Freitas,4-2-3-1,Igor Junior Benevenuto,Match Report,,8,1,19.3,1.0,0,0,2020,Atletico Goianiense
16,2020-10-17,19:00,Série A,Matchweek 17,Sat,Home,D,1,1,Ath Paranaense,1.0,2.2,36,,Eder,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,11,1,17.5,0.0,0,0,2020,Atletico Goianiense
17,2020-10-25,16:00,Série A,Matchweek 18,Sun,Home,L,0,3,Palmeiras,0.9,1.9,57,,Jean,4-2-3-1,Savio Pereira,Match Report,,21,5,20.8,2.0,0,0,2020,Atletico Goianiense
18,2020-10-31,19:00,Série A,Matchweek 19,Sat,Away,L,0,1,Coritiba,0.9,0.3,69,,Marlon Freitas,4-2-3-1,Daniel Nobre Bins,Match Report,,14,5,22.2,2.0,0,0,2020,Atletico Goianiense
19,2020-11-07,21:00,Série A,Matchweek 20,Sat,Home,D,1,1,Corinthians,1.1,1.5,46,,Gilvan,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,16,5,19.9,1.0,0,0,2020,Atletico Goianiense
20,2020-11-14,21:30,Série A,Matchweek 21,Sat,Away,D,1,1,Flamengo,0.4,1.9,35,,Gilvan,4-2-3-1,Rafael Traci,Match Report,,10,5,22.1,0.0,0,0,2020,Atletico Goianiense
21,2020-11-23,20:00,Série A,Matchweek 22,Mon,Away,W,1,0,Sport Recife,1.6,0.6,38,,Gilvan,4-2-3-1,Edina Alves Batista,Match Report,,12,4,15.7,2.0,0,0,2020,Atletico Goianiense
22,2020-11-28,21:00,Série A,Matchweek 23,Sat,Home,D,0,0,Internacional,0.4,1.4,43,,Gilvan,4-2-3-1,Ramon Abatti Abel,Match Report,,9,0,25.9,2.0,0,0,2020,Atletico Goianiense
