,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
4,2021-06-20,18:15,Série A,Matchweek 5,Sun,Home,D,1,1,Fluminense,1.8,0.8,62,,Guilherme Tinga,3-4-1-2,Flavio Rodrigues De Souza,Match Report,,16,2,20.3,0.0,0,0,2021,Fortaleza
5,2021-06-23,19:00,Série A,Matchweek 6,Wed,Away,L,1,2,Flamengo,0.9,2.1,37,,Wellington Paulista,3-4-1-2,Anderson Daronco,Match Report,,10,5,19.2,0.0,0,0,2021,Fortaleza
6,2021-06-27,20:00,Série A,Matchweek 7,Sun,Away,D,0,0,Grêmio,2.4,1.5,43,,Guilherme Tinga,3-4-1-2,Marcelo de Lima Henrique,Match Report,,14,4,19.1,1.0,0,1,2021,Fortaleza
7,2021-06-30,16:00,Série A,Matchweek 8,Wed,Home,W,3,2,Chapecoense,1.4,1.7,63,,Titi,3-4-1-2,Antonio Dib Moraes de Sousa,Match Report,,22,10,21.7,2.0,0,0,2021,Fortaleza
8,2021-07-03,19:00,Série A,Matchweek 9,Sat,Away,L,1,2,Ath Paranaense,1.5,2.2,59,,Guilherme Tinga,3-4-3,Paulo Cesar Zanovelli da Silva,Match Report,,15,4,18.8,1.0,0,0,2021,Fortaleza
9,2021-07-07,18:00,Série A,Matchweek 10,Wed,Home,W,4,0,América (MG),1.9,0.6,55,,Guilherme Tinga,3-4-1-2,Thiago Luis Scarascati,Match Report,,16,5,22.5,1.0,0,0,2021,Fortaleza
10,2021-07-11,20:30,Série A,Matchweek 11,Sun,Home,W,1,0,Corinthians,1.0,0.4,44,,Guilherme Tinga,3-4-1-2,Caio Max Augusto Vieira,Match Report,,16,4,22.9,0.0,0,0,2021,Fortaleza
11,2021-07-17,17:00,Série A,Matchweek 12,Sat,Away,W,1,0,São Paulo,0.7,0.6,42,,Guilherme Tinga,3-4-1-2,Savio Pereira,Match Report,,9,4,23.0,0.0,0,0,2021,Fortaleza
12,2021-07-25,16:00,Série A,Matchweek 13,Sun,Home,W,1,0,Bragantino,0.6,1.1,36,,Guilherme Tinga,3-4-1-2,Bruno Arleu de Araujo,Match Report,,14,4,23.6,0.0,0,0,2021,Fortaleza
13,2021-08-01,20:30,Série A,Matchweek 14,Sun,Away,L,1,3,Ceará,1.8,1.5,52,,Guilherme Tinga,3-4-1-2,Denis Ribeiro Serafim,Match Report,,28,8,22.9,0.0,0,0,2021,Fortaleza
14,2021-08-07,21:00,Série A,Matchweek 15,Sat,Away,W,3,2,Palmeiras,2.0,2.0,38,,Guilherme Tinga,3-5-2,Wilton Sampaio,Match Report,,15,6,19.1,1.0,0,0,2021,Fortaleza
15,2021-08-15,18:15,Série A,Matchweek 16,Sun,Home,D,1,1,Santos,2.1,0.8,46,,Guilherme Tinga,3-4-1-2,André Luiz de Freitas Castro,Match Report,,11,1,25.0,0.0,0,1,2021,Fortaleza
16,2021-08-21,21:00,Série A,Matchweek 17,Sat,Away,D,1,1,Juventude,1.5,1.3,44,,Guilherme Tinga,3-4-1-2,Raphael Claus,Match Report,,15,4,23.8,0.0,0,1,2021,Fortaleza
17,2021-08-30,21:30,Série A,Matchweek 18,Mon,Home,D,0,0,Cuiabá,1.3,0.9,64,,Guilherme Tinga,3-4-1-2,Paulo Cesar Zanovelli da Silva,Match Report,,19,4,18.8,2.0,0,0,2021,Fortaleza
18,2021-09-04,21:00,Série A,Matchweek 19,Sat,Away,L,2,4,Bahia,1.5,2.9,59,,Guilherme Tinga,3-4-3,Luiz Flávio de Oliveira,Match Report,,18,5,24.4,1.0,0,0,2021,Fortaleza
19,2021-09-12,16:00,Série A,Matchweek 20,Sun,Home,L,0,2,Atlético Mineiro,0.6,1.0,48,,Guilherme Tinga,3-4-1-2,Braulio da Silva Machado,Match Report,,14,4,25.6,1.0,0,0,2021,Fortaleza
20,2021-09-19,11:00,Série A,Matchweek 21,Sun,Away,L,0,1,Internacional,1.4,1.5,42,,Titi,3-4-1-2,Edina Alves Batista,Match Report,,11,4,17.8,1.0,0,0,2021,Fortaleza
21,2021-09-26,18:15,Série A,Matchweek 22,Sun,Away,W,1,0,Sport Recife,1.3,1.1,43,,Guilherme Tinga,3-4-1-2,Wagner do Nascimento Magalhaes,Match Report,,15,7,21.9,2.0,0,0,2021,Fortaleza
22,2021-10-02,17:00,Série A,Matchweek 23,Sat,Home,L,0,3,Atl Goianiense,1.0,0.5,67,,Guilherme Tinga,3-4-1-2,Alisson Sidnei Furtado,Match Report,,14,4,17.7,1.0,0,0,2021,Fortaleza
23,2021-10-06,21:30,Série A,Matchweek 24,Wed,Away,W,2,0,Fluminense,0.8,0.5,47,4448.0,Guilherme Tinga,3-4-3,Paulo Roberto Alves Júnior,Match Report,,10,4,18.7,0.0,0,0,2021,Fortaleza
24,2021-10-09,19:00,Série A,Matchweek 25,Sat,Home,L,0,3,Flamengo,0.8,1.6,40,4052.0,Guilherme Tinga,5-4-1,Felipe Fernandes de Lima,Match Report,,6,2,21.2,1.0,0,0,2021,Fortaleza
25,2021-10-13,20:30,Série A,Matchweek 26,Wed,Home,W,1,0,Grêmio,2.5,0.7,48,3499.0,Guilherme Tinga,3-4-1-2,Vinicius Gonçalves Dias Araujo,Match Report,,22,8,20.3,2.0,0,0,2021,Fortaleza
26,2021-10-16,19:00,Série A,Matchweek 27,Sat,Away,W,2,1,Chapecoense,1.6,0.7,62,1027.0,Guilherme Tinga,3-4-1-2,Zandick Gondim Alves Junior,Match Report,,13,4,19.4,1.0,1,1,2021,Fortaleza
27,2021-10-23,19:15,Série A,Matchweek 28,Sat,Home,W,3,0,Ath Paranaense,1.1,0.9,54,7011.0,Titi,3-4-1-2,Denis Ribeiro Serafim,Match Report,,16,7,20.6,2.0,0,0,2021,Fortaleza
28,2021-10-30,22:00,Série A,Matchweek 29,Sat,Away,L,1,2,América (MG),1.8,3.1,54,1034.0,Guilherme Tinga,3-4-1-2,Flavio Rodrigues De Souza,Match Report,,12,7,14.7,0.0,0,0,2021,Fortaleza
29,2021-11-06,17:00,Série A,Matchweek 30,Sat,Away,L,0,1,Corinthians,0.3,1.2,42,36059.0,Guilherme Tinga,3-4-1-2,Ramon Abatti Abel,Match Report,,9,2,21.7,0.0,0,0,2021,Fortaleza
30,2021-11-10,21:30,Série A,Matchweek 31,Wed,Home,D,1,1,São Paulo,1.1,0.5,41,16261.0,Guilherme Tinga,3-4-1-2,Paulo Roberto Alves Júnior,Match Report,,15,3,22.5,0.0,0,0,2021,Fortaleza
31,2021-11-13,19:00,Série A,Matchweek 32,Sat,Away,L,0,3,Bragantino,1.1,1.5,56,931.0,Guilherme Tinga,3-4-1-2,Rafael Traci,Match Report,,13,2,15.0,0.0,0,0,2021,Fortaleza
32,2021-11-17,20:00,Série A,Matchweek 33,Wed,Home,L,0,4,Ceará,1.0,3.1,63,28037.0,Guilherme Tinga,3-4-1-2,Raphael Claus,Match Report,,17,8,20.0,0.0,0,0,2021,Fortaleza
33,2021-11-20,19:00,Série A,Matchweek 34,Sat,Home,W,1,0,Palmeiras,1.0,0.8,34,18139.0,Guilherme Tinga,3-4-1-2,Ramon Abatti Abel,Match Report,,8,3,16.4,0.0,0,0,2021,Fortaleza
34,2021-11-25,19:00,Série A,Matchweek 35,Thu,Away,L,0,2,Santos,0.6,2.4,45,9000.0,Guilherme Tinga,3-4-1-2,Wagner do Nascimento Magalhaes,Match Report,,11,2,20.6,0.0,0,0,2021,Fortaleza
35,2021-12-03,21:00,Série A,Matchweek 36,Fri,Home,W,1,0,Juventude,1.7,1.1,53,45398.0,Guilherme Tinga,3-5-2,Bruno Arleu de Araujo,Match Report,,15,4,23.5,0.0,0,0,2021,Fortaleza
36,2021-12-06,19:00,Série A,Matchweek 37,Mon,Away,L,0,1,Cuiabá,0.8,1.2,64,15923.0,Wellington Paulista,3-4-1-2,Heber Roberto Lopes,Match Report,,13,3,19.8,0.0,0,0,2021,Fortaleza
37,2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,2,1,Bahia,2.1,1.3,51,51125.0,Guilherme Tinga,3-4-1-2,Flavio Rodrigues De Souza,Match Report,,12,4,26.3,1.0,2,2,2021,Fortaleza
6,2021-05-30,18:15,Série A,Matchweek 1,Sun,Home,L,0,1,Atl Goianiense,1.6,0.4,60,,Cássio,4-2-3-1,Felipe Fernandes de Lima,Match Report,,14,5,21.1,0.0,0,1,2021,Corinthians
7,2021-06-06,16:00,Série A,Matchweek 2,Sun,Away,W,1,0,América (MG),1.1,0.6,44,,Cássio,4-1-4-1,Marcelo de Lima Henrique,Match Report,,5,3,20.7,1.0,1,1,2021,Corinthians
8,2021-06-12,19:00,Série A,Matchweek 3,Sat,Away,D,1,1,Palmeiras,0.7,0.9,48,,Cássio,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,9,4,21.5,1.0,0,0,2021,Corinthians
9,2021-06-16,20:30,Série A,Matchweek 4,Wed,Home,L,1,2,Bragantino,0.5,1.9,42,,Cássio,4-2-3-1,Thiago Luis Scarascati,Match Report,,5,2,17.3,0.0,0,0,2021,Corinthians
10,2021-06-20,16:00,Série A,Matchweek 5,Sun,Away,D,0,0,Bahia,0.5,0.8,49,,Cássio,4-1-4-1,Bruno Arleu de Araujo,Match Report,,10,3,20.5,0.0,0,0,2021,Corinthians
11,2021-06-24,19:00,Série A,Matchweek 6,Thu,Home,W,2,1,Sport Recife,2.7,1.0,51,,Cássio,4-3-3,Paulo Roberto Alves Júnior,Match Report,,16,3,18.1,1.0,0,0,2021,Corinthians
12,2021-06-27,16:00,Série A,Matchweek 7,Sun,Away,D,1,1,Fluminense,1.4,1.6,54,,Cássio,4-2-3-1,Savio Pereira,Match Report,,9,3,19.0,0.0,1,1,2021,Corinthians
13,2021-06-30,21:30,Série A,Matchweek 8,Wed,Home,D,0,0,São Paulo,0.7,0.6,41,,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,10,3,20.1,1.0,0,0,2021,Corinthians
14,2021-07-03,21:00,Série A,Matchweek 9,Sat,Home,D,1,1,Internacional,1.9,1.0,57,,Cássio,4-2-3-1,Marcelo de Lima Henrique,Match Report,,20,9,18.9,2.0,0,0,2021,Corinthians
15,2021-07-08,21:00,Série A,Matchweek 10,Thu,Away,W,1,0,Chapecoense,1.4,1.0,58,,Cássio,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,12,5,17.1,1.0,0,0,2021,Corinthians
16,2021-07-11,20:30,Série A,Matchweek 11,Sun,Away,L,0,1,Fortaleza,0.4,1.0,56,,Cássio,4-2-3-1,Caio Max Augusto Vieira,Match Report,,7,1,21.3,0.0,0,0,2021,Corinthians
17,2021-07-17,19:00,Série A,Matchweek 12,Sat,Home,L,1,2,Atlético Mineiro,1.6,0.7,38,,Cássio,4-3-3,Jean Pierre Goncalves Lima,Match Report,,12,2,15.8,2.0,0,0,2021,Corinthians
18,2021-07-26,19:00,Série A,Matchweek 13,Mon,Away,W,2,1,Cuiabá,0.4,0.9,48,,Cássio,4-3-3,Ramon Abatti Abel,Match Report,,4,2,17.1,0.0,0,0,2021,Corinthians
19,2021-08-01,16:00,Série A,Matchweek 14,Sun,Home,L,1,3,Flamengo,1.0,1.3,36,,Cássio,4-1-4-1,Leandro Pedro Vuaden,Match Report,,9,3,18.0,0.0,0,0,2021,Corinthians
20,2021-08-08,16:00,Série A,Matchweek 15,Sun,Away,D,0,0,Santos,0.9,0.6,43,,Cássio,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,9,5,18.1,0.0,0,0,2021,Corinthians
21,2021-08-15,16:00,Série A,Matchweek 16,Sun,Home,W,3,1,Ceará,0.7,1.4,60,,Cássio,4-3-3,Rodolpho Toski Marques,Match Report,,7,3,17.5,0.0,0,0,2021,Corinthians
22,2021-08-22,16:00,Série A,Matchweek 17,Sun,Away,W,1,0,Ath Paranaense,0.7,1.0,55,,Cássio,4-2-3-1,Wilton Sampaio,Match Report,,8,2,21.1,0.0,0,0,2021,Corinthians
23,2021-08-28,21:00,Série A,Matchweek 18,Sat,Away,W,1,0,Grêmio,0.8,0.9,55,,Cássio,4-5-1,Ricardo Marques Ribeiro,Match Report,,6,1,17.2,0.0,0,0,2021,Corinthians
24,2021-09-07,21:30,Série A,Matchweek 19,Tue,Home,D,1,1,Juventude,0.6,0.6,58,,Cássio,4-5-1,Ramon Abatti Abel,Match Report,,11,2,24.1,2.0,0,0,2021,Corinthians
25,2021-09-12,18:15,Série A,Matchweek 20,Sun,Away,D,1,1,Atl Goianiense,0.6,0.9,49,,Cássio,4-5-1,Antonio Dib Moraes de Sousa,Match Report,,8,2,15.1,0.0,0,0,2021,Corinthians
26,2021-09-19,18:15,Série A,Matchweek 21,Sun,Home,D,1,1,América (MG),2.1,1.6,65,,Cássio,4-3-3,Savio Pereira,Match Report,,15,8,13.2,0.0,0,0,2021,Corinthians
27,2021-09-25,19:00,Série A,Matchweek 22,Sat,Home,W,2,1,Palmeiras,0.8,1.2,49,,Cássio,4-3-3,Raphael Claus,Match Report,,8,3,16.5,0.0,0,0,2021,Corinthians
28,2021-10-02,19:00,Série A,Matchweek 23,Sat,Away,D,2,2,Bragantino,0.8,1.5,61,,Cássio,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,11,7,16.9,1.0,0,0,2021,Corinthians
29,2021-10-05,21:30,Série A,Matchweek 24,Tue,Home,W,3,1,Bahia,2.6,0.9,71,10470.0,Cássio,4-1-4-1,Denis Ribeiro Serafim,Match Report,,20,10,19.8,1.0,1,1,2021,Corinthians
30,2021-10-09,16:30,Série A,Matchweek 25,Sat,Away,L,0,1,Sport Recife,0.4,0.7,66,2697.0,Cássio,4-1-4-1,Savio Pereira,Match Report,,9,3,23.3,0.0,0,0,2021,Corinthians
31,2021-10-13,21:00,Série A,Matchweek 26,Wed,Home,W,1,0,Fluminense,0.6,1.0,54,11892.0,Cássio,4-1-4-1,Marielson Alves Silva,Match Report,,8,1,16.5,0.0,0,0,2021,Corinthians
32,2021-10-18,20:00,Série A,Matchweek 27,Mon,Away,L,0,1,São Paulo,0.5,0.6,54,23874.0,Cássio,4-1-4-1,Leandro Pedro Vuaden,Match Report,,10,2,20.3,0.0,0,0,2021,Corinthians
33,2021-10-24,16:00,Série A,Matchweek 28,Sun,Away,D,2,2,Internacional,2.5,1.5,51,11437.0,Cássio,4-3-3,Bruno Arleu de Araujo,Match Report,,12,1,21.3,0.0,1,1,2021,Corinthians
34,2021-11-01,21:30,Série A,Matchweek 29,Mon,Home,W,1,0,Chapecoense,1.1,0.2,79,39897.0,Gil,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,18,5,16.8,1.0,0,0,2021,Corinthians
35,2021-11-06,17:00,Série A,Matchweek 30,Sat,Home,W,1,0,Fortaleza,1.2,0.3,58,36059.0,Cássio,4-2-3-1,Ramon Abatti Abel,Match Report,,14,6,17.0,1.0,0,0,2021,Corinthians
36,2021-11-10,19:00,Série A,Matchweek 31,Wed,Away,L,0,3,Atlético Mineiro,1.0,1.0,53,58714.0,Cássio,4-1-4-1,Braulio da Silva Machado,Match Report,,7,0,15.7,0.0,0,0,2021,Corinthians
37,2021-11-13,21:00,Série A,Matchweek 32,Sat,Home,W,3,2,Cuiabá,1.0,0.7,53,38474.0,Cássio,4-5-1,Rodolpho Toski Marques,Match Report,,12,4,17.3,0.0,0,0,2021,Corinthians
38,2021-11-17,21:30,Série A,Matchweek 33,Wed,Away,L,0,1,Flamengo,0.3,1.7,43,49897.0,Cássio,4-3-3,Anderson Daronco,Match Report,,6,1,18.5,0.0,0,0,2021,Corinthians
39,2021-11-21,16:00,Série A,Matchweek 34,Sun,Home,W,2,0,Santos,1.5,0.4,64,43381.0,Cássio,4-3-3,Leandro Pedro Vuaden,Match Report,,23,11,18.4,1.0,0,0,2021,Corinthians
40,2021-11-25,20:00,Série A,Matchweek 35,Thu,Away,L,1,2,Ceará,1.2,1.0,62,35693.0,Cássio,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,15,6,18.4,2.0,0,0,2021,Corinthians
41,2021-11-28,16:00,Série A,Matchweek 36,Sun,Home,W,1,0,Ath Paranaense,1.5,0.7,66,37309.0,Cássio,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,15,4,23.1,1.0,1,1,2021,Corinthians
42,2021-12-05,16:00,Série A,Matchweek 37,Sun,Home,D,1,1,Grêmio,0.9,0.7,70,44187.0,Cássio,4-1-4-1,Bruno Arleu de Araujo,Match Report,,11,3,18.8,0.0,0,0,2021,Corinthians
43,2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,0,1,Juventude,0.0,2.2,55,17056.0,Cássio,4-3-3,Rodolpho Toski Marques,Match Report,,1,1,14.9,0.0,0,0,2021,Corinthians
6,2021-05-30,18:15,Série A,Matchweek 1,Sun,Away,W,3,0,Chapecoense,2.1,0.7,56,,Claudinho,4-2-3-1,Marielson Alves Silva,Match Report,,18,8,17.9,1.0,0,0,2021,Bragantino
7,2021-06-05,21:00,Série A,Matchweek 2,Sat,Home,D,3,3,Bahia,1.8,0.5,60,,Júlio César,4-4-2,Vinicius Gomes do Amaral,Match Report,,24,6,18.7,2.0,0,0,2021,Bragantino
8,2021-06-13,20:30,Série A,Matchweek 3,Sun,Home,D,2,2,Fluminense,2.0,2.0,47,,Claudinho,4-2-3-1,Leandro Pedro Vuaden,Match Report,,16,5,20.4,0.0,0,0,2021,Bragantino
9,2021-06-16,20:30,Série A,Matchweek 4,Wed,Away,W,2,1,Corinthians,1.9,0.5,58,,Raul,4-2-3-1,Thiago Luis Scarascati,Match Report,,21,5,19.3,2.0,0,0,2021,Bragantino
10,2021-06-19,21:00,Série A,Matchweek 5,Sat,Away,W,3,2,Flamengo,0.8,2.6,32,,Raul,4-2-3-1,Braulio da Silva Machado,Match Report,,9,4,16.0,0.0,0,0,2021,Bragantino
11,2021-06-23,19:00,Série A,Matchweek 6,Wed,Home,W,3,1,Palmeiras,2.8,1.0,47,,Raul,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,12,6,15.9,0.0,0,0,2021,Bragantino
12,2021-06-28,20:00,Série A,Matchweek 7,Mon,Away,W,1,0,Atl Goianiense,1.0,1.5,57,,Claudinho,4-2-3-1,Ramon Abatti Abel,Match Report,,12,5,16.4,0.0,0,0,2021,Bragantino
13,2021-07-01,16:00,Série A,Matchweek 8,Thu,Home,D,0,0,Ceará,1.5,0.5,64,,Claudinho,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,13,2,19.5,0.0,0,0,2021,Bragantino
14,2021-07-04,18:15,Série A,Matchweek 9,Sun,Away,W,2,1,São Paulo,1.3,0.6,51,,Claudinho,4-2-3-1,Anderson Daronco,Match Report,,12,5,21.1,0.0,0,0,2021,Bragantino
15,2021-07-07,18:00,Série A,Matchweek 10,Wed,Home,D,1,1,Cuiabá,0.6,0.9,53,,Raul,4-2-3-1,Douglas Schwengber da Silva,Match Report,,10,1,17.9,0.0,0,0,2021,Bragantino
16,2021-07-10,17:00,Série A,Matchweek 11,Sat,Away,D,2,2,Ath Paranaense,1.0,1.3,46,,Lucas Evangelista,4-2-3-1,Leandro Pedro Vuaden,Match Report,,16,4,19.3,2.0,0,0,2021,Bragantino
18,2021-07-18,20:30,Série A,Matchweek 12,Sun,Home,D,2,2,Santos,2.0,2.0,40,,Leo Ortiz,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,11,5,19.3,0.0,0,0,2021,Bragantino
20,2021-07-25,16:00,Série A,Matchweek 13,Sun,Away,L,0,1,Fortaleza,1.1,0.6,64,,Leo Ortiz,4-2-3-1,Bruno Arleu de Araujo,Match Report,,13,4,18.9,0.0,0,0,2021,Bragantino
21,2021-07-31,21:00,Série A,Matchweek 14,Sat,Home,W,1,0,Grêmio,0.6,0.2,52,,Leo Ortiz,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,12,3,28.8,2.0,0,0,2021,Bragantino
22,2021-08-06,19:00,Série A,Matchweek 15,Fri,Away,D,0,0,Sport Recife,0.8,1.4,61,,Raul,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,13,4,20.5,0.0,0,0,2021,Bragantino
24,2021-08-14,17:00,Série A,Matchweek 16,Sat,Home,L,1,2,Juventude,0.4,1.3,54,,Júlio César,4-3-3,Denis Ribeiro Serafim,Match Report,,5,1,19.5,1.0,0,0,2021,Bragantino
26,2021-08-23,20:00,Série A,Matchweek 17,Mon,Away,W,2,0,América (MG),0.7,0.9,49,,Fabrício Bruno,4-2-3-1,Rafael Traci,Match Report,,10,3,20.1,1.0,0,0,2021,Bragantino
27,2021-08-29,20:30,Série A,Matchweek 18,Sun,Home,D,1,1,Atlético Mineiro,0.4,2.3,34,,Leo Ortiz,4-2-3-1,Ramon Abatti Abel,Match Report,,5,0,18.9,0.0,0,0,2021,Bragantino
28,2021-09-11,19:00,Série A,Matchweek 20,Sat,Home,L,1,2,Chapecoense,1.5,2.1,55,,Leo Ortiz,4-2-3-1,Marcelo de Lima Henrique,Match Report,,11,4,22.5,1.0,1,1,2021,Bragantino
29,2021-09-18,21:00,Série A,Matchweek 21,Sat,Away,D,1,1,Bahia,1.3,0.7,57,,Leo Ortiz,4-2-3-1,Wilton Sampaio,Match Report,,15,5,20.2,2.0,0,0,2021,Bragantino
31,2021-09-26,16:00,Série A,Matchweek 22,Sun,Away,L,1,2,Fluminense,0.4,2.2,55,,Júlio César,4-2-3-1,Leandro Pedro Vuaden,Match Report,,7,4,22.7,0.0,0,0,2021,Bragantino
33,2021-10-02,19:00,Série A,Matchweek 23,Sat,Home,D,2,2,Corinthians,1.5,0.8,39,,Cleiton Schwengber,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,15,5,20.8,0.0,0,0,2021,Bragantino
34,2021-10-06,20:30,Série A,Matchweek 24,Wed,Home,D,1,1,Flamengo,1.0,1.2,44,2708.0,Leo Ortiz,4-2-3-1,Ramon Abatti Abel,Match Report,,13,4,19.7,0.0,0,0,2021,Bragantino
35,2021-10-09,21:00,Série A,Matchweek 25,Sat,Away,W,4,2,Palmeiras,0.8,1.7,45,8884.0,Cleiton Schwengber,4-2-3-1,Rafael Traci,Match Report,,12,6,20.1,0.0,0,0,2021,Bragantino
36,2021-10-12,19:00,Série A,Matchweek 26,Tue,Home,W,1,0,Atl Goianiense,1.5,0.2,40,971.0,Leo Ortiz,4-2-3-1,Savio Pereira,Match Report,,10,2,22.9,0.0,0,1,2021,Bragantino
37,2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,D,2,2,Ceará,1.4,1.5,41,4573.0,Fabrício Bruno,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,19,6,24.5,2.0,0,0,2021,Bragantino
38,2021-10-21,20:00,Série A,Matchweek 19,Thu,Away,D,1,1,Internacional,1.5,0.6,58,11026.0,Leo Ortiz,4-4-2,Marielson Alves Silva,Match Report,,15,6,20.8,1.0,0,0,2021,Bragantino
39,2021-10-24,18:15,Série A,Matchweek 28,Sun,Home,W,1,0,São Paulo,1.0,1.6,44,4345.0,Leo Ortiz,4-2-3-1,Felipe Fernandes de Lima,Match Report,,16,5,20.0,0.0,0,0,2021,Bragantino
40,2021-10-28,19:00,Série A,Matchweek 34,Thu,Home,W,3,0,Sport Recife,1.3,2.2,45,931.0,Leo Ortiz,4-4-2,Bruno Arleu de Araujo,Match Report,,16,3,19.9,0.0,0,0,2021,Bragantino
41,2021-11-01,19:00,Série A,Matchweek 29,Mon,Away,L,0,1,Cuiabá,2.1,2.1,43,6428.0,Leo Ortiz,4-4-2,Jefferson Ferreira de Moraes,Match Report,,12,8,18.2,0.0,0,1,2021,Bragantino
42,2021-11-07,16:00,Série A,Matchweek 30,Sun,Home,L,0,2,Ath Paranaense,0.7,0.8,58,1701.0,Fabrício Bruno,4-2-3-1,Anderson Daronco,Match Report,,11,3,24.2,1.0,0,0,2021,Bragantino
43,2021-11-10,19:00,Série A,Matchweek 31,Wed,Away,L,0,2,Santos,1.1,1.7,58,9443.0,Fabrício Bruno,4-2-3-1,Leandro Pedro Vuaden,Match Report,,14,3,18.5,0.0,0,0,2021,Bragantino
44,2021-11-13,19:00,Série A,Matchweek 32,Sat,Home,W,3,0,Fortaleza,1.5,1.1,44,931.0,Leo Ortiz,4-2-3-1,Rafael Traci,Match Report,,10,4,19.6,0.0,1,1,2021,Bragantino
45,2021-11-16,18:00,Série A,Matchweek 33,Tue,Away,L,0,3,Grêmio,0.6,2.7,48,,Júlio César,4-2-3-1,Caio Max Augusto Vieira,Match Report,,7,1,21.6,1.0,0,0,2021,Bragantino
47,2021-11-27,19:30,Série A,Matchweek 36,Sat,Home,D,1,1,América (MG),0.5,1.0,50,2673.0,Leo Ortiz,4-2-3-1,Anderson Daronco,Match Report,,11,5,23.6,2.0,0,0,2021,Bragantino
48,2021-11-30,19:00,Série A,Matchweek 35,Tue,Away,L,0,1,Juventude,0.8,1.7,53,18413.0,Leo Ortiz,4-2-3-1,Felipe Fernandes de Lima,Match Report,,13,0,21.1,2.0,0,0,2021,Bragantino
49,2021-12-05,16:00,Série A,Matchweek 37,Sun,Away,L,3,4,Atlético Mineiro,2.5,1.6,39,61573.0,Fabrício Bruno,4-2-3-1,Rodolpho Toski Marques,Match Report,,18,11,20.6,1.0,0,0,2021,Bragantino
50,2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,1,0,Internacional,1.4,0.3,45,5339.0,Leo Ortiz,4-2-3-1,Braulio da Silva Machado,Match Report,,23,4,20.5,0.0,0,0,2021,Bragantino
6,2021-05-29,21:00,Série A,Matchweek 1,Sat,Away,D,0,0,São Paulo,1.9,0.8,30,,Nenê,4-2-3-1,Rodolpho Toski Marques,Match Report,,10,4,18.6,0.0,0,1,2021,Fluminense
7,2021-06-06,11:00,Série A,Matchweek 2,Sun,Home,W,1,0,Cuiabá,0.8,0.8,45,,Fred,4-1-4-1,Edina Alves Batista,Match Report,,8,3,23.8,0.0,0,0,2021,Fluminense
8,2021-06-13,20:30,Série A,Matchweek 3,Sun,Away,D,2,2,Bragantino,2.0,2.0,53,,Nino,4-2-3-1,Leandro Pedro Vuaden,Match Report,,14,3,18.7,1.0,1,1,2021,Fluminense
9,2021-06-17,19:00,Série A,Matchweek 4,Thu,Home,W,1,0,Santos,1.0,1.1,30,,Fred,4-3-3,Paulo Roberto Alves Júnior,Match Report,,9,4,17.1,0.0,0,0,2021,Fluminense
10,2021-06-20,18:15,Série A,Matchweek 5,Sun,Away,D,1,1,Fortaleza,0.8,1.8,38,,Fred,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,4,3,20.0,1.0,0,0,2021,Fluminense
11,2021-06-23,19:00,Série A,Matchweek 6,Wed,Away,L,0,1,Atl Goianiense,0.4,1.5,51,,Fred,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,3,2,16.0,0.0,0,0,2021,Fluminense
12,2021-06-27,16:00,Série A,Matchweek 7,Sun,Home,D,1,1,Corinthians,1.6,1.4,46,,Nino,4-2-3-1,Savio Pereira,Match Report,,15,5,19.0,0.0,0,0,2021,Fluminense
13,2021-06-30,16:00,Série A,Matchweek 8,Wed,Home,L,1,4,Ath Paranaense,0.8,1.8,55,,Fred,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,12,4,18.2,0.0,0,0,2021,Fluminense
14,2021-07-04,16:00,Série A,Matchweek 9,Sun,Away,W,1,0,Flamengo,2.1,1.3,34,,Fred,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,11,5,14.4,0.0,0,0,2021,Fluminense
